Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	8.2544	3.523	0.	340.47
2	6.3854	2.9891	0.	-563.58
3	9.5908	3.1381	0.	-775.83
4	5.7422	1.6958	0.	32.996
5	8.973	2.7978	0.	-216.26
6	8.1081	3.2834	0.	132.73
7	8.4783	2.3047	0.	93.048
8	20.042	3.	0.	-67.787
9	16.083	3.	0.	-14.49
10	12.981	3.0022	0.	16.229
11	10.176	4.2411	0.	-139.62
12	3.1834	2.9616	0.	-391.46
13	5.703	4.213	0.	-398.12
14	8.9525	2.0798	0.	-489.43
15	7.4677	3.1072	0.	-834.99
16	8.2895	2.8356	0.	103.12
17	7.934	2.3902	0.	1471.3
18	10.149	1.7076	0.	-131.44
19	7.8717	3.0997	0.	492.89
20	8.0506	2.6531	0.	271.1
21	8.0506	2.6531	0.1	-271.1
22	7.8717	3.0997	0.1	-492.89
23	10.149	1.7076	0.1	131.44
24	7.934	2.3902	0.1	-1471.3
25	8.2895	2.8356	0.1	-103.12
26	7.4677	3.1072	0.1	834.99
27	8.9525	2.0798	0.1	489.43
28	5.703	4.213	0.1	398.12
29	3.1834	2.9616	0.1	391.46
30	10.176	4.2411	0.1	139.62
31	12.981	3.0022	0.1	-16.229
32	16.083	3.	0.1	14.49
33	20.042	3.	0.1	67.787
34	8.4783	2.3047	0.1	-93.048
35	8.1081	3.2834	0.1	-132.73
36	8.973	2.7978	0.1	216.26
37	5.7422	1.6958	0.1	-32.996
38	9.5908	3.1381	0.1	775.83
39	6.3854	2.9891	0.1	563.58
40	8.2544	3.523	0.1	-340.47
41	8.1667	5.	0.1	577.32
42	8.1667	4.5	0.1	386.13
43	8.1667	4.	0.1	2783.
44	8.	4.	0.1	2748.
45	8.	4.5	0.1	1309.4
46	8.	5.	0.1	813.67
47	8.1667	1.	0.1	357.84
48	8.1667	1.5	0.1	332.37
49	8.1667	2.	0.1	992.26
50	8.	2.	0.1	4650.2
51	8.	1.5	0.1	1073.4
52	8.	1.	0.1	790.02
53	8.1667	6.	0.1	330.25
54	10.146	6.	0.1	394.95
55	12.125	6.	0.1	5.6385
56	16.083	6.	0.1	27.885
57	20.042	6.	0.1	72.502
58	24.	6.	0.1	116.67
59	24.	3.	0.1	112.51
60	2.6226e-014	3.	0.1	3615.9
61	24.	0.	0.1	108.81
62	20.042	0.	0.1	68.173
63	16.083	0.	0.1	-22.621
64	12.125	0.	0.1	-34.207
65	10.146	0.	0.1	335.15
66	8.1667	0.	0.1	397.91
67	8.	0.	0.1	276.48
68	6.	9.0989e-031	0.1	1017.2
69	4.	6.0659e-031	0.1	192.24
70	0.	0.	0.1	3269.7
71	3.937e-014	6.	0.1	3274.3
72	4.	6.	0.1	252.06
73	6.	6.	0.1	1050.3
74	8.	6.	0.1	-161.59
75	6.	6.	0.	-1050.3
76	4.	6.	0.	-252.06
77	8.	6.	0.	161.59
78	3.937e-014	6.	0.	-3274.3
79	4.	6.0659e-031	0.	-192.24
80	6.	9.0989e-031	0.	-1017.2
81	8.	0.	0.	-276.48
82	0.	0.	0.	-3269.7
83	10.146	0.	0.	-335.15
84	12.125	0.	0.	34.207
85	16.083	0.	0.	22.621
86	20.042	0.	0.	-68.173
87	8.1667	0.	0.	-397.91
88	24.	0.	0.	-108.81
89	2.6226e-014	3.	0.	-3615.9
90	24.	3.	0.	-112.51
91	24.	6.	0.	-116.67
92	20.042	6.	0.	-72.502
93	16.083	6.	0.	-27.885
94	12.125	6.	0.	-5.6385
95	10.146	6.	0.	-394.95
96	8.1667	6.	0.	-330.25
97	8.	1.5	0.	-1073.4
98	8.	1.	0.	-790.02
99	8.	2.	0.	-4650.2
100	8.1667	1.	0.	-357.84
101	8.1667	1.5	0.	-332.37
102	8.1667	2.	0.	-992.26
103	8.	4.5	0.	-1309.4
104	8.	5.	0.	-813.67
105	8.	4.	0.	-2748.
106	8.1667	5.	0.	-577.32
107	8.1667	4.5	0.	-386.13
108	8.1667	4.	0.	-2783.
109	8.6137	3.1604	0.	102.17
110	8.1812	3.4032	0.	324.4
111	8.2544	3.523	5.e-002	1.4732e-008
112	8.2105	3.7615	0.	-1145.
113	6.0638	2.3425	0.	-118.24
114	6.0442	3.6011	0.	-406.07
115	6.9266	3.0482	0.	-459.65
116	6.3854	2.9891	5.e-002	2.0614e-005
117	7.1927	2.4946	0.	-2451.5
118	7.1927	3.7446	0.	-937.65
119	9.2819	2.968	0.	-317.51
120	9.8836	3.6896	0.	-378.13
121	9.8701	2.4228	0.	-280.17
122	9.5908	3.1381	5.e-002	3.6058e-006
123	8.8788	3.569	0.	-1599.6
124	4.4628	2.3287	0.	71.793
125	5.7422	1.6958	5.e-002	-5.4153e-006
126	5.8711	0.8479	0.	-496.2
127	6.8711	1.5979	0.	-551.3
128	6.8711	1.3479	0.	-208.94
129	8.9627	2.4388	0.	-350.78
130	8.6312	2.8167	0.	-30.575
131	8.973	2.7978	5.e-002	1.0492e-005
132	8.1988	3.0595	0.	132.81
133	7.9899	3.1916	0.	298.75
134	8.1081	3.2834	5.e-002	-1.0536e-013
135	8.054	3.6417	0.	-696.64
136	8.7154	2.1922	0.	-200.07
137	8.3839	2.5701	0.	106.2
