Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	7.9164	2.8495	0.	8.8444e-004
2	8.1902	3.2375	0.	8.7664e-004
3	7.3926	2.4906	0.	5.5871e-004
4	9.722	2.7054	0.	2.9663e-004
5	6.1579	1.1762	0.	4.1717e-004
6	8.9594	2.2564	0.	5.4401e-004
7	8.0737	3.0533	0.	8.8616e-004
8	8.4438	2.2038	0.	9.2619e-004
9	11.498	1.6239	0.	1.7178e-004
10	15.014	2.9053	0.	1.4176e-004
11	18.105	2.9327	0.	1.2675e-004
12	21.072	2.9322	0.	6.4919e-005
13	12.961	4.2904	0.	2.269e-004
14	10.631	4.7929	0.	2.3502e-004
15	6.7046	2.0067	0.	4.0292e-004
16	2.6816	3.1511	0.	4.9205e-004
17	4.5242	1.9058	0.	4.0735e-004
18	7.3675	3.1718	0.	6.4242e-004
19	6.3252	3.4592	0.	4.4076e-004
20	5.4646	4.489	0.	3.9797e-004
21	10.132	3.693	0.	2.4568e-004
22	11.703	3.0963	0.	2.1861e-004
23	11.703	3.0963	0.1	2.1861e-004
24	10.132	3.693	0.1	2.4568e-004
25	5.4646	4.489	0.1	3.9797e-004
26	6.3252	3.4592	0.1	4.4076e-004
27	7.3675	3.1718	0.1	6.4242e-004
28	4.5242	1.9058	0.1	4.0735e-004
29	2.6816	3.1511	0.1	4.9205e-004
30	6.7046	2.0067	0.1	4.0292e-004
31	10.631	4.7929	0.1	2.3502e-004
32	12.961	4.2904	0.1	2.269e-004
33	21.072	2.9322	0.1	6.4919e-005
34	18.105	2.9327	0.1	1.2675e-004
35	15.014	2.9053	0.1	1.4176e-004
36	11.498	1.6239	0.1	1.7178e-004
37	8.4438	2.2038	0.1	9.2619e-004
38	8.0737	3.0533	0.1	8.8616e-004
39	8.9594	2.2564	0.1	5.4401e-004
40	6.1579	1.1762	0.1	4.1717e-004
41	9.722	2.7054	0.1	2.9663e-004
42	7.3926	2.4906	0.1	5.5871e-004
43	8.1902	3.2375	0.1	8.7664e-004
44	7.9164	2.8495	0.1	8.8444e-004
45	8.1667	5.	0.1	3.2564e-004
46	8.1667	4.5	0.1	5.7335e-004
47	8.1667	4.	0.1	1.1755e-003
48	8.	4.	0.1	1.2828e-003
