Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	7.9164	2.8495	0.	8838.3
2	8.1902	3.2375	0.	8760.4
3	7.3926	2.4906	0.	5583.2
4	9.722	2.7054	0.	2964.3
5	6.1579	1.1762	0.	4168.9
6	8.9594	2.2564	0.	5436.3
7	8.0737	3.0533	0.	8855.5
8	8.4438	2.2038	0.	9255.5
9	11.498	1.6239	0.	1716.7
10	15.014	2.9053	0.	1416.6
11	18.105	2.9327	0.	1266.6
12	21.072	2.9322	0.	648.74
13	12.961	4.2904	0.	2267.5
14	10.631	4.7929	0.	2348.5
15	6.7046	2.0067	0.	4026.5
16	2.6816	3.1511	0.	4917.1
17	4.5242	1.9058	0.	4070.7
18	7.3675	3.1718	0.	6419.8
19	6.3252	3.4592	0.	4404.5
20	5.4646	4.489	0.	3976.9
21	10.132	3.693	0.	2455.1
22	11.703	3.0963	0.	2184.6
23	11.703	3.0963	0.1	2184.6
24	10.132	3.693	0.1	2455.1
25	5.4646	4.489	0.1	3976.9
26	6.3252	3.4592	0.1	4404.5
27	7.3675	3.1718	0.1	6419.8
28	4.5242	1.9058	0.1	4070.7
29	2.6816	3.1511	0.1	4917.1
30	6.7046	2.0067	0.1	4026.5
31	10.631	4.7929	0.1	2348.5
32	12.961	4.2904	0.1	2267.5
33	21.072	2.9322	0.1	648.74
34	18.105	2.9327	0.1	1266.6
35	15.014	2.9053	0.1	1416.6
36	11.498	1.6239	0.1	1716.7
37	8.4438	2.2038	0.1	9255.5
38	8.0737	3.0533	0.1	8855.5
39	8.9594	2.2564	0.1	5436.3
40	6.1579	1.1762	0.1	4168.9
41	9.722	2.7054	0.1	2964.3
42	7.3926	2.4906	0.1	5583.2
43	8.1902	3.2375	0.1	8760.4
44	7.9164	2.8495	0.1	8838.3
45	8.1667	5.	0.1	3254.2
46	8.1667	4.5	0.1	5729.6
47	8.1667	4.	0.1	11747
48	8.	4.	0.1	12819
49	8.	4.5	0.1	7843.6
50	8.	5.	0.1	4874.6
51	8.1667	1.	0.1	4766.8
52	8.1667	1.5	0.1	3915.6
53	8.1667	2.	0.1	19678
54	8.	2.	0.1	15237
55	8.	1.5	0.1	7414.1
56	8.	1.	0.1	3955.1
57	8.1667	6.	0.1	2381.9
58	10.806	6.	0.1	2358.6
59	13.444	6.	0.1	1958.4
60	16.083	6.	0.1	1428.7
61	18.722	6.	0.1	1123.8
62	21.361	6.	0.1	592.33
63	24.	6.	0.1	333.13
64	24.	3.	0.1	349.8
65	2.6226e-014	3.	0.1	3896.3
66	24.	0.	0.1	366.8
