Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	3.5906	2.5351	0.	2.2389e-002
2	4.1855	4.2816	0.	3.1602e-002
3	1.6478	0.77287	0.	3.2198e-003
4	1.8519	1.9037	0.	4.8181e-003
5	3.4316	1.5557	0.	1.887e-002
6	1.7872	5.085	0.	3.7412e-003
7	3.7669	5.4212	0.	2.4191e-002
8	4.7371	3.1116	0.	4.0404e-002
9	0.80843	2.0515	0.	9.1507e-004
10	1.3291	2.7737	0.	2.6515e-003
11	1.1005	4.3579	0.	1.7445e-003
12	4.5086	1.2941	0.	3.485e-002
13	5.6256	1.7111	0.	5.4892e-002
14	6.8805	2.0939	0.	8.0051e-002
15	9.4308	1.2785	0.	0.13719
16	10.586	1.2189	0.	0.16624
17	11.704	1.1874	0.	0.19575
18	12.816	1.1771	0.	0.22623
19	13.93	1.1776	0.	0.25772
20	15.044	1.1812	0.	0.28993
21	16.16	1.1809	0.	0.3228
22	17.28	1.1782	0.	0.35623
23	18.401	1.1935	0.	0.39009
24	19.52	1.191	0.	0.42406
25	20.637	1.1928	0.	0.45818
26	21.752	1.1858	0.	0.49228
27	22.872	1.1938	0.	0.52662
28	22.866	2.3858	0.	0.52727
29	22.87	3.5998	0.	0.5282
30	22.874	4.7954	0.	0.52906
31	21.749	4.7883	0.	0.49457
32	20.628	4.7882	0.	0.46027
33	19.512	4.793	0.	0.42622
34	18.388	4.7965	0.	0.39206
35	17.27	4.7808	0.	0.35834
36	16.154	4.7662	0.	0.325
37	15.038	4.7294	0.	0.29212
38	13.924	4.6984	0.	0.2599
39	12.834	4.7767	0.	0.22912
40	11.753	4.8104	0.	0.19945
41	10.651	4.8466	0.	0.17027
42	9.5146	4.7777	0.	0.1415
43	8.4318	4.5318	0.	0.11555
44	7.3496	4.2054	0.	9.1215e-002
45	6.093	3.9428	0.	6.5317e-002
46	4.8958	4.8867	0.	4.3163e-002
47	0.79805	1.0095	0.	7.8717e-004
48	8.6539	3.1101	0.	0.12028
49	9.4931	2.3846	0.	0.13992
50	10.633	2.4975	0.	0.16882
51	11.726	2.3854	0.	0.19757
52	12.823	2.3587	0.	0.2276
53	13.93	2.3592	0.	0.2588
54	15.04	2.3614	0.	0.29085
55	16.155	2.365	0.	0.32365
56	17.27	2.3831	0.	0.3569
57	18.388	2.3853	0.	0.39058
58	19.503	2.3945	0.	0.42443
59	20.62	2.3794	0.	0.45849
60	21.751	2.3899	0.	0.49309
61	21.747	3.5881	0.	0.49377
62	20.623	3.5869	0.	0.45937
63	19.496	3.5924	0.	0.42501
64	18.377	3.5944	0.	0.39107
65	17.259	3.5767	0.	0.35737
66	16.152	3.5648	0.	0.32435
67	15.033	3.5407	0.	0.29143
68	13.922	3.5309	0.	0.25938
69	12.829	3.5633	0.	0.22855
70	11.764	3.6065	0.	0.19941
71	10.743	3.6979	0.	0.17242
72	9.686	3.7028	0.	0.14554
73	7.9154	2.3344	0.	0.10272
74	9.9931	2.7762	0.	0.15268
75	3.4715	5.0072	0.	2.0111e-002
76	1.6487	1.5082	0.	3.6642e-003
77	3.1796	2.3124	0.	1.6759e-002
78	3.0646	0.9755	0.	1.2512e-002
79	2.0562	4.3829	0.	5.7945e-003
80	2.4685	3.9038	0.	9.2287e-003
81	2.9307	3.2456	0.	1.4451e-002
82	2.6289	3.5333	0.	1.115e-002
83	2.4881	3.4373	0.	9.9311e-003
84	3.4043	0.4862	0.	1.6251e-002
85	1.9092	3.4636	0.	5.6609e-003
86	2.2607	3.4151	0.	8.0811e-003
87	2.316	4.0787	0.	7.8237e-003
88	2.316	4.0787	0.1	7.8237e-003
89	2.2607	3.4151	0.1	8.0811e-003
90	1.9092	3.4636	0.1	5.6609e-003
91	3.4043	0.4862	0.1	1.6251e-002
92	2.4881	3.4373	0.1	9.9311e-003
93	2.6289	3.5333	0.1	1.115e-002
94	2.9307	3.2456	0.1	1.4451e-002
95	2.4685	3.9038	0.1	9.2287e-003
96	2.0562	4.3829	0.1	5.7945e-003
97	3.0646	0.9755	0.1	1.2512e-002
98	3.1796	2.3124	0.1	1.6759e-002
99	1.6487	1.5082	0.1	3.6642e-003
100	3.4715	5.0072	0.1	2.0111e-002
101	9.9931	2.7762	0.1	0.15268
102	7.9154	2.3344	0.1	0.10272
103	9.686	3.7028	0.1	0.14554
104	10.743	3.6979	0.1	0.17242
105	11.764	3.6065	0.1	0.19941
106	12.829	3.5633	0.1	0.22855
107	13.922	3.5309	0.1	0.25938
108	15.033	3.5407	0.1	0.29143
109	16.152	3.5648	0.1	0.32435
110	17.259	3.5767	0.1	0.35737
111	18.377	3.5944	0.1	0.39107
112	19.496	3.5924	0.1	0.42501
113	20.623	3.5869	0.1	0.45937
114	21.747	3.5881	0.1	0.49377
115	21.751	2.3899	0.1	0.49309
116	20.62	2.3794	0.1	0.45849
117	19.503	2.3945	0.1	0.42443
118	18.388	2.3853	0.1	0.39058
119	17.27	2.3831	0.1	0.3569
120	16.155	2.365	0.1	0.32365
121	15.04	2.3614	0.1	0.29085
122	13.93	2.3592	0.1	0.2588
123	12.823	2.3587	0.1	0.2276
124	11.726	2.3854	0.1	0.19757
125	10.633	2.4975	0.1	0.16882
126	9.4931	2.3846	0.1	0.13992
127	8.6539	3.1101	0.1	0.12028
128	0.79805	1.0095	0.1	7.8717e-004
129	4.8958	4.8867	0.1	4.3163e-002
130	6.093	3.9428	0.1	6.5317e-002
131	7.3496	4.2054	0.1	9.1215e-002
132	8.4318	4.5318	0.1	0.11555
133	9.5146	4.7777	0.1	0.1415
134	10.651	4.8466	0.1	0.17027
135	11.753	4.8104	0.1	0.19945
136	12.834	4.7767	0.1	0.22912
137	13.924	4.6984	0.1	0.2599
138	15.038	4.7294	0.1	0.29212
139	16.154	4.7662	0.1	0.325
140	17.27	4.7808	0.1	0.35834
141	18.388	4.7965	0.1	0.39206
142	19.512	4.793	0.1	0.42622
143	20.628	4.7882	0.1	0.46027
144	21.749	4.7883	0.1	0.49457
145	22.874	4.7954	0.1	0.52906
146	22.87	3.5998	0.1	0.5282
147	22.866	2.3858	0.1	0.52727
148	22.872	1.1938	0.1	0.52662
149	21.752	1.1858	0.1	0.49228
150	20.637	1.1928	0.1	0.45818
151	19.52	1.191	0.1	0.42406
152	18.401	1.1935	0.1	0.39009
153	17.28	1.1782	0.1	0.35623
154	16.16	1.1809	0.1	0.3228
155	15.044	1.1812	0.1	0.28993
156	13.93	1.1776	0.1	0.25772
157	12.816	1.1771	0.1	0.22623
158	11.704	1.1874	0.1	0.19575
159	10.586	1.2189	0.1	0.16624
160	9.4308	1.2785	0.1	0.13719
161	6.8805	2.0939	0.1	8.0051e-002
162	5.6256	1.7111	0.1	5.4892e-002
163	4.5086	1.2941	0.1	3.485e-002
164	1.1005	4.3579	0.1	1.7445e-003
165	1.3291	2.7737	0.1	2.6515e-003
166	0.80843	2.0515	0.1	9.1507e-004
167	4.7371	3.1116	0.1	4.0404e-002
168	3.7669	5.4212	0.1	2.4191e-002
169	1.7872	5.085	0.1	3.7412e-003
170	3.4316	1.5557	0.1	1.887e-002
171	1.8519	1.9037	0.1	4.8181e-003
172	1.6478	0.77287	0.1	3.2198e-003
173	4.1855	4.2816	0.1	3.1602e-002
174	3.5906	2.5351	0.1	2.2389e-002
175	2.7867	5.5	0.1	9.2132e-003
176	2.7867	5.	0.1	1.007e-002
177	2.7867	4.5	0.1	1.102e-002
178	2.7867	4.	0.1	1.2048e-002
179	2.62	4.	0.1	1.0309e-002
180	2.62	4.5	0.1	8.8831e-003
181	2.62	5.	0.1	7.6703e-003
182	2.62	5.5	0.1	6.7098e-003
183	2.7867	0.5	0.1	7.3637e-003
184	2.7867	1.	0.1	8.7104e-003
185	2.7867	1.5	0.1	1.0168e-002
186	2.7867	2.	0.1	1.1624e-002
187	2.62	2.	0.1	1.0046e-002
