Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	2.6714	3.4538	0.	5.1237e-002
2	1.9134	2.9888	0.	2.3435e-002
3	0.98749	3.7241	0.	5.4328e-003
4	3.7318	3.4562	0.	0.10648
5	3.2068	2.1433	0.	7.3824e-002
6	2.5024	2.194	0.	4.0703e-002
7	2.3736	3.127	0.	3.9069e-002
8	17.752	2.9352	0.	1.5019
9	10.169	3.2834	0.	0.62882
10	6.7156	1.6718	0.	0.30607
11	4.9306	4.5735	0.	0.18397
12	4.9306	4.5735	0.1	0.18397
13	6.7156	1.6718	0.1	0.30607
14	10.169	3.2834	0.1	0.62882
15	17.752	2.9352	0.1	1.5019
16	2.3736	3.127	0.1	3.9069e-002
17	2.5024	2.194	0.1	4.0703e-002
18	3.2068	2.1433	0.1	7.3824e-002
19	3.7318	3.4562	0.1	0.10648
20	0.98749	3.7241	0.1	5.4328e-003
21	1.9134	2.9888	0.1	2.3435e-002
22	2.6714	3.4538	0.1	5.1237e-002
23	2.1667	1.	0.1	1.3556e-002
24	2.1667	1.5	0.1	1.959e-002
25	2.1667	2.	0.1	2.5729e-002
26	2.	2.	0.1	2.0878e-002
27	2.	1.5	0.1	1.8083e-002
28	2.	1.	0.1	1.6759e-002
29	2.1667	5.	0.1	1.8175e-002
30	2.1667	4.5	0.1	2.3333e-002
31	2.1667	4.	0.1	2.8211e-002
32	2.	4.	0.1	2.3231e-002
33	2.	4.5	0.1	1.899e-002
34	2.	5.	0.1	1.602e-002
35	2.1667	6.	0.1	8.6899e-003
36	5.5781	6.	0.1	0.22994
37	10.354	6.	0.1	0.65469
38	17.177	6.	0.1	1.4349
39	24.	6.	0.1	2.3498
40	24.	3.	0.1	2.3448
41	2.6226e-014	3.	0.1	0.
42	3.937e-014	6.	0.1	0.
43	1.	6.	0.1	2.5182e-003
44	2.	6.	0.1	1.155e-002
45	24.	0.	0.1	2.3294
46	18.542	0.	0.1	1.5892
47	13.083	0.	0.1	0.92021
48	7.625	0.	0.1	0.36736
49	4.8958	0.	0.1	0.15482
50	2.1667	0.	0.1	2.7905e-003
51	2.	0.	0.1	1.487e-002
52	0.	0.	0.1	0.
53	2.	0.	0.	1.487e-002
54	0.	0.	0.	0.
55	4.8958	0.	0.	0.15482
56	7.625	0.	0.	0.36736
57	13.083	0.	0.	0.92021
58	18.542	0.	0.	1.5892
59	2.1667	0.	0.	2.7905e-003
60	24.	0.	0.	2.3294
61	1.	6.	0.	2.5182e-003
62	2.	6.	0.	1.155e-002
63	3.937e-014	6.	0.	0.
64	2.6226e-014	3.	0.	0.
65	24.	3.	0.	2.3448
66	24.	6.	0.	2.3498
67	17.177	6.	0.	1.4349
68	10.354	6.	0.	0.65469
69	5.5781	6.	0.	0.22994
70	2.1667	6.	0.	8.6899e-003
71	2.	4.5	0.	1.899e-002
72	2.	5.	0.	1.602e-002
73	2.	4.	0.	2.3231e-002
74	2.1667	5.	0.	1.8175e-002
75	2.1667	4.5	0.	2.3333e-002
76	2.1667	4.	0.	2.8211e-002
77	2.	1.5	0.	1.8083e-002
78	2.	1.	0.	1.6759e-002
79	2.	2.	0.	2.0878e-002
80	2.1667	1.	0.	1.3556e-002
81	2.1667	1.5	0.	1.959e-002
82	2.1667	2.	0.	2.5729e-002
83	3.2016	3.455	0.	7.7204e-002
84	2.5225	3.2904	0.	4.4956e-002
85	2.6714	3.4538	5.e-002	5.1182e-002
86	2.419	3.7269	0.	3.9628e-002
87	1.4505	3.3564	0.	1.2861e-002
88	2.2079	2.5914	0.	3.1369e-002
89	2.1435	3.0579	0.	3.065e-002
90	1.9134	2.9888	5.e-002	2.3385e-002
91	1.9567	2.4944	0.	2.2637e-002
92	0.98749	3.7241	5.e-002	5.3927e-003
93	0.99374	4.862	0.	4.0644e-003
94	0.49374	3.362	0.	1.3369e-003
95	1.4937	4.112	0.	1.171e-002
96	1.4937	4.362	0.	1.0836e-002
97	1.4937	3.862	0.	1.2737e-002
98	1.4937	2.612	0.	1.2299e-002
99	1.4937	2.862	0.	1.293e-002
100	3.4693	2.7997	0.	9.0481e-002
101	5.2237	2.564	0.	0.19978
102	4.3312	4.0148	0.	0.1439
103	3.7318	3.4562	5.e-002	0.10644
104	2.9492	3.9781	0.	6.3408e-002
105	2.8546	2.1686	0.	5.647e-002
106	2.7902	2.6351	0.	5.5528e-002
107	3.2068	2.1433	5.e-002	7.3775e-002
108	4.0513	1.0716	0.	0.11344
109	2.6867	1.5716	0.	4.4069e-002
110	2.5024	2.194	5.e-002	4.0638e-002
111	2.3345	1.847	0.	3.079e-002
112	2.3345	2.097	0.	3.3109e-002
113	2.3736	3.127	5.e-002	3.9012e-002
114	2.1868	3.5635	0.	3.1614e-002
115	13.961	3.1093	0.	1.0381
116	17.752	2.9352	5.e-002	1.5019
117	18.147	1.4676	0.	1.5467
118	20.876	2.9676	0.	1.9154
119	17.465	4.4676	0.	1.4695
120	8.4421	2.4776	0.	0.45966
121	7.5496	3.9285	0.	0.38708
122	10.169	3.2834	5.e-002	0.6288
123	11.626	1.6417	0.	0.77165
124	10.261	4.6417	0.	0.64307
125	6.7156	1.6718	5.e-002	0.30604
126	5.8057	0.83592	0.	0.22837
127	7.1703	0.83592	0.	0.33657
128	4.9306	4.5735	5.e-002	0.18394
129	5.2544	5.2868	0.	0.20686
130	3.5486	4.7868	0.	9.4318e-002
131	7.5496	3.9285	0.1	0.38708
132	4.3312	4.0148	0.1	0.1439
133	3.5486	4.7868	0.1	9.4318e-002
134	5.2544	5.2868	0.1	0.20686
135	8.4421	2.4776	0.1	0.45966
136	5.2237	2.564	0.1	0.19978
137	7.1703	0.83592	0.1	0.33657
138	5.8057	0.83592	0.1	0.22837
139	13.961	3.1093	0.1	1.0381
140	10.261	4.6417	0.1	0.64307
141	11.626	1.6417	0.1	0.77165
142	17.465	4.4676	0.1	1.4695
143	20.876	2.9676	0.1	1.9154
144	18.147	1.4676	0.1	1.5467
145	2.7902	2.6351	0.1	5.5528e-002
146	2.1435	3.0579	0.1	3.065e-002
147	2.5225	3.2904	0.1	4.4956e-002
148	2.1868	3.5635	0.1	3.1614e-002
149	2.8546	2.1686	0.1	5.647e-002
150	2.2079	2.5914	0.1	3.1369e-002
151	2.3345	1.847	0.1	3.079e-002
152	2.3345	2.097	0.1	3.3109e-002
153	3.4693	2.7997	0.1	9.0481e-002
154	2.6867	1.5716	0.1	4.4069e-002
155	4.0513	1.0716	0.1	0.11344
156	3.2016	3.455	0.1	7.7204e-002
157	2.9492	3.9781	0.1	6.3408e-002
158	1.4505	3.3564	0.1	1.2861e-002
159	1.4937	2.862	0.1	1.293e-002
160	1.4937	2.612	0.1	1.2299e-002
161	1.4937	3.862	0.1	1.2737e-002
162	1.4937	4.112	0.1	1.171e-002
163	1.4937	4.362	0.1	1.0836e-002
164	0.49374	3.362	0.1	1.3369e-003
165	0.99374	4.862	0.1	4.0644e-003
166	1.9567	2.4944	0.1	2.2637e-002
167	2.419	3.7269	0.1	3.9628e-002
168	2.1667	1.25	0.1	1.6658e-002
169	2.1667	0.5	0.1	7.1348e-003
170	2.1667	1.	5.e-002	1.3349e-002
171	2.1667	1.75	0.1	2.2764e-002
172	2.1667	1.5	5.e-002	1.9453e-002
173	2.0833	2.	0.1	2.3176e-002
174	2.1667	2.	5.e-002	2.5642e-002
175	2.	1.75	0.1	1.9425e-002
176	2.	2.	5.e-002	2.0812e-002
177	2.	1.25	0.1	1.7341e-002
178	2.	1.5	5.e-002	1.8039e-002
179	1.	2.	0.1	4.3712e-003
180	2.	0.5	0.1	1.561e-002
181	2.	1.	5.e-002	1.672e-002
182	2.1667	4.75	0.1	2.0816e-002
183	2.1667	5.5	0.1	1.3587e-002
184	2.1667	5.	5.e-002	1.7999e-002
185	2.1667	4.25	0.1	2.5899e-002
186	2.1667	4.5	5.e-002	2.3221e-002
187	2.0833	4.	0.1	2.5516e-002
188	2.1667	4.	5.e-002	2.8131e-002
189	2.	4.25	0.1	2.1001e-002
190	2.	4.	5.e-002	2.3182e-002
191	2.	4.75	0.1	1.7388e-002
192	2.	4.5	5.e-002	1.8942e-002
