Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	8.7	2.1818	0.	5.9265e-004
2	8.7	2.3636	0.	4.7739e-004
3	8.7	2.5455	0.	4.1468e-004
4	8.7	2.7273	0.	3.8307e-004
5	8.7	2.9091	0.	3.6915e-004
6	8.7	3.0909	0.	3.6915e-004
7	8.7	3.2727	0.	3.8307e-004
8	8.7	3.4545	0.	4.1468e-004
9	8.7	3.6364	0.	4.7739e-004
10	8.7	3.8182	0.	5.9265e-004
11	8.8667	2.1818	0.	5.6936e-004
12	8.8667	2.3636	0.	4.6887e-004
13	8.8667	2.5455	0.	4.0844e-004
14	8.8667	2.7273	0.	3.7789e-004
15	8.8667	2.9091	0.	3.6433e-004
16	8.8667	3.0909	0.	3.6433e-004
17	8.8667	3.2727	0.	3.7789e-004
18	8.8667	3.4545	0.	4.0844e-004
19	8.8667	3.6364	0.	4.6887e-004
20	8.8667	3.8182	0.	5.6936e-004
21	8.5188	5.8182	0.	3.769e-005
22	8.5188	5.6364	0.	6.1687e-005
23	8.5188	5.4545	0.	9.5455e-005
24	8.5188	5.2727	0.	1.3449e-004
25	8.5188	5.0909	0.	1.7922e-004
26	8.5188	4.9091	0.	2.3152e-004
27	8.5188	4.7273	0.	2.9476e-004
28	8.5188	4.5455	0.	3.7483e-004
29	8.5188	4.3636	0.	4.8542e-004
30	8.5188	4.1818	0.	6.1319e-004
31	8.5188	4.	0.	6.1447e-004
32	8.5188	3.8182	0.	4.5585e-004
33	8.5188	3.6364	0.	4.1514e-004
34	8.5188	3.4545	0.	3.779e-004
35	8.5188	3.2727	0.	3.5908e-004
36	8.5188	3.0909	0.	3.4976e-004
37	8.5188	2.9091	0.	3.4976e-004
38	8.5188	2.7273	0.	3.5909e-004
39	8.5188	2.5455	0.	3.779e-004
40	8.5188	2.3636	0.	4.1514e-004
41	8.5188	2.1818	0.	4.5585e-004
42	8.5188	2.	0.	6.1447e-004
43	8.5188	1.8182	0.	6.1319e-004
44	8.5188	1.6364	0.	4.8542e-004
45	8.5188	1.4545	0.	3.7483e-004
46	8.5188	1.2727	0.	2.9476e-004
47	8.5188	1.0909	0.	2.3152e-004
48	8.5188	0.90909	0.	1.7922e-004
49	8.5188	0.72727	0.	1.3449e-004
50	8.5188	0.54545	0.	9.5455e-005
51	8.5188	0.36364	0.	6.1687e-005
52	8.5188	0.18182	0.	3.769e-005
53	8.3375	5.8182	0.	4.7979e-005
54	8.3375	5.6364	0.	6.0581e-005
55	8.3375	5.4545	0.	8.4262e-005
56	8.3375	5.2727	0.	1.1467e-004
57	8.3375	5.0909	0.	1.5044e-004
58	8.3375	4.9091	0.	1.9149e-004
59	8.3375	4.7273	0.	2.3857e-004
60	8.3375	4.5455	0.	2.9021e-004
61	8.3375	4.3636	0.	3.4279e-004
62	8.3375	4.1818	0.	3.7655e-004
63	8.3375	4.	0.	3.5387e-004
64	8.3375	3.8182	0.	3.3565e-004
65	8.3375	3.6364	0.	3.2794e-004
66	8.3375	3.4545	0.	3.224e-004
67	8.3375	3.2727	0.	3.1678e-004
68	8.3375	3.0909	0.	3.1368e-004
69	8.3375	2.9091	0.	3.1368e-004
70	8.3375	2.7273	0.	3.1678e-004
71	8.3375	2.5455	0.	3.224e-004
72	8.3375	2.3636	0.	3.2794e-004
73	8.3375	2.1818	0.	3.3565e-004
74	8.3375	2.	0.	3.5387e-004
75	8.3375	1.8182	0.	3.7655e-004
76	8.3375	1.6364	0.	3.4279e-004
77	8.3375	1.4545	0.	2.9021e-004
78	8.3375	1.2727	0.	2.3857e-004
79	8.3375	1.0909	0.	1.9149e-004
80	8.3375	0.90909	0.	1.5044e-004
81	8.3375	0.72727	0.	1.1467e-004
82	8.3375	0.54545	0.	8.4262e-005
