Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	22.9	2.1818	0.	-9.955e-005
2	22.9	2.3636	0.	-6.8035e-005
3	22.9	2.5455	0.	-5.7525e-005
4	22.9	2.7273	0.	-5.2247e-005
5	22.9	2.9091	0.	-5.0027e-005
6	22.9	3.0909	0.	-5.0027e-005
7	22.9	3.2727	0.	-5.2247e-005
8	22.9	3.4545	0.	-5.7525e-005
9	22.9	3.6364	0.	-6.8035e-005
10	22.9	3.8182	0.	-9.955e-005
11	23.222	2.	0.	-7.7799e-005
12	23.378	2.	0.	-5.4835e-005
13	23.533	2.	0.	-4.3192e-005
14	23.689	2.	0.	-3.6783e-005
15	23.844	2.	0.	-3.4226e-005
16	23.844	4.	0.	-3.4226e-005
17	23.689	4.	0.	-3.6783e-005
18	23.533	4.	0.	-4.3192e-005
19	23.378	4.	0.	-5.4835e-005
20	23.222	4.	0.	-7.7799e-005
21	22.715	5.8182	0.	-6.872e-006
22	22.715	5.6364	0.	-9.8374e-006
23	22.715	5.4545	0.	-1.3396e-005
24	22.715	5.2727	0.	-1.7287e-005
25	22.715	5.0909	0.	-2.1553e-005
26	22.715	4.9091	0.	-2.6345e-005
27	22.715	4.7273	0.	-3.1961e-005
28	22.715	4.5455	0.	-3.9034e-005
29	22.715	4.3636	0.	-4.8828e-005
30	22.715	4.1818	0.	-6.6112e-005
31	22.715	4.	0.	-8.148e-005
32	22.715	3.8182	0.	-7.3526e-005
33	22.715	3.6364	0.	-6.3372e-005
34	22.715	3.4545	0.	-5.738e-005
35	22.715	3.2727	0.	-5.4103e-005
36	22.715	3.0909	0.	-5.2605e-005
37	22.715	2.9091	0.	-5.2605e-005
38	22.715	2.7273	0.	-5.4103e-005
39	22.715	2.5455	0.	-5.738e-005
40	22.715	2.3636	0.	-6.3372e-005
41	22.715	2.1818	0.	-7.3526e-005
42	22.715	2.	0.	-8.148e-005
43	22.715	1.8182	0.	-6.6112e-005
44	22.715	1.6364	0.	-4.8828e-005
45	22.715	1.4545	0.	-3.9034e-005
46	22.715	1.2727	0.	-3.1961e-005
47	22.715	1.0909	0.	-2.6345e-005
48	22.715	0.90909	0.	-2.1553e-005
49	22.715	0.72727	0.	-1.7287e-005
50	22.715	0.54545	0.	-1.3396e-005
51	22.715	0.36364	0.	-9.8374e-006
52	22.715	0.18182	0.	-6.872e-006
53	22.531	5.8182	0.	-1.2e-005
54	22.531	5.6364	0.	-1.4043e-005
55	22.531	5.4545	0.	-1.6894e-005
56	22.531	5.2727	0.	-2.0331e-005
57	22.531	5.0909	0.	-2.4294e-005
58	22.531	4.9091	0.	-2.8858e-005
59	22.531	4.7273	0.	-3.4248e-005
60	22.531	4.5455	0.	-4.0722e-005
61	22.531	4.3636	0.	-4.9046e-005
62	22.531	4.1818	0.	-5.7452e-005
63	22.531	4.	0.	-6.2353e-005
64	22.531	3.8182	0.	-6.2e-005
65	22.531	3.6364	0.	-5.8955e-005
66	22.531	3.4545	0.	-5.6299e-005
67	22.531	3.2727	0.	-5.4636e-005
68	22.531	3.0909	0.	-5.3821e-005
69	22.531	2.9091	0.	-5.3821e-005
70	22.531	2.7273	0.	-5.4636e-005
71	22.531	2.5455	0.	-5.6299e-005
72	22.531	2.3636	0.	-5.8955e-005
73	22.531	2.1818	0.	-6.2e-005
74	22.531	2.	0.	-6.2353e-005
75	22.531	1.8182	0.	-5.7452e-005
76	22.531	1.6364	0.	-4.9046e-005
77	22.531	1.4545	0.	-4.0722e-005
78	22.531	1.2727	0.	-3.4248e-005
79	22.531	1.0909	0.	-2.8858e-005
80	22.531	0.90909	0.	-2.4294e-005
81	22.531	0.72727	0.	-2.0331e-005
82	22.531	0.54545	0.	-1.6894e-005
83	22.531	0.36364	0.	-1.4043e-005
84	22.531	0.18182	0.	-1.2e-005
85	22.346	5.8182	0.	-1.7771e-005
86	22.346	5.6364	0.	-1.9585e-005
87	22.346	5.4545	0.	-2.2052e-005
88	22.346	5.2727	0.	-2.514e-005
89	22.346	5.0909	0.	-2.8807e-005
90	22.346	4.9091	0.	-3.3062e-005
91	22.346	4.7273	0.	-3.7954e-005
92	22.346	4.5455	0.	-4.3512e-005
93	22.346	4.3636	0.	-4.9332e-005
94	22.346	4.1818	0.	-5.4485e-005
95	22.346	4.	0.	-5.744e-005
96	22.346	3.8182	0.	-5.7806e-005
97	22.346	3.6364	0.	-5.6937e-005
98	22.346	3.4545	0.	-5.5841e-005
99	22.346	3.2727	0.	-5.5035e-005
100	22.346	3.0909	0.	-5.4632e-005
101	22.346	2.9091	0.	-5.4632e-005
102	22.346	2.7273	0.	-5.5035e-005
103	22.346	2.5455	0.	-5.5841e-005
104	22.346	2.3636	0.	-5.6937e-005
105	22.346	2.1818	0.	-5.7806e-005
106	22.346	2.	0.	-5.744e-005
107	22.346	1.8182	0.	-5.4485e-005
108	22.346	1.6364	0.	-4.9332e-005
109	22.346	1.4545	0.	-4.3512e-005
110	22.346	1.2727	0.	-3.7954e-005
111	22.346	1.0909	0.	-3.3062e-005
112	22.346	0.90909	0.	-2.8807e-005
