Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	18.323	3.8123	0.	1.5524e-004
2	18.255	2.8094	0.	1.9214e-004
3	18.571	3.82	0.	6.9944e-005
4	19.686	3.3822	0.	6.7861e-005
5	3.7211	3.1341	0.	2.7671e-004
6	18.485	3.3101	0.	1.83e-004
7	17.35	2.507	0.	1.3836e-004
8	14.773	3.0277	0.	1.1707e-004
9	11.223	2.8643	0.	1.0898e-004
10	7.4644	3.1302	0.	1.2929e-004
11	21.451	2.7416	0.	1.6405e-005
12	18.002	3.3774	0.	2.1773e-004
13	18.234	3.4422	0.	1.8924e-004
14	18.579	2.6876	0.	1.3265e-004
15	16.622	1.9588	0.	6.7324e-005
16	16.622	1.9588	0.1	1.971e-004
17	18.579	2.6876	0.1	1.854e-004
18	18.234	3.4422	0.1	2.6616e-004
19	18.002	3.3774	0.1	2.6424e-004
20	21.451	2.7416	0.1	4.6455e-005
21	7.4644	3.1302	0.1	3.8978e-004
22	11.223	2.8643	0.1	2.8869e-004
23	14.773	3.0277	0.1	1.3956e-004
24	17.35	2.507	0.1	2.2667e-004
25	18.485	3.3101	0.1	2.0079e-004
26	3.7211	3.1341	0.1	4.6217e-004
27	19.686	3.3822	0.1	9.3546e-005
28	18.571	3.82	0.1	1.9271e-004
29	18.255	2.8094	0.1	1.5733e-004
30	18.323	3.8123	0.1	3.1284e-004
31	18.167	1.	0.1	1.2802e-004
32	18.167	1.5	0.1	1.8897e-004
33	18.167	2.	0.1	4.7976e-004
34	18.	2.	0.1	3.7636e-004
35	18.	1.5	0.1	2.4264e-004
36	18.	1.	0.1	7.2839e-005
37	18.167	5.	0.1	1.245e-004
38	18.167	4.5	0.1	1.2087e-004
39	18.167	4.	0.1	6.4795e-004
40	18.	4.	0.1	4.3433e-004
41	18.	4.5	0.1	2.1478e-004
42	18.	5.	0.1	1.4666e-004
43	18.167	6.	0.1	6.3624e-005
44	20.111	6.	0.1	6.0167e-005
45	22.056	6.	0.1	3.058e-005
46	24.	6.	0.1	2.5995e-005
47	24.	3.	0.1	2.8077e-005
48	2.6226e-014	3.	0.1	4.962e-004
49	3.937e-014	6.	0.1	4.8406e-004
50	4.32	6.	0.1	4.5852e-004
51	8.64	6.	0.1	3.58e-004
52	12.96	6.	0.1	2.4963e-004
53	15.84	6.	0.1	1.5737e-004
54	18.	6.	0.1	1.0777e-004
55	24.	0.	0.1	2.9581e-005
56	21.083	0.	0.1	4.2955e-005
57	18.167	0.	0.1	5.5451e-005
58	18.	0.	0.1	1.0162e-004
59	15.	2.3253e-030	0.1	1.7916e-004
60	12.	1.8602e-030	0.1	2.6356e-004
61	9.	1.3952e-030	0.1	3.8221e-004
62	6.	9.3011e-031	0.1	4.6239e-004
63	3.	4.6505e-031	0.1	4.8062e-004
64	0.	0.	0.1	4.3011e-004
65	3.	4.6505e-031	0.	2.6162e-004
66	6.	9.3011e-031	0.	1.5392e-004
67	9.	1.3952e-030	0.	1.4813e-004
68	12.	1.8602e-030	0.	1.0278e-004
69	15.	2.3253e-030	0.	7.5893e-005
70	18.	0.	0.	5.4098e-005
71	0.	0.	0.	1.1236e-005
72	21.083	0.	0.	2.3066e-005
73	18.167	0.	0.	1.9631e-005
74	24.	0.	0.	1.2413e-005
75	15.84	6.	0.	8.3131e-005
76	12.96	6.	0.	8.7648e-005
77	8.64	6.	0.	1.1766e-004
78	4.32	6.	0.	2.7846e-004
79	18.	6.	0.	7.9105e-005
80	3.937e-014	6.	0.	1.0049e-005
81	2.6226e-014	3.	0.	2.7674e-006
82	24.	3.	0.	1.1178e-005
83	24.	6.	0.	1.2553e-005
