Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	18.	2.3333	0.	82.339
2	18.	2.6667	0.	-0.86758
3	18.	3.	0.	9.6108
4	18.	3.3333	0.	-0.86758
5	18.	3.6667	0.	82.339
6	18.167	2.3333	0.	46.005
7	18.167	2.6667	0.	10.371
8	18.167	3.	0.	-0.69917
9	18.167	3.3333	0.	10.371
10	18.167	3.6667	0.	46.005
11	0.3	0.29976	0.	-267.85
12	0.3	0.59952	0.	-1117.6
13	0.3	0.89929	0.	-1481.1
14	0.3	1.199	0.	-1669.9
15	0.3	1.4988	0.	-1782.4
16	0.3	1.7986	0.	-1853.9
17	0.3	2.0983	0.	-1900.7
18	0.3	2.3989	0.	-1930.4
19	0.3	2.6994	0.	-1946.7
20	0.3	3.	0.	-1951.9
21	0.3	3.3006	0.	-1946.7
22	0.3	3.6011	0.	-1930.4
23	0.3	3.9017	0.	-1900.7
24	0.3	4.2014	0.	-1853.9
25	0.3	4.5012	0.	-1782.4
26	0.3	4.801	0.	-1669.9
27	0.3	5.1007	0.	-1481.1
28	0.3	5.4005	0.	-1117.6
29	0.3	5.7002	0.	-267.85
30	0.6	0.29952	0.	-253.82
31	0.6	0.59905	0.	-1018.2
32	0.6	0.89857	0.	-1552.9
33	0.6	1.1981	0.	-1871.5
34	0.6	1.4976	0.	-2066.4
35	0.6	1.7971	0.	-2189.3
36	0.6	2.0967	0.	-2268.
37	0.6	2.3978	0.	-2317.1
38	0.6	2.6989	0.	-2344.2
39	0.6	3.	0.	-2352.9
40	0.6	3.3011	0.	-2344.2
41	0.6	3.6022	0.	-2317.1
42	0.6	3.9033	0.	-2268.
43	0.6	4.2029	0.	-2189.3
44	0.6	4.5024	0.	-2066.4
45	0.6	4.8019	0.	-1871.5
46	0.6	5.1014	0.	-1552.9
47	0.6	5.401	0.	-1018.2
48	0.6	5.7005	0.	-253.82
49	0.9	0.29929	0.	-157.
50	0.9	0.59857	0.	-665.36
51	0.9	0.89786	0.	-1116.1
52	0.9	1.1971	0.	-1448.9
53	0.9	1.4964	0.	-1677.1
54	0.9	1.7957	0.	-1829.5
55	0.9	2.095	0.	-1929.8
56	0.9	2.3967	0.	-1993.3
57	0.9	2.6983	0.	-2028.4
58	0.9	3.	0.	-2039.5
59	0.9	3.3017	0.	-2028.4
60	0.9	3.6033	0.	-1993.3
61	0.9	3.905	0.	-1929.8
62	0.9	4.2043	0.	-1829.5
63	0.9	4.5036	0.	-1677.1
64	0.9	4.8029	0.	-1448.9
65	0.9	5.1021	0.	-1116.1
66	0.9	5.4014	0.	-665.36
67	0.9	5.7007	0.	-157.
68	1.2	0.29905	0.	-156.39
69	1.2	0.5981	0.	-552.79
70	1.2	0.89714	0.	-927.18
71	1.2	1.1962	0.	-1237.4
72	1.2	1.4952	0.	-1473.5
73	1.2	1.7943	0.	-1643.3
74	1.2	2.0933	0.	-1760.6
75	1.2	2.3956	0.	-1836.9
76	1.2	2.6978	0.	-1879.7
77	1.2	3.	0.	-1893.5
78	1.2	3.3022	0.	-1879.7
79	1.2	3.6044	0.	-1836.9
80	1.2	3.9067	0.	-1760.6
81	1.2	4.2057	0.	-1643.3
82	1.2	4.5048	0.	-1473.5
83	1.2	4.8038	0.	-1237.4
84	1.2	5.1029	0.	-927.18
85	1.2	5.4019	0.	-552.79
86	1.2	5.701	0.	-156.39
87	1.5	0.29881	0.	-144.86
88	1.5	0.59762	0.	-462.05
89	1.5	0.89643	0.	-769.72
90	1.5	1.1952	0.	-1042.
91	1.5	1.494	0.	-1264.7
92	1.5	1.7929	0.	-1435.4
93	1.5	2.0917	0.	-1559.1
94	1.5	2.3944	0.	-1642.5
95	1.5	2.6972	0.	-1690.3
96	1.5	3.	0.	-1705.8
97	1.5	3.3028	0.	-1690.3
98	1.5	3.6056	0.	-1642.5
99	1.5	3.9083	0.	-1559.1
100	1.5	4.2071	0.	-1435.4
101	1.5	4.506	0.	-1264.7
