Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	6.7268	2.8082	0.	5.4536e-005
2	6.0855	3.429	0.	8.7862e-005
3	7.3236	2.5939	0.	4.292e-005
4	5.837	2.7657	0.	9.0998e-005
5	6.8219	4.057	0.	3.8333e-005
6	4.7461	0.62614	0.	4.7278e-005
7	7.0671	0.56088	0.	2.9106e-005
8	4.8513	4.7463	0.	4.7427e-005
9	7.0939	5.3622	0.	2.3208e-005
10	7.5046	3.6008	0.	3.7503e-005
11	5.0502	5.3954	0.	3.3502e-005
12	8.0625	2.987	0.	3.2099e-005
13	4.8537	1.5867	0.	5.5144e-005
14	3.7085	1.1876	0.	3.9104e-005
15	5.186	3.1031	0.	6.8454e-005
16	8.2802	2.0959	0.	2.3565e-005
17	4.5545	3.6634	0.	4.6791e-005
18	4.1079	5.2545	0.	4.1597e-005
19	1.3696	4.7768	0.	7.6819e-005
20	1.2702	1.2389	0.	7.6704e-005
21	2.5086	1.2261	0.	4.695e-005
22	8.0517	1.0423	0.	2.3786e-005
23	9.3254	1.1096	0.	2.2339e-005
24	10.456	1.1651	0.	1.7988e-005
25	11.592	1.1725	0.	1.5022e-005
26	12.732	1.1803	0.	1.2391e-005
27	13.877	1.178	0.	1.0352e-005
28	15.	1.1766	0.	8.5106e-006
29	16.126	1.1788	0.	6.8119e-006
30	17.244	1.1817	0.	5.3188e-006
31	18.366	1.1818	0.	4.0233e-006
32	19.494	1.1917	0.	2.9388e-006
33	20.614	1.1937	0.	2.0842e-006
34	21.746	1.1922	0.	1.4329e-006
35	22.872	1.1952	0.	9.9228e-007
36	1.3982	3.6193	0.	8.3913e-005
37	1.3796	2.4423	0.	8.4734e-005
38	22.861	2.3934	0.	1.3315e-006
39	22.858	3.6008	0.	1.3341e-006
40	22.865	4.7956	0.	9.9552e-007
41	21.74	4.7983	0.	1.4346e-006
42	20.609	4.7957	0.	2.0838e-006
43	19.481	4.7981	0.	2.9396e-006
44	18.359	4.7746	0.	4.0246e-006
45	17.237	4.7334	0.	5.3233e-006
46	16.116	4.702	0.	6.8174e-006
47	14.996	4.6856	0.	8.4909e-006
48	13.865	4.7234	0.	1.0323e-005
49	12.716	4.757	0.	1.239e-005
50	11.566	4.7683	0.	1.5087e-005
51	10.403	4.7679	0.	1.8639e-005
52	9.314	4.8459	0.	2.0347e-005
53	8.2299	5.074	0.	2.2846e-005
54	3.8215	2.4318	0.	4.1271e-005
55	9.0735	3.5881	0.	2.2752e-005
56	9.2545	2.2559	0.	2.2759e-005
57	2.83	3.5718	0.	4.7153e-005
58	2.6957	2.4639	0.	4.99e-005
59	10.38	2.3692	0.	1.9154e-005
60	11.545	2.3681	0.	1.5351e-005
61	12.706	2.3607	0.	1.2388e-005
62	13.861	2.3598	0.	1.0305e-005
63	14.995	2.3597	0.	8.5591e-006
64	16.122	2.3612	0.	6.9404e-006
65	17.242	2.3648	0.	5.4847e-006
66	18.362	2.3692	0.	4.2103e-006
67	19.48	2.3867	0.	3.1559e-006
68	20.607	2.3941	0.	2.3153e-006
69	21.728	2.3903	0.	1.7161e-006
70	21.729	3.5976	0.	1.7151e-006
71	20.602	3.5968	0.	2.326e-006
72	19.482	3.5881	0.	3.1601e-006
73	18.358	3.5717	0.	4.2165e-006
74	17.234	3.5453	0.	5.4839e-006
75	16.116	3.5332	0.	6.9424e-006
76	14.995	3.5245	0.	8.5527e-006
77	13.848	3.531	0.	1.0305e-005
78	12.685	3.5497	0.	1.2425e-005
79	11.527	3.5652	0.	1.553e-005
80	10.347	3.5619	0.	1.9231e-005
81	7.0358	4.6934	0.	2.9377e-005
82	5.077	1.0728	0.	3.5445e-005
83	4.8857	2.2687	0.	4.2141e-005
84	2.8718	4.7815	0.	4.3526e-005
85	5.2467	5.0529	0.	3.7697e-005
86	4.2832	4.2837	0.	4.1138e-005
87	6.7878	1.0056	0.	2.5686e-005
88	7.0525	1.4459	0.	3.9461e-005
89	7.2529	2.0267	0.	3.5218e-005
90	5.9545	3.6685	0.	1.244e-004
91	5.5987	3.6825	0.	7.3592e-005
92	5.5	3.3681	0.	7.4537e-005
93	6.521	3.5902	0.	5.9194e-005
94	7.8741	4.3001	0.	2.8661e-005
95	7.8741	4.3001	0.1	7.7817e-005
96	6.521	3.5902	0.1	1.4933e-004
97	5.5	3.3681	0.1	1.6441e-004
98	5.5987	3.6825	0.1	1.5363e-004
99	5.9545	3.6685	0.1	2.5023e-004
100	7.2529	2.0267	0.1	9.4847e-005
101	7.0525	1.4459	0.1	8.3919e-005
