Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	0.5	5.5	0.	-5.1479e-004
2	1.	5.5	0.	-5.7613e-004
3	1.5	5.5	0.	-5.8792e-004
4	2.	5.5	0.	-5.8189e-004
5	2.5	5.5	0.	-5.6916e-004
6	3.	5.5	0.	-5.5368e-004
7	3.5	5.5	0.	-5.3726e-004
8	4.	5.5	0.	-5.2069e-004
9	4.5	5.5	0.	-5.0426e-004
10	5.	5.5	0.	-4.881e-004
11	5.5	5.5	0.	-4.7221e-004
12	6.	5.5	0.	-4.5659e-004
13	6.5	5.5	0.	-4.4121e-004
14	7.	5.5	0.	-4.2604e-004
15	7.5	5.5	0.	-4.1106e-004
16	8.	5.5	0.	-3.9627e-004
17	8.5	5.5	0.	-3.8164e-004
18	9.	5.5	0.	-3.6718e-004
19	9.5	5.5	0.	-3.5287e-004
20	10.	5.5	0.	-3.3872e-004
21	10.5	5.5	0.	-3.2472e-004
22	11.	5.5	0.	-3.1087e-004
23	11.5	5.5	0.	-2.9716e-004
24	12.	5.5	0.	-2.8361e-004
25	12.5	5.5	0.	-2.702e-004
26	13.	5.5	0.	-2.5694e-004
27	13.5	5.5	0.	-2.4383e-004
28	14.	5.5	0.	-2.3087e-004
29	14.5	5.5	0.	-2.1805e-004
30	15.	5.5	0.	-2.0539e-004
31	15.5	5.5	0.	-1.9287e-004
32	16.	5.5	0.	-1.805e-004
33	16.5	5.5	0.	-1.6827e-004
34	17.	5.5	0.	-1.562e-004
35	17.5	5.5	0.	-1.4426e-004
36	18.	5.5	0.	-1.3248e-004
37	18.5	5.5	0.	-1.2084e-004
38	19.	5.5	0.	-1.0933e-004
39	19.5	5.5	0.	-9.7966e-005
40	20.	5.5	0.	-8.6732e-005
41	20.5	5.5	0.	-7.5625e-005
42	21.	5.5	0.	-6.4641e-005
43	21.5	5.5	0.	-5.3776e-005
44	22.	5.5	0.	-4.3035e-005
45	22.5	5.5	0.	-3.2438e-005
46	23.	5.5	0.	-2.2073e-005
47	23.5	5.5	0.	-1.2271e-005
48	0.5	5.	0.	-5.6251e-004
49	1.	5.	0.	-5.6071e-004
50	1.5	5.	0.	-5.6659e-004
51	2.	5.	0.	-5.6193e-004
52	2.5	5.	0.	-5.5188e-004
53	3.	5.	0.	-5.3911e-004
54	3.5	5.	0.	-5.252e-004
55	4.	5.	0.	-5.1079e-004
56	4.5	5.	0.	-4.962e-004
57	5.	5.	0.	-4.8156e-004
58	5.5	5.	0.	-4.6692e-004
59	6.	5.	0.	-4.523e-004
60	6.5	5.	0.	-4.3773e-004
61	7.	5.	0.	-4.2321e-004
62	7.5	5.	0.	-4.0876e-004
63	8.	5.	0.	-3.9437e-004
64	8.5	5.	0.	-3.8008e-004
65	9.	5.	0.	-3.6588e-004
66	9.5	5.	0.	-3.5178e-004
