Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	1.861	2.8617	0.	4.1708e-004
2	0.95382	3.6172	0.	3.243e-004
3	3.0672	2.4628	0.	3.4107e-004
4	4.3573	2.3788	0.	1.5826e-004
5	2.1724	2.4373	0.	5.762e-004
6	2.2288	2.9529	0.	6.1214e-004
7	17.51	2.8741	0.	6.0068e-005
8	11.453	2.8469	0.	1.0582e-004
9	5.7259	3.7801	0.	1.1193e-004
10	2.5049	2.3596	0.	3.4155e-004
11	2.3004	2.5336	0.	4.4503e-004
12	2.3004	2.5336	0.1	9.6031e-004
13	2.5049	2.3596	0.1	7.9275e-004
14	5.7259	3.7801	0.1	3.2176e-004
15	11.453	2.8469	0.1	2.5889e-004
16	17.51	2.8741	0.1	1.5694e-004
17	2.2288	2.9529	0.1	1.0873e-003
18	2.1724	2.4373	0.1	1.3054e-003
19	4.3573	2.3788	0.1	3.7215e-004
20	3.0672	2.4628	0.1	5.7864e-004
21	0.95382	3.6172	0.1	7.1692e-004
22	1.861	2.8617	0.1	1.03e-003
23	2.1667	1.	0.1	6.9614e-004
24	2.1667	1.5	0.1	6.8607e-004
25	2.1667	2.	0.1	2.1526e-003
26	2.	2.	0.1	2.1186e-003
27	2.	1.5	0.1	1.0378e-003
28	2.	1.	0.1	7.501e-004
29	2.1667	5.	0.1	6.1212e-004
30	2.1667	4.5	0.1	1.0497e-003
31	2.1667	4.	0.1	1.9647e-003
32	2.	4.	0.1	1.4561e-003
33	2.	4.5	0.1	1.1789e-003
34	2.	5.	0.1	5.4123e-004
35	2.1667	6.	0.1	3.4809e-004
36	5.8056	6.	0.1	3.366e-004
37	9.4444	6.	0.1	2.6784e-004
38	16.722	6.	0.1	1.6598e-004
39	24.	6.	0.1	1.0245e-004
40	24.	3.	0.1	9.0313e-005
41	2.6226e-014	3.	0.1	4.9285e-004
42	3.937e-014	6.	0.1	2.5405e-004
43	1.	6.	0.1	3.7566e-004
44	2.	6.	0.1	3.5125e-004
45	24.	0.	0.1	7.3039e-005
46	18.178	0.	0.1	1.4869e-004
47	12.356	0.	0.1	2.4332e-004
48	7.9889	0.	0.1	2.9303e-004
49	5.0778	0.	0.1	3.411e-004
50	2.1667	0.	0.1	2.8815e-004
51	2.	0.	0.1	3.8146e-004
52	0.	0.	0.1	3.6364e-004
53	2.	0.	0.	2.9398e-004
54	0.	0.	0.	3.111e-005
55	5.0778	0.	0.	2.1514e-004
56	7.9889	0.	0.	1.3907e-004
57	12.356	0.	0.	9.8302e-005
58	18.178	0.	0.	6.6456e-005
59	2.1667	0.	0.	6.9176e-005
60	24.	0.	0.	3.8972e-005
61	1.	6.	0.	2.2482e-004
62	2.	6.	0.	1.3766e-004
63	3.937e-014	6.	0.	2.8337e-006
64	2.6226e-014	3.	0.	1.5819e-005
65	24.	3.	0.	5.1587e-005
66	24.	6.	0.	6.2202e-005
67	16.722	6.	0.	6.9623e-005
68	9.4444	6.	0.	1.3427e-004
69	5.8056	6.	0.	1.6343e-004
70	2.1667	6.	0.	1.3765e-004
71	2.	4.5	0.	6.4927e-004
72	2.	5.	0.	2.124e-004
73	2.	4.	0.	4.9547e-004
74	2.1667	5.	0.	2.0414e-004
75	2.1667	4.5	0.	3.7162e-004
76	2.1667	4.	0.	7.0504e-004
77	2.	1.5	0.	5.4007e-004
78	2.	1.	0.	5.1857e-004
79	2.	2.	0.	8.909e-004
80	2.1667	1.	0.	2.5809e-004
81	2.1667	1.5	0.	2.9932e-004
82	2.1667	2.	0.	7.6513e-004
83	1.4074	3.2394	0.	3.0052e-004
84	2.0167	2.6495	0.	3.9031e-004
85	2.0449	2.9073	0.	5.0832e-004
86	1.861	2.8617	5.e-002	2.8703e-005
87	1.9305	2.4309	0.	5.4926e-004
88	0.95382	3.6172	5.e-002	4.515e-005
89	0.97691	4.8086	0.	2.7418e-004
90	0.47691	3.3086	0.	1.6073e-004
91	1.4769	4.0586	0.	4.8006e-004
92	1.4769	4.3086	0.	2.6269e-004
93	1.4769	3.8086	0.	3.575e-004
94	1.4769	2.5586	0.	4.321e-004
95	1.4769	2.8086	0.	6.0669e-004
96	3.7122	2.4208	0.	2.4812e-004
97	2.648	2.7078	0.	4.7492e-004
98	2.786	2.4112	0.	3.3254e-004
99	3.0672	2.4628	5.e-002	4.8578e-005
100	2.6169	3.2314	0.	3.8953e-004
101	2.6169	1.9814	0.	2.1872e-004
102	5.0416	3.0795	0.	1.3073e-004
103	4.3573	2.3788	5.e-002	4.9275e-006
104	4.7175	1.1894	0.	1.8564e-004
105	3.262	3.4394	0.	2.4099e-004
106	3.262	1.6894	0.	1.9546e-004
107	2.2364	2.4854	0.	4.9337e-004
108	2.1724	2.4373	5.e-002	4.4586e-005
109	2.1695	2.2186	0.	6.6147e-004
110	2.2646	2.7432	0.	4.2829e-004
111	2.2288	2.9529	5.e-002	1.3159e-004
112	2.1144	3.4764	0.	5.4392e-004
113	14.482	2.8605	0.	7.5165e-005
114	17.51	2.8741	5.e-002	6.4041e-007
115	17.844	1.437	0.	6.1699e-005
116	20.755	2.937	0.	5.5466e-005
117	17.116	4.437	0.	6.4336e-005
118	8.5895	3.3135	0.	1.0627e-004
119	11.453	2.8469	5.e-002	4.4719e-006
120	11.904	1.4235	0.	9.5017e-005
121	10.449	4.4235	0.	1.178e-004
122	5.7259	3.7801	5.e-002	1.7942e-005
123	6.8574	1.89	0.	1.1946e-004
124	5.7658	4.89	0.	1.3509e-004
125	3.9463	4.39	0.	1.5367e-004
126	2.4027	2.4466	0.	3.5896e-004
