Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	1.861	2.8617	0.	10167
2	0.95382	3.6172	0.	7326.7
3	3.0672	2.4628	0.	6118.9
4	4.3573	2.3788	0.	3817.8
5	2.1724	2.4373	0.	13210
6	2.2288	2.9529	0.	11639
7	17.51	2.8741	0.	1574.2
8	11.453	2.8469	0.	2571.2
9	5.7259	3.7801	0.	3202.
10	2.5049	2.3596	0.	7953.
11	2.3004	2.5336	0.	9806.
12	2.3004	2.5336	0.1	9806.
13	2.5049	2.3596	0.1	7953.
14	5.7259	3.7801	0.1	3202.
15	11.453	2.8469	0.1	2571.2
16	17.51	2.8741	0.1	1574.2
17	2.2288	2.9529	0.1	11639
18	2.1724	2.4373	0.1	13210
19	4.3573	2.3788	0.1	3817.8
20	3.0672	2.4628	0.1	6118.9
21	0.95382	3.6172	0.1	7326.7
22	1.861	2.8617	0.1	10167
23	2.1667	1.	0.1	6819.4
24	2.1667	1.5	0.1	6851.9
25	2.1667	2.	0.1	21013
26	2.	2.	0.1	20299
27	2.	1.5	0.1	10423
28	2.	1.	0.1	8266.
29	2.1667	5.	0.1	5965.5
30	2.1667	4.5	0.1	10005
31	2.1667	4.	0.1	18785
32	2.	4.	0.1	13891
33	2.	4.5	0.1	12149
34	2.	5.	0.1	5157.9
35	2.1667	6.	0.1	3411.
36	5.8056	6.	0.1	3468.7
37	9.4444	6.	0.1	2720.7
38	16.722	6.	0.1	1677.7
39	24.	6.	0.1	1085.1
40	24.	3.	0.1	938.87
41	2.6226e-014	3.	0.1	3711.8
42	3.937e-014	6.	0.1	1910.1
43	1.	6.	0.1	4050.3
44	2.	6.	0.1	3218.4
45	24.	0.	0.1	743.27
46	18.178	0.	0.1	1525.
47	12.356	0.	0.1	2431.
48	7.9889	0.	0.1	3015.
49	5.0778	0.	0.1	3764.
50	2.1667	0.	0.1	2620.8
51	2.	0.	0.1	4396.2
52	0.	0.	0.1	2795.4
53	2.	0.	0.	4396.2
54	0.	0.	0.	2795.4
55	5.0778	0.	0.	3764.
56	7.9889	0.	0.	3015.
57	12.356	0.	0.	2431.
58	18.178	0.	0.	1525.
59	2.1667	0.	0.	2620.8
60	24.	0.	0.	743.27
61	1.	6.	0.	4050.3
62	2.	6.	0.	3218.4
63	3.937e-014	6.	0.	1910.1
64	2.6226e-014	3.	0.	3711.8
65	24.	3.	0.	938.87
66	24.	6.	0.	1085.1
67	16.722	6.	0.	1677.7
68	9.4444	6.	0.	2720.7
69	5.8056	6.	0.	3468.7
70	2.1667	6.	0.	3411.
71	2.	4.5	0.	12149
72	2.	5.	0.	5157.9
73	2.	4.	0.	13891
74	2.1667	5.	0.	5965.5
75	2.1667	4.5	0.	10005
76	2.1667	4.	0.	18785
77	2.	1.5	0.	10423
78	2.	1.	0.	8266.
79	2.	2.	0.	20299
80	2.1667	1.	0.	6819.4
81	2.1667	1.5	0.	6851.9
82	2.1667	2.	0.	21013
83	1.4074	3.2394	0.	8634.3
84	2.0167	2.6495	0.	11556
85	2.0449	2.9073	0.	10849
86	1.861	2.8617	5.e-002	373.54
87	1.9305	2.4309	0.	14214
88	0.95382	3.6172	5.e-002	587.57
89	0.97691	4.8086	0.	5623.9
90	0.47691	3.3086	0.	5414.4
91	1.4769	4.0586	0.	9143.3
92	1.4769	4.3086	0.	5979.8
93	1.4769	3.8086	0.	10530
94	1.4769	2.5586	0.	7966.2
95	1.4769	2.8086	0.	12999
96	3.7122	2.4208	0.	4919.3
97	2.648	2.7078	0.	8818.2
98	2.786	2.4112	0.	6933.7
99	3.0672	2.4628	5.e-002	632.2
100	2.6169	3.2314	0.	11926
101	2.6169	1.9814	0.	6059.3
102	5.0416	3.0795	0.	3504.3
103	4.3573	2.3788	5.e-002	64.126
104	4.7175	1.1894	0.	3766.3
105	3.262	3.4394	0.	6669.2
106	3.262	1.6894	0.	5116.2
107	2.2364	2.4854	0.	11460
108	2.1724	2.4373	5.e-002	580.24
109	2.1695	2.2186	0.	17030
110	2.2646	2.7432	0.	10554
111	2.2288	2.9529	5.e-002	1712.5
112	2.1144	3.4764	0.	12691
113	14.482	2.8605	0.	2059.6
114	17.51	2.8741	5.e-002	8.3343
115	17.844	1.437	0.	1544.
116	20.755	2.937	0.	1241.
117	17.116	4.437	0.	1624.8
118	8.5895	3.3135	0.	2873.4
119	11.453	2.8469	5.e-002	58.197
120	11.904	1.4235	0.	2488.4
121	10.449	4.4235	0.	2631.1
122	5.7259	3.7801	5.e-002	233.5
123	6.8574	1.89	0.	3095.4
124	5.7658	4.89	0.	3291.4
125	3.9463	4.39	0.	4375.4
126	2.4027	2.4466	0.	8784.4
127	2.5049	2.3596	5.e-002	862.62
128	2.3358	2.1798	0.	14310
129	2.3004	2.5336	5.e-002	1643.7
130	2.4027	2.4466	0.1	8784.4
131	2.2646	2.7432	0.1	10554
132	2.2364	2.4854	0.1	11460
133	2.786	2.4112	0.1	6933.7
134	2.3358	2.1798	0.1	14310
135	8.5895	3.3135	0.1	2873.4
136	5.0416	3.0795	0.1	3504.3
137	3.9463	4.39	0.1	4375.4
138	5.7658	4.89	0.1	3291.4
139	6.8574	1.89	0.1	3095.4
140	14.482	2.8605	0.1	2059.6
141	10.449	4.4235	0.1	2631.1
142	11.904	1.4235	0.1	2488.4
143	17.116	4.437	0.1	1624.8
144	20.755	2.937	0.1	1241.
145	17.844	1.437	0.1	1544.
146	2.648	2.7078	0.1	8818.2
147	2.0449	2.9073	0.1	10849
148	2.1144	3.4764	0.1	12691
149	2.0167	2.6495	0.1	11556
150	2.1695	2.2186	0.1	17030
151	3.7122	2.4208	0.1	4919.3
152	3.262	1.6894	0.1	5116.2
153	3.262	3.4394	0.1	6669.2
154	4.7175	1.1894	0.1	3766.3
155	2.6169	1.9814	0.1	6059.3
156	2.6169	3.2314	0.1	11926
157	1.4074	3.2394	0.1	8634.3
158	1.4769	2.8086	0.1	12999
159	1.4769	2.5586	0.1	7966.2
160	1.4769	3.8086	0.1	10530
161	1.4769	4.0586	0.1	9143.3
162	1.4769	4.3086	0.1	5979.8
163	0.47691	3.3086	0.1	5414.4
164	0.97691	4.8086	0.1	5623.9
165	1.9305	2.4309	0.1	14214
166	2.1667	1.25	0.1	6741.6
167	2.1667	0.5	0.1	4639.9
168	2.1667	1.	5.e-002	1312.8
169	2.1667	1.75	0.1	13557
170	2.1667	1.5	5.e-002	766.66
171	2.0833	2.	0.1	19518
172	2.1667	2.	5.e-002	2538.5
173	2.	1.75	0.1	15291
174	2.	2.	5.e-002	1125.8
175	2.	1.25	0.1	9285.1
176	2.	1.5	5.e-002	627.6
177	1.	2.	0.1	5733.8
178	2.	0.5	0.1	6301.7
179	2.	1.	5.e-002	451.55
180	2.1667	4.75	0.1	7966.5
181	2.1667	5.5	0.1	4637.9
182	2.1667	5.	5.e-002	273.71
183	2.1667	4.25	0.1	14343
184	2.1667	4.5	5.e-002	583.32
185	2.0833	4.	0.1	15408
186	2.1667	4.	5.e-002	845.1
187	2.	4.25	0.1	11991
188	2.	4.	5.e-002	1515.6
189	2.	4.75	0.1	8617.2
190	2.	4.5	5.e-002	1836.8
191	2.	5.5	0.1	3980.7
192	2.	5.	5.e-002	871.11
193	3.9861	6.	0.1	3424.6
194	2.1667	6.	5.e-002	372.74
195	7.625	6.	0.1	3061.7
196	5.8056	6.	5.e-002	574.17
197	13.083	6.	0.1	2174.6
198	9.4444	6.	5.e-002	610.96
199	20.361	6.	0.1	1363.7
200	16.722	6.	5.e-002	126.63
201	24.	4.5	0.1	1011.2
202	24.	6.	5.e-002	92.783
203	24.	1.5	0.1	839.95
204	24.	3.	5.e-002	23.515
205	3.9339e-014	4.5	0.1	2808.1
206	1.3113e-014	1.5	0.1	3193.6
207	2.6581e-014	3.	5.e-002	371.18
208	0.5	6.	0.1	2847.9
209	5.2451e-014	6.	5.e-002	43.628
210	1.5	6.	0.1	3567.2
211	1.	6.	5.e-002	231.48
212	2.	6.	5.e-002	484.38
213	21.089	0.	0.1	1115.6
214	24.	0.	5.e-002	57.476
215	15.267	0.	0.1	1965.9
216	18.178	0.	5.e-002	156.57
217	10.172	0.	0.1	2712.5
218	12.356	0.	5.e-002	305.26
219	6.5333	0.	0.1	3375.5
220	7.9889	0.	5.e-002	331.27
221	3.6222	0.	0.1	3154.
222	5.0778	0.	5.e-002	316.15
223	2.1667	0.	5.e-002	427.71
224	1.	1.8804e-030	0.1	3417.4
225	2.	3.7609e-030	5.e-002	514.71
226	0.	0.	5.e-002	762.77
227	1.	1.8804e-030	0.	3417.4
228	2.	0.5	0.	6301.7
229	1.3113e-014	1.5	0.	3193.6
230	6.5333	0.	0.	3375.5
231	3.6222	0.	0.	3154.
232	10.172	0.	0.	2712.5
233	15.267	0.	0.	1965.9
234	21.089	0.	0.	1115.6
235	2.1667	0.5	0.	4639.9
236	24.	1.5	0.	839.95
237	1.5	6.	0.	3567.2
238	0.5	6.	0.	2847.9
239	2.	5.5	0.	3980.7
240	3.9339e-014	4.5	0.	2808.1
241	1.	2.	0.	5733.8
242	24.	4.5	0.	1011.2
243	20.361	6.	0.	1363.7
244	13.083	6.	0.	2174.6
245	7.625	6.	0.	3061.7
246	3.9861	6.	0.	3424.6
247	2.1667	5.5	0.	4637.9
248	2.	4.75	0.	8617.2
249	2.	4.25	0.	11991
250	2.0833	4.	0.	15408
251	2.1667	4.75	0.	7966.5
252	2.1667	4.25	0.	14343
253	2.	1.25	0.	9285.1
254	2.	1.75	0.	15291
255	2.0833	2.	0.	19518
256	2.1667	1.25	0.	6741.6
257	2.1667	1.75	0.	13557
