Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	3.6	2.1818	0.	1646.9
2	3.6	2.3636	0.	1254.
3	3.6	2.5455	0.	937.94
4	3.6	2.7273	0.	768.96
5	3.6	2.9091	0.	691.16
6	3.6	3.0909	0.	691.16
7	3.6	3.2727	0.	768.96
8	3.6	3.4545	0.	937.94
9	3.6	3.6364	0.	1254.
10	3.6	3.8182	0.	1646.9
11	3.7667	2.1818	0.	1608.8
12	3.7667	2.3636	0.	1270.
13	3.7667	2.5455	0.	974.71
14	3.7667	2.7273	0.	813.77
15	3.7667	2.9091	0.	739.47
16	3.7667	3.0909	0.	739.47
17	3.7667	3.2727	0.	813.77
18	3.7667	3.4545	0.	974.71
19	3.7667	3.6364	0.	1270.
20	3.7667	3.8182	0.	1608.8
21	3.42	5.8182	0.	192.58
22	3.42	5.6364	0.	361.73
23	3.42	5.4545	0.	642.45
24	3.42	5.2727	0.	976.82
25	3.42	5.0909	0.	1363.6
26	3.42	4.9091	0.	1817.
27	3.42	4.7273	0.	2367.6
28	3.42	4.5455	0.	3038.8
29	3.42	4.3636	0.	3998.8
30	3.42	4.1818	0.	4527.7
31	3.42	4.	0.	2995.5
32	3.42	3.8182	0.	1118.9
33	3.42	3.6364	0.	821.08
34	3.42	3.4545	0.	599.88
35	3.42	3.2727	0.	496.38
36	3.42	3.0909	0.	445.18
37	3.42	2.9091	0.	445.18
38	3.42	2.7273	0.	496.38
39	3.42	2.5455	0.	599.88
40	3.42	2.3636	0.	821.08
41	3.42	2.1818	0.	1118.9
42	3.42	2.	0.	2995.5
43	3.42	1.8182	0.	4527.7
44	3.42	1.6364	0.	3998.8
45	3.42	1.4545	0.	3038.8
46	3.42	1.2727	0.	2367.6
47	3.42	1.0909	0.	1817.
48	3.42	0.90909	0.	1363.6
49	3.42	0.72727	0.	976.82
50	3.42	0.54545	0.	642.45
51	3.42	0.36364	0.	361.73
52	3.42	0.18182	0.	192.58
53	3.24	5.8182	0.	143.24
54	3.24	5.6364	0.	176.15
55	3.24	5.4545	0.	332.87
56	3.24	5.2727	0.	556.24
57	3.24	5.0909	0.	821.57
58	3.24	4.9091	0.	1119.2
59	3.24	4.7273	0.	1442.3
60	3.24	4.5455	0.	1748.2
61	3.24	4.3636	0.	1940.8
62	3.24	4.1818	0.	1796.6
63	3.24	4.	0.	969.01
64	3.24	3.8182	0.	384.61
65	3.24	3.6364	0.	185.85
66	3.24	3.4545	0.	133.71
67	3.24	3.2727	0.	92.995
68	3.24	3.0909	0.	73.502
69	3.24	2.9091	0.	73.502
70	3.24	2.7273	0.	92.994
71	3.24	2.5455	0.	133.71
72	3.24	2.3636	0.	185.85
73	3.24	2.1818	0.	384.61
74	3.24	2.	0.	969.01
75	3.24	1.8182	0.	1796.6
76	3.24	1.6364	0.	1940.8
77	3.24	1.4545	0.	1748.2
78	3.24	1.2727	0.	1442.3
79	3.24	1.0909	0.	1119.2
80	3.24	0.90909	0.	821.57
81	3.24	0.72727	0.	556.24
82	3.24	0.54545	0.	332.87
83	3.24	0.36364	0.	176.15
84	3.24	0.18182	0.	143.24
85	3.06	5.8182	0.	146.74
86	3.06	5.6364	0.	137.13
87	3.06	5.4545	0.	214.04
88	3.06	5.2727	0.	345.61
89	3.06	5.0909	0.	509.33
90	3.06	4.9091	0.	684.53
91	3.06	4.7273	0.	843.79
92	3.06	4.5455	0.	943.37
93	3.06	4.3636	0.	895.86
94	3.06	4.1818	0.	624.91
95	3.06	4.	0.	221.26
96	3.06	3.8182	0.	-4.1439
97	3.06	3.6364	0.	8.8764
98	3.06	3.4545	0.	2.0337
99	3.06	3.2727	0.	1.649
100	3.06	3.0909	0.	0.87928
101	3.06	2.9091	0.	0.87928
102	3.06	2.7273	0.	1.649
103	3.06	2.5455	0.	2.0337
104	3.06	2.3636	0.	8.8764
105	3.06	2.1818	0.	-4.1439
106	3.06	2.	0.	221.26
107	3.06	1.8182	0.	624.91
108	3.06	1.6364	0.	895.86
109	3.06	1.4545	0.	943.37
110	3.06	1.2727	0.	843.79
111	3.06	1.0909	0.	684.53
112	3.06	0.90909	0.	509.33
113	3.06	0.72727	0.	345.61
114	3.06	0.54545	0.	214.04
115	3.06	0.36364	0.	137.13
116	3.06	0.18182	0.	146.74
117	2.88	5.8182	0.	149.66
118	2.88	5.6364	0.	123.71
119	2.88	5.4545	0.	151.2
120	2.88	5.2727	0.	210.53
121	2.88	5.0909	0.	287.3
122	2.88	4.9091	0.	361.94
123	2.88	4.7273	0.	408.2
124	2.88	4.5455	0.	392.26
125	2.88	4.3636	0.	278.68
126	2.88	4.1818	0.	75.042
127	2.88	4.	0.	12.17
128	2.88	3.8182	0.	7.6
129	2.88	3.6364	0.	1.9605
130	2.88	3.4545	0.	1.9754
131	2.88	3.2727	0.	1.5729
132	2.88	3.0909	0.	1.2739
133	2.88	2.9091	0.	1.2739
134	2.88	2.7273	0.	1.5729
135	2.88	2.5455	0.	1.9754
136	2.88	2.3636	0.	1.9605
137	2.88	2.1818	0.	7.6
138	2.88	2.	0.	12.17
139	2.88	1.8182	0.	75.042
140	2.88	1.6364	0.	278.68
141	2.88	1.4545	0.	392.26
142	2.88	1.2727	0.	408.2
143	2.88	1.0909	0.	361.94
144	2.88	0.90909	0.	287.3
145	2.88	0.72727	0.	210.53
146	2.88	0.54545	0.	151.2
147	2.88	0.36364	0.	123.71
148	2.88	0.18182	0.	149.66
149	2.7	5.8182	0.	145.2
150	2.7	5.6364	0.	109.48
151	2.7	5.4545	0.	103.91
152	2.7	5.2727	0.	111.15
153	2.7	5.0909	0.	122.
154	2.7	4.9091	0.	123.17
155	2.7	4.7273	0.	98.658
156	2.7	4.5455	0.	44.08
157	2.7	4.3636	0.	11.873
158	2.7	4.1818	0.	4.9689
159	2.7	4.	0.	2.0708
160	2.7	3.8182	0.	0.98444
161	2.7	3.6364	0.	1.6007
162	2.7	3.4545	0.	1.5079
163	2.7	3.2727	0.	1.3113
164	2.7	3.0909	0.	1.265
165	2.7	2.9091	0.	1.265
166	2.7	2.7273	0.	1.3113
167	2.7	2.5455	0.	1.5079
168	2.7	2.3636	0.	1.6007
169	2.7	2.1818	0.	0.98444
170	2.7	2.	0.	2.0708
171	2.7	1.8182	0.	4.9689
172	2.7	1.6364	0.	11.873
173	2.7	1.4545	0.	44.08
174	2.7	1.2727	0.	98.658
175	2.7	1.0909	0.	123.17
176	2.7	0.90909	0.	122.
177	2.7	0.72727	0.	111.15
178	2.7	0.54545	0.	103.91
179	2.7	0.36364	0.	109.48
180	2.7	0.18182	0.	145.2
181	2.52	5.8182	0.	135.22
182	2.52	5.6364	0.	89.343
183	2.52	5.4545	0.	60.039
184	2.52	5.2727	0.	36.782
185	2.52	5.0909	0.	20.841
186	2.52	4.9091	0.	11.871
187	2.52	4.7273	0.	7.1164
188	2.52	4.5455	0.	4.5434
189	2.52	4.3636	0.	3.1105
190	2.52	4.1818	0.	2.1831
191	2.52	4.	0.	1.7313
192	2.52	3.8182	0.	1.4267
193	2.52	3.6364	0.	1.0833
194	2.52	3.4545	0.	1.0194
195	2.52	3.2727	0.	1.047
196	2.52	3.0909	0.	1.0438
197	2.52	2.9091	0.	1.0438
198	2.52	2.7273	0.	1.047
199	2.52	2.5455	0.	1.0194
200	2.52	2.3636	0.	1.0833
201	2.52	2.1818	0.	1.4267
202	2.52	2.	0.	1.7313
203	2.52	1.8182	0.	2.1831
204	2.52	1.6364	0.	3.1105
205	2.52	1.4545	0.	4.5434
206	2.52	1.2727	0.	7.1164
207	2.52	1.0909	0.	11.871
208	2.52	0.90909	0.	20.841
209	2.52	0.72727	0.	36.782
210	2.52	0.54545	0.	60.039
211	2.52	0.36364	0.	89.343
212	2.52	0.18182	0.	135.22
213	2.34	5.8182	0.	121.93
214	2.34	5.6364	0.	63.757
215	2.34	5.4545	0.	22.738
216	2.34	5.2727	0.	8.6177
217	2.34	5.0909	0.	5.0145
218	2.34	4.9091	0.	3.4412
219	2.34	4.7273	0.	2.5272
220	2.34	4.5455	0.	1.9245
221	2.34	4.3636	0.	1.4901
222	2.34	4.1818	0.	1.1673
223	2.34	4.	0.	0.89946
224	2.34	3.8182	0.	0.74766
225	2.34	3.6364	0.	0.73458
226	2.34	3.4545	0.	0.75194
227	2.34	3.2727	0.	0.77641
228	2.34	3.0909	0.	0.79688
229	2.34	2.9091	0.	0.79688
230	2.34	2.7273	0.	0.77641
231	2.34	2.5455	0.	0.75194
232	2.34	2.3636	0.	0.73459
233	2.34	2.1818	0.	0.74766
234	2.34	2.	0.	0.89946
235	2.34	1.8182	0.	1.1673
236	2.34	1.6364	0.	1.4901
237	2.34	1.4545	0.	1.9245
238	2.34	1.2727	0.	2.5272
239	2.34	1.0909	0.	3.4412
240	2.34	0.90909	0.	5.0145
241	2.34	0.72727	0.	8.6177
242	2.34	0.54545	0.	22.738
243	2.34	0.36364	0.	63.757
244	2.34	0.18182	0.	121.93
245	2.16	5.8182	0.	107.43
246	2.16	5.6364	0.	35.96
247	2.16	5.4545	0.	7.2877
248	2.16	5.2727	0.	3.5913
249	2.16	5.0909	0.	2.3957
250	2.16	4.9091	0.	1.7825
251	2.16	4.7273	0.	1.3995
