Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.9935,2.7442,0,0.00020014,2000,8.5456e-05,291.74,5.9332e-05,95.453,-0.00019283,-1799.2,0.023816
2,5.2554,3.472,0,0.00012232,1222.4,4.7071e-05,-42.679,2.4357e-05,-213.35,-0.00012578,-1341.4,0.043383
3,2.5077,0.69015,0,0.00010551,1054.4,4.4037e-05,72.858,2.5304e-05,-67.893,-0.00010472,-1044.9,0.0075684
4,2.7206,1.8525,0,0.00012619,1261.1,4.7458e-05,14.797,3.2872e-05,-94.793,-0.0001272,-1297.5,0.010025
5,4.9386,0.66091,0,7.4485e-05,744.34,3.1622e-05,89.406,2.0566e-05,6.3345,-7.2508e-05,-692.98,0.036481
6,2.3369,4.3708,0,0.00011819,1181,3.6703e-05,-92.922,3.4375e-05,-110.41,-0.00012163,-1282.6,0.007306
7,4.846,4.7038,0,0.00011021,1101.3,4.9959e-05,152.23,2.641e-05,-24.711,-0.00010697,-1026.9,0.035462
8,4.4449,5.057,0,7.4814e-05,747.62,3.4638e-05,121.89,1.838e-05,-0.26476,-7.1992e-05,-679.29,0.028306
9,2.2869,5.1831,0,0.0001107,1106.2,3.744e-05,-28.789,3.2318e-05,-67.269,-0.00011228,-1153.7,0.0063586
10,5.5882,2.4239,0,0.00010004,999.7,4.2662e-05,-20.406,1.3227e-05,-241.57,-0.00010264,-1112.2,0.049359
11,6.5122,3.2898,0,8.583e-05,857.71,3.1089e-05,-38.947,1.982e-05,-123.62,-8.8281e-05,-935.85,0.067014
12,4.6494,5.4629,0,7.5166e-05,751.14,3.3975e-05,114.6,1.9269e-05,4.1087,-7.2534e-05,-685.67,0.031069
13,5.9266,1.7257,0,8.9781e-05,897.2,3.0992e-05,10.1,2.8235e-05,-10.617,-8.9772e-05,-897.27,0.055413
14,1.11,4.9548,0,0.00013745,1373.5,7.729e-05,307.63,1.4009e-05,-167.84,-0.00012875,-1240.4,0.0015447
15,1.4561,2.7094,0,0.00014497,1448.7,8.6609e-05,328.57,3.0957e-06,-298.91,-0.00013388,-1328.1,0.0029855
16,1.635,1.2618,0,0.00013548,1353.9,7.6199e-05,323.84,1.6068e-05,-127.96,-0.00012637,-1198.2,0.0034994
17,1.1431,3.8594,0,0.00015019,1500.8,8.8228e-05,344.14,7.3395e-06,-263.63,-0.00013928,-1365.3,0.0018156
18,6.0401,0.86305,0,8.632e-05,862.61,3.083e-05,41.793,2.8338e-05,23.061,-8.5202e-05,-830.03,0.056913
19,7.1128,1.0366,0,8.1023e-05,809.67,2.7324e-05,-0.54366,2.5692e-05,-12.808,-8.1243e-05,-816.28,0.07869
20,8.1606,1.1297,0,7.2155e-05,721.05,2.4067e-05,-3.8431,2.3026e-05,-11.661,-7.2416e-05,-728.77,0.10167
