Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.6443	3.3436	0.	-488.32
2	1.8728	3.2331	0.	-305.26
3	0.99476	3.7465	0.	328.8
4	3.7695	3.4067	0.	-572.05
5	3.3387	1.7192	0.	-135.33
6	2.6314	2.2818	0.	1200.
7	2.1365	3.5176	0.	1680.3
8	17.697	2.964	0.	-16.791
9	10.154	3.3491	0.	-478.29
10	6.8122	1.6915	0.	-105.22
11	4.9496	4.5716	0.	-237.42
12	4.9496	4.5716	0.1	237.42
13	6.8122	1.6915	0.1	105.22
14	10.154	3.3491	0.1	478.29
15	17.697	2.964	0.1	16.791
16	2.1365	3.5176	0.1	-1680.3
17	2.6314	2.2818	0.1	-1200.
18	3.3387	1.7192	0.1	135.33
19	3.7695	3.4067	0.1	572.05
20	0.99476	3.7465	0.1	-328.8
21	1.8728	3.2331	0.1	305.26
22	2.6443	3.3436	0.1	488.32
23	2.1667	1.	0.1	1159.
24	2.1667	1.5	0.1	593.77
25	2.1667	2.	0.1	-749.26
26	2.	2.	0.1	7496.9
27	2.	1.5	0.1	3862.3
28	2.	1.	0.1	2659.5
29	2.1667	5.	0.1	856.55
30	2.1667	4.5	0.1	1556.
31	2.1667	4.	0.1	3873.5
32	2.	4.	0.1	4668.6
33	2.	4.5	0.1	2568.
34	2.	5.	0.1	1145.9
35	2.1667	6.	0.1	120.78
36	5.5781	6.	0.1	331.06
37	10.354	6.	0.1	231.75
38	17.177	6.	0.1	64.104
39	24.	6.	0.1	95.743
40	24.	3.	0.1	198.01
41	2.6226e-014	3.	0.1	3635.7
42	3.937e-014	6.	0.1	1741.6
43	1.	6.	0.1	-267.74
44	2.	6.	0.1	2265.8
45	24.	0.	0.1	313.71
46	18.542	0.	0.1	14.05
47	13.083	0.	0.1	92.565
48	7.625	0.	0.1	356.79
49	4.8958	0.	0.1	-214.61
50	2.1667	0.	0.1	435.64
51	2.	0.	0.1	1109.2
52	0.	0.	0.1	2738.9
53	2.	0.	0.	-1109.2
54	0.	0.	0.	-2738.9
