Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.2442	2.7232	0.	-1568.4
2	5.9523	2.6192	0.	-1551.7
3	4.4517	2.7585	0.	-1577.5
4	5.9736	4.71	0.	-926.87
5	3.6167	0.60797	0.	-927.81
6	5.933	0.55809	0.	-631.6
7	3.6923	4.4443	0.	-1160.4
8	5.82	5.4817	0.	-627.07
9	6.4958	4.1108	0.	-1031.9
10	3.6286	5.3849	0.	-915.51
11	6.6489	3.2566	0.	-1115.1
12	3.6521	1.5825	0.	-1093.1
13	2.4625	1.1647	0.	-1172.7
14	7.0518	2.1486	0.	-869.96
15	2.5627	3.5598	0.	-1258.
16	3.8835	3.4494	0.	-1852.8
17	2.4912	4.8334	0.	-1162.5
18	1.2142	1.1949	0.	-1308.9
19	6.8544	0.99051	0.	-748.36
20	8.1535	1.1244	0.	-723.1
21	9.3094	1.1768	0.	-634.44
22	10.449	1.1891	0.	-539.79
23	11.599	1.1866	0.	-453.68
24	12.738	1.1857	0.	-375.11
25	13.875	1.1751	0.	-304.17
26	15.002	1.1741	0.	-241.04
27	16.12	1.1753	0.	-185.62
28	17.243	1.178	0.	-137.61
29	18.363	1.1815	0.	-96.919
30	19.485	1.1823	0.	-63.492
31	20.616	1.1912	0.	-37.227
32	21.739	1.1936	0.	-18.237
33	22.871	1.1952	0.	-6.5006
34	1.2524	3.6026	0.	-1384.9
35	1.217	2.3969	0.	-1398.7
36	22.861	2.3934	0.	-7.1087
37	22.861	3.6014	0.	-7.1159
38	22.867	4.7973	0.	-6.5433
39	21.735	4.7946	0.	-18.381
40	20.6	4.7916	0.	-37.535
41	19.475	4.7721	0.	-63.904
42	18.353	4.7337	0.	-97.299
43	17.233	4.7018	0.	-138.03
44	16.114	4.6866	0.	-185.92
45	14.997	4.681	0.	-241.15
46	13.873	4.7198	0.	-303.83
47	12.74	4.7647	0.	-374.57
48	11.592	4.7673	0.	-453.6
49	10.414	4.7676	0.	-544.57
50	9.1808	4.7478	0.	-650.86
