Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	4.3719	2.931	0.	2071.7
2	5.1794	3.1601	0.	1592.2
3	6.4219	4.185	0.	902.13
4	3.5467	0.59031	0.	1002.5
5	3.5238	1.5323	0.	1205.9
6	5.8228	0.53366	0.	632.93
7	3.6631	4.9193	0.	811.06
8	2.8945	4.2383	0.	1094.1
9	5.6275	5.4748	0.	610.15
10	6.9883	2.3265	0.	831.32
11	3.4459	5.3749	0.	818.29
12	2.6052	0.8931	0.	1126.6
13	2.4451	5.2026	0.	1278.5
14	1.4202	3.8615	0.	1478.4
15	1.7598	1.554	0.	1403.1
16	6.8922	0.66836	0.	749.8
17	8.024	0.92667	0.	740.91
18	9.0912	1.2958	0.	630.13
19	10.258	1.2829	0.	549.8
20	11.462	1.2051	0.	465.89
21	12.631	1.1889	0.	384.2
22	13.79	1.1761	0.	312.05
23	14.924	1.1751	0.	248.35
24	16.06	1.1751	0.	192.25
25	17.189	1.1772	0.	143.74
26	18.322	1.1808	0.	102.58
27	19.451	1.1864	0.	68.849
28	20.585	1.1899	0.	42.532
29	21.719	1.1899	0.	23.633
30	22.862	1.1955	0.	12.36
31	1.4979	2.7334	0.	1456.6
32	22.854	2.3938	0.	15.714
33	22.854	3.601	0.	15.734
34	22.856	4.8087	0.	12.376
35	21.719	4.7938	0.	23.702
36	20.58	4.793	0.	42.634
37	19.445	4.7505	0.	69.054
38	18.314	4.715	0.	102.89
39	17.184	4.6964	0.	143.98
40	16.056	4.6893	0.	192.32
41	14.924	4.6884	0.	248.05
42	13.79	4.7243	0.	311.13
43	12.633	4.7664	0.	382.59
44	11.443	4.7839	0.	462.77
45	10.158	4.8	0.	567.51
46	8.5778	4.4413	0.	688.18
47	7.1364	3.551	0.	821.27
48	6.6014	5.2893	0.	778.77
49	8.8668	2.286	0.	661.02
50	10.179	2.4128	0.	552.
51	11.415	2.4048	0.	464.04
52	12.603	2.37	0.	384.09
53	13.768	2.353	0.	312.21
54	14.921	2.3562	0.	248.24
55	16.057	2.3582	0.	192.38
56	17.187	2.3618	0.	144.11
57	18.32	2.3671	0.	103.22
58	19.45	2.3731	0.	69.749
59	20.583	2.3802	0.	43.929
60	21.716	2.3889	0.	25.857
61	21.718	3.593	0.	25.846
62	20.58	3.5821	0.	44.003
63	19.443	3.556	0.	69.979
64	18.314	3.541	0.	103.4
65	17.184	3.53	0.	144.23
66	16.054	3.5232	0.	192.5
