Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	17.	2.1818	0.	-5.6955e-004
2	17.	2.3636	0.	-4.4983e-004
3	17.	2.5455	0.	-3.9776e-004
4	17.	2.7273	0.	-3.7084e-004
5	17.	2.9091	0.	-3.5938e-004
6	17.	3.0909	0.	-3.5938e-004
7	17.	3.2727	0.	-3.7084e-004
8	17.	3.4545	0.	-3.9776e-004
9	17.	3.6364	0.	-4.4983e-004
10	17.	3.8182	0.	-5.6955e-004
11	17.167	2.1818	0.	-5.6327e-004
12	17.167	2.3636	0.	-4.4748e-004
13	17.167	2.5455	0.	-3.9381e-004
14	17.167	2.7273	0.	-3.6647e-004
15	17.167	2.9091	0.	-3.5479e-004
16	17.167	3.0909	0.	-3.5479e-004
17	17.167	3.2727	0.	-3.6647e-004
18	17.167	3.4545	0.	-3.9381e-004
19	17.167	3.6364	0.	-4.4748e-004
20	17.167	3.8182	0.	-5.6327e-004
21	16.815	5.8182	0.	-3.2598e-005
22	16.815	5.6364	0.	-4.6329e-005
23	16.815	5.4545	0.	-6.2967e-005
24	16.815	5.2727	0.	-8.1281e-005
25	16.815	5.0909	0.	-1.018e-004
26	16.815	4.9091	0.	-1.2561e-004
27	16.815	4.7273	0.	-1.5467e-004
28	16.815	4.5455	0.	-1.9266e-004
29	16.815	4.3636	0.	-2.4734e-004
30	16.815	4.1818	0.	-3.402e-004
31	16.815	4.	0.	-4.318e-004
32	16.815	3.8182	0.	-4.2342e-004
33	16.815	3.6364	0.	-3.9872e-004
34	16.815	3.4545	0.	-3.7199e-004
35	16.815	3.2727	0.	-3.5623e-004
36	16.815	3.0909	0.	-3.4872e-004
37	16.815	2.9091	0.	-3.4872e-004
38	16.815	2.7273	0.	-3.5623e-004
39	16.815	2.5455	0.	-3.7199e-004
40	16.815	2.3636	0.	-3.9872e-004
41	16.815	2.1818	0.	-4.2341e-004
42	16.815	2.	0.	-4.318e-004
43	16.815	1.8182	0.	-3.402e-004
44	16.815	1.6364	0.	-2.4734e-004
45	16.815	1.4545	0.	-1.9266e-004
46	16.815	1.2727	0.	-1.5467e-004
47	16.815	1.0909	0.	-1.2561e-004
48	16.815	0.90909	0.	-1.018e-004
49	16.815	0.72727	0.	-8.1281e-005
50	16.815	0.54545	0.	-6.2967e-005
51	16.815	0.36364	0.	-4.6329e-005
52	16.815	0.18182	0.	-3.2598e-005
53	16.63	5.8182	0.	-5.199e-005
54	16.63	5.6364	0.	-5.9963e-005
55	16.63	5.4545	0.	-7.2447e-005
56	16.63	5.2727	0.	-8.7932e-005
57	16.63	5.0909	0.	-1.0618e-004
58	16.63	4.9091	0.	-1.2771e-004
59	16.63	4.7273	0.	-1.537e-004
60	16.63	4.5455	0.	-1.8553e-004
61	16.63	4.3636	0.	-2.2589e-004
62	16.63	4.1818	0.	-2.7068e-004
63	16.63	4.	0.	-3.0527e-004
64	16.63	3.8182	0.	-3.2838e-004
65	16.63	3.6364	0.	-3.3533e-004
66	16.63	3.4545	0.	-3.338e-004
67	16.63	3.2727	0.	-3.2987e-004
68	16.63	3.0909	0.	-3.2734e-004
69	16.63	2.9091	0.	-3.2734e-004
70	16.63	2.7273	0.	-3.2987e-004
71	16.63	2.5455	0.	-3.338e-004
72	16.63	2.3636	0.	-3.3533e-004
73	16.63	2.1818	0.	-3.2838e-004
74	16.63	2.	0.	-3.0527e-004
75	16.63	1.8182	0.	-2.7068e-004
76	16.63	1.6364	0.	-2.2589e-004
77	16.63	1.4545	0.	-1.8553e-004
78	16.63	1.2727	0.	-1.537e-004
79	16.63	1.0909	0.	-1.2771e-004
80	16.63	0.90909	0.	-1.0618e-004
81	16.63	0.72727	0.	-8.7932e-005
82	16.63	0.54545	0.	-7.2447e-005
83	16.63	0.36364	0.	-5.9963e-005
84	16.63	0.18182	0.	-5.199e-005
85	16.446	5.8182	0.	-7.258e-005
86	16.446	5.6364	0.	-7.8853e-005
87	16.446	5.4545	0.	-8.8809e-005
88	16.446	5.2727	0.	-1.0193e-004
89	16.446	5.0909	0.	-1.1798e-004
90	16.446	4.9091	0.	-1.3705e-004
91	16.446	4.7273	0.	-1.5939e-004
92	16.446	4.5455	0.	-1.8523e-004
93	16.446	4.3636	0.	-2.1316e-004
94	16.446	4.1818	0.	-2.4065e-004
95	16.446	4.	0.	-2.6386e-004
96	16.446	3.8182	0.	-2.8106e-004
97	16.446	3.6364	0.	-2.9315e-004
98	16.446	3.4545	0.	-2.9944e-004
99	16.446	3.2727	0.	-3.0197e-004
100	16.446	3.0909	0.	-3.0272e-004
101	16.446	2.9091	0.	-3.0272e-004
102	16.446	2.7273	0.	-3.0197e-004
103	16.446	2.5455	0.	-2.9944e-004
104	16.446	2.3636	0.	-2.9315e-004
105	16.446	2.1818	0.	-2.8106e-004
106	16.446	2.	0.	-2.6386e-004
107	16.446	1.8182	0.	-2.4065e-004
108	16.446	1.6364	0.	-2.1316e-004
109	16.446	1.4545	0.	-1.8523e-004
110	16.446	1.2727	0.	-1.5939e-004
111	16.446	1.0909	0.	-1.3705e-004
112	16.446	0.90909	0.	-1.1798e-004
113	16.446	0.72727	0.	-1.0193e-004
114	16.446	0.54545	0.	-8.8809e-005
115	16.446	0.36364	0.	-7.8853e-005
116	16.446	0.18182	0.	-7.258e-005
117	16.261	5.8182	0.	-9.2077e-005
118	16.261	5.6364	0.	-9.7738e-005
119	16.261	5.4545	0.	-1.0615e-004
120	16.261	5.2727	0.	-1.1724e-004
121	16.261	5.0909	0.	-1.3091e-004
122	16.261	4.9091	0.	-1.4703e-004
123	16.261	4.7273	0.	-1.6538e-004
124	16.261	4.5455	0.	-1.854e-004
125	16.261	4.3636	0.	-2.0598e-004
126	16.261	4.1818	0.	-2.252e-004
127	16.261	4.	0.	-2.419e-004
128	16.261	3.8182	0.	-2.5557e-004
129	16.261	3.6364	0.	-2.6614e-004
130	16.261	3.4545	0.	-2.7362e-004
131	16.261	3.2727	0.	-2.7811e-004
132	16.261	3.0909	0.	-2.8014e-004
133	16.261	2.9091	0.	-2.8014e-004
134	16.261	2.7273	0.	-2.7811e-004
135	16.261	2.5455	0.	-2.7362e-004
136	16.261	2.3636	0.	-2.6614e-004
137	16.261	2.1818	0.	-2.5557e-004
138	16.261	2.	0.	-2.419e-004
139	16.261	1.8182	0.	-2.252e-004
140	16.261	1.6364	0.	-2.0598e-004
141	16.261	1.4545	0.	-1.854e-004
142	16.261	1.2727	0.	-1.6538e-004
143	16.261	1.0909	0.	-1.4703e-004
144	16.261	0.90909	0.	-1.3091e-004
145	16.261	0.72727	0.	-1.1724e-004
146	16.261	0.54545	0.	-1.0615e-004
147	16.261	0.36364	0.	-9.7738e-005
148	16.261	0.18182	0.	-9.2077e-005
149	16.076	5.8182	0.	-1.1004e-004
150	16.076	5.6364	0.	-1.1533e-004
151	16.076	5.4545	0.	-1.2264e-004
152	16.076	5.2727	0.	-1.3204e-004
153	16.076	5.0909	0.	-1.4347e-004
154	16.076	4.9091	0.	-1.5672e-004
