Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.9637,3.1666,0,0.00025115,2509.8,9.7184e-05,98.128,6.704e-05,-128.36,-0.0002509,-2517.2,0.014113
2,3.5223,3.2534,0,0.00017511,1749.8,6.3938e-05,73.69,5.4037e-05,-0.70191,-0.00017375,-1712.2,0.020718
3,5.633,2.7233,0,9.2213e-05,921.49,3.5274e-05,-17.439,2.0201e-05,-130.69,-9.4209e-05,-990.33,0.054711
4,4.0991,4.7232,0,0.00011484,1147.7,5.2563e-05,198.64,3.0522e-05,33.035,-0.00011,-1022.8,0.027935
5,1.7999,0.81353,0,0.00011101,1109.3,3.7257e-05,-70.381,2.9034e-05,-132.16,-0.00011433,-1209.3,0.0039122
6,1.8438,2.5426,0,0.00014869,1485.9,5.3765e-05,-98.822,3.148e-05,-266.26,-0.00015419,-1661.3,0.0051169
7,4.082,0.53373,0,7.7475e-05,774.22,3.2184e-05,93.052,2.2691e-05,21.725,-7.5276e-05,-714.36,0.026542
8,1.9702,4.9319,0,0.00012275,1226.7,3.8601e-05,-75.071,3.6858e-05,-88.166,-0.00012552,-1308.2,0.0048279
9,3.8604,5.4748,0,7.4797e-05,747.45,3.2522e-05,111.78,2.1364e-05,27.941,-7.2066e-05,-674.06,0.02323
10,4.6757,4.2106,0,0.00010609,1060.2,4.1577e-05,-34.921,1.9904e-05,-197.77,-0.00010911,-1167.1,0.037568
11,0.93107,3.2278,0,0.00016334,1632.3,9.6837e-05,380.47,6.5574e-06,-297.86,-0.00015099,-1481.6,0.0013164
12,1.0986,4.5067,0,0.00013556,1354.7,7.6469e-05,267.66,9.2343e-06,-237.51,-0.00012779,-1267,0.0016601
13,0.87548,2.1011,0,0.00015848,1583.7,9.3445e-05,347.87,5.1061e-06,-315.87,-0.00014713,-1459.7,0.0011075
14,0.87621,1.0283,0,0.00013958,1394.9,7.9371e-05,299.48,1.0738e-05,-216.2,-0.00013082,-1279.8,0.00095766
15,5.1299,0.66852,0,9.2812e-05,927.48,3.3788e-05,44.279,2.9305e-05,10.593,-9.1833e-05,-899.59,0.044296
16,6.1618,1.065,0,8.7531e-05,874.71,2.9708e-05,-1.0957,2.7385e-05,-18.554,-8.7852e-05,-884.4,0.063973
17,7.3328,1.1508,0,7.9576e-05,795.21,2.6812e-05,-0.95804,2.5236e-05,-12.802,-7.9803e-05,-802.02,0.08814
18,8.4305,1.2442,0,7.0417e-05,703.68,2.3718e-05,-0.38252,2.2387e-05,-10.389,-7.0595e-05,-709.01,0.11278
19,9.5819,1.1996,0,6.105e-05,610.08,2.0374e-05,-0.054715,1.9757e-05,-4.6941,-6.113e-05,-612.44,0.14035
20,10.718,1.1838,0,5.2067e-05,520.31,1.7263e-05,0.35373,1.7078e-05,-1.0333,-5.2079e-05,-520.65,0.16914
21,11.842,1.1701,0,4.3861e-05,438.31,1.4805e-05,3.6152,1.4246e-05,-0.58767,-4.3808e-05,-436.78,0.19896
22,12.947,1.1687,0,3.6426e-05,364.01,1.2532e-05,5.7088,1.1676e-05,-0.72653,-3.6337e-05,-361.48,0.22938
23,14.053,1.168,0,2.9701e-05,296.8,1.0411e-05,6.9756,9.4045e-06,-0.5857,-2.9585e-05,-293.54,0.26067
24,15.154,1.1685,0,2.368e-05,236.64,8.4911e-06,7.7879,7.3754e-06,-0.59503,-2.3547e-05,-232.93,0.29257
25,16.258,1.1694,0,1.8356e-05,183.44,6.7668e-06,8.2248,5.5992e-06,-0.54829,-1.821e-05,-179.44,0.32508
26,17.358,1.1722,0,1.3735e-05,137.25,5.2622e-06,8.4887,4.0574e-06,-0.5637,-1.3577e-05,-133.06,0.35795
27,18.46,1.1768,0,9.8176e-06,98.108,3.976e-06,8.6117,2.7566e-06,-0.55091,-9.6483e-06,-93.756,0.39116
28,19.561,1.1836,0,6.6038e-06,65.993,2.914e-06,8.6562,1.6883e-06,-0.55301,-6.4176e-06,-61.457,0.42459
29,20.664,1.1881,0,4.0981e-06,40.953,2.0681e-06,8.5474,8.5861e-07,-0.54059,-3.8855e-06,-36.186,0.45824
30,21.775,1.1879,0,2.2919e-06,22.903,1.4273e-06,8.2121,2.6021e-07,-0.5572,-2.032e-06,-17.78,0.49222
31,22.888,1.1948,0,1.2178e-06,12.169,9.954e-07,7.6765,-1.0375e-07,-0.58206,-8.6457e-07,-6.2986,0.5263
32,22.875,2.3926,0,1.5598e-06,15.587,1.3415e-06,10.718,-2.4877e-07,-1.2303,-1.0051e-06,-6.913,0.52587
33,22.878,3.602,0,1.56e-06,15.589,1.3422e-06,10.734,-2.4867e-07,-1.2193,-1.0046e-06,-6.8987,0.52589
34,22.885,4.7964,0,1.2236e-06,12.227,9.9821e-07,7.685,-1.0164e-07,-0.57879,-8.7122e-07,-6.3611,0.52599
35,21.772,4.792,0,2.3001e-06,22.985,1.4325e-06,8.2397,2.6083e-07,-0.56344,-2.0393e-06,-17.846,0.49192
36,20.656,4.7898,0,4.1111e-06,41.083,2.0608e-06,8.3648,8.6784e-07,-0.59887,-3.9049e-06,-36.46,0.45781
37,19.55,4.7358,0,6.6433e-06,66.387,2.9209e-06,8.6102,1.7086e-06,-0.49804,-6.4582e-06,-61.86,0.42408
38,18.448,4.6932,0,9.8591e-06,98.523,3.9826e-06,8.5833,2.7807e-06,-0.44686,-9.6896e-06,-94.144,0.39062
39,17.35,4.6717,0,1.3775e-05,137.65,5.2637e-06,8.4263,4.0857e-06,-0.42526,-1.3617e-05,-133.44,0.35752
40,16.252,4.6639,0,1.838e-05,183.67,6.7642e-06,8.1583,5.6191e-06,-0.44585,-1.8234e-05,-179.67,0.32476
41,15.154,4.6627,0,2.3686e-05,236.7,8.4846e-06,7.7654,7.39e-06,-0.45856,-2.3551e-05,-232.94,0.2924
42,14.054,4.6628,0,2.9685e-05,296.65,1.0405e-05,7.0108,9.4041e-06,-0.50893,-2.9568e-05,-293.33,0.26056
43,12.95,4.6635,0,3.6388e-05,363.62,1.2517e-05,5.7861,1.1674e-05,-0.54915,-3.6294e-05,-360.96,0.22933
44,11.847,4.6634,0,4.3754e-05,437.24,1.476e-05,3.5014,1.4216e-05,-0.58897,-4.3703e-05,-435.77,0.19899
45,10.717,4.7624,0,5.1956e-05,519.21,1.72e-05,0.29051,1.708e-05,-0.6087,-5.1962e-05,-519.36,0.16897
46,9.5558,4.782,0,6.096e-05,609.18,2.0339e-05,-1.9771,1.9558e-05,-7.8453,-6.1125e-05,-614.07,0.13951
47,8.3041,4.7971,0,7.2405e-05,723.55,2.5162e-05,-1.1253,2.1618e-05,-27.759,-7.2859e-05,-737.62,0.10962
48,6.7863,4.5825,0,8.4896e-05,848.38,3.193e-05,7.2566,2.185e-05,-68.48,-8.5683e-05,-876.45,0.076642
49,5.3415,3.5939,0,9.8029e-05,979.62,3.6307e-05,-24.786,2.3073e-05,-124.22,-0.00010018,-1050.3,0.049316
50,4.8564,5.3137,0,8.8412e-05,883.51,3.2598e-05,15.266,2.4665e-05,-44.346,-8.8756e-05,-896.54,0.03958
51,7.11,2.3312,0,8.0725e-05,806.69,2.9533e-05,8.4259,2.2409e-05,-45.102,-8.1215e-05,-823.69,0.083988
52,8.354,2.3946,0,7.0427e-05,703.78,2.4166e-05,-3.123,2.1374e-05,-24.101,-7.0866e-05,-717.16,0.11152
53,9.5391,2.3954,0,6.0815e-05,607.73,2.0541e-05,-0.3456,1.9236e-05,-10.157,-6.0988e-05,-612.93,0.13977
54,10.69,2.3636,0,5.1968e-05,519.32,1.7198e-05,-0.80492,1.6994e-05,-2.3362,-5.2021e-05,-520.89,0.16884
55,11.82,2.3433,0,4.3813e-05,437.82,1.4742e-05,2.8316,1.4236e-05,-0.96925,-4.378e-05,-436.88,0.19874
56,12.945,2.3437,0,3.6356e-05,363.31,1.2558e-05,6.0825,1.1604e-05,-1.0837,-3.6266e-05,-360.76,0.22961
57,14.05,2.3438,0,2.9676e-05,296.55,1.0519e-05,8.1129,9.3004e-06,-1.0446,-2.9545e-05,-292.91,0.26085
58,15.152,2.3451,0,2.3691e-05,236.74,8.6376e-06,9.2329,7.2644e-06,-1.0848,-2.3535e-05,-232.5,0.29268
59,16.255,2.3481,0,1.8394e-05,183.81,6.9429e-06,9.8976,5.4802e-06,-1.0921,-1.8219e-05,-179.16,0.32513
60,17.356,2.3532,0,1.379e-05,137.8,5.4584e-06,10.336,3.9324e-06,-1.1294,-1.3597e-05,-132.84,0.35797
61,18.458,2.3601,0,9.8878e-06,98.809,4.1875e-06,10.59,2.6249e-06,-1.1512,-9.6747e-06,-93.566,0.39117
62,19.56,2.368,0,6.7051e-06,67.005,3.14e-06,10.699,1.5558e-06,-1.2041,-6.4638e-06,-61.46,0.42459
63,20.663,2.3761,0,4.2405e-06,42.376,2.3134e-06,10.735,7.2545e-07,-1.196,-3.9503e-06,-36.328,0.4582
64,21.768,2.386,0,2.5236e-06,25.219,1.7158e-06,10.771,1.3279e-07,-1.123,-2.1394e-06,-18.195,0.49199
65,21.765,3.5899,0,2.5282e-06,25.265,1.7226e-06,10.802,1.2472e-07,-1.204,-2.1409e-06,-18.227,0.49184
66,20.662,3.5776,0,4.2491e-06,42.462,2.3225e-06,10.796,7.215e-07,-1.2337,-3.9566e-06,-36.383,0.45812
67,19.561,3.5538,0,6.7098e-06,67.052,3.1424e-06,10.738,1.5595e-06,-1.156,-6.4671e-06,-61.465,0.42456
68,18.451,3.5278,0,9.9106e-06,99.038,4.2046e-06,10.642,2.6198e-06,-1.2654,-9.6972e-06,-93.811,0.3909
69,17.352,3.5136,0,1.3808e-05,137.98,5.4714e-06,10.36,3.9278e-06,-1.2381,-1.3616e-05,-133.05,0.35779
70,16.251,3.5052,0,1.8407e-05,183.95,6.958e-06,9.9319,5.4693e-06,-1.2536,-1.8234e-05,-179.35,0.32496
71,15.149,3.5013,0,2.3703e-05,236.87,8.6444e-06,9.2091,7.2614e-06,-1.182,-2.3549e-05,-232.68,0.29255
72,14.047,3.5004,0,2.9683e-05,296.62,1.0518e-05,7.9928,9.2964e-06,-1.1895,-2.9556e-05,-293.11,0.26072
73,12.943,3.5001,0,3.6369e-05,363.44,1.2544e-05,5.9731,1.1629e-05,-0.8988,-3.6278e-05,-360.85,0.22953
74,11.817,3.5173,0,4.3767e-05,437.37,1.4722e-05,2.5975,1.4209e-05,-1.2581,-4.3743e-05,-436.69,0.19861
75,10.679,3.5558,0,5.1951e-05,519.15,1.7248e-05,-0.66443,1.6907e-05,-3.2246,-5.2017e-05,-521.09,0.16852
76,9.5198,3.5892,0,6.0874e-05,608.32,2.0637e-05,-0.4902,1.9111e-05,-11.954,-6.1078e-05,-614.47,0.13923
77,8.3675,3.6264,0,7.0413e-05,703.65,2.4631e-05,-1.4323,2.0712e-05,-30.882,-7.0917e-05,-719.34,0.11174
78,6.0224,1.9482,0,9.0636e-05,905.73,3.0685e-05,-7.5538,2.7895e-05,-28.52,-9.1231e-05,-923.59,0.06187
79,3.699,5.0738,0,6.2924e-05,628.81,3.3336e-05,159.08,1.2832e-05,5.0259,-5.87e-05,-532.44,0.021411
80,1.815,1.6433,0,0.00012553,1254.4,5.0027e-05,-72.12,1.8855e-05,-306.33,-0.00013031,-1427.1,0.0045353
81,2.0671,3.3414,0,0.00017116,1710.4,5.868e-05,-32.211,4.9741e-05,-99.375,-0.0001733,-1775.2,0.0065331
82,2.2582,4.2459,0,0.00018577,1856.4,7.0804e-05,133.55,5.7303e-05,32.106,-0.00018274,-1771.5,0.0071151
83,3.4975,2.7213,0,0.000179,1788.7,6.8735e-05,147.24,5.6056e-05,51.967,-0.00017542,-1687.2,0.020285
84,2.5525,4.108,0,0.00025783,2576.5,0.00014477,874.78,5.8922e-05,229.72,-0.0002329,-1963,0.0093394
85,2.738,3.727,0,0.0003037,3034.9,0.00014016,411.96,6.719e-05,-136.34,-0.00029527,-2859.7,0.011473
86,3.1589,3.4399,0,0.00024039,2402.3,0.00011464,483.4,6.1759e-05,86.073,-0.00022823,-2092.8,0.016186
87,3.9037,1.0487,0,8.6518e-05,864.58,4.0655e-05,134.41,1.9436e-05,-25.019,-8.3547e-05,-798.79,0.024486
88,4.2852,2.4038,0,0.00012497,1248.8,5.0569e-05,0.87803,2.456e-05,-194.54,-0.00012711,-1334.1,0.031491
89,4.0731,3.5638,0,0.00015589,1557.9,6.09e-05,-10.603,3.3625e-05,-215.54,-0.00015872,-1660.8,0.028354
90,3.2253,3.6868,0,0.00018158,1814.5,0.00011091,765.15,3.83e-05,219.59,-0.00015856,-1259.5,0.016782
91,3.8124,1.6594,0,0.00012026,1201.7,4.649e-05,22.464,2.9825e-05,-102.75,-0.00012113,-1237,0.023788
92,4.2994,2.9989,0,0.00013831,1382.1,4.995e-05,-69.222,3.1586e-05,-207.2,-0.00014249,-1515.1,0.031874
93,4.4008,1.6043,0,0.00011365,1135.7,4.1686e-05,22.856,3.2394e-05,-46.965,-0.0001139,-1146.1,0.032853
94,4.6946,1.2483,0,0.00010003,999.65,3.6178e-05,2.3749,2.7752e-05,-60.934,-0.00010088,-1027.4,0.037397
95,7.0137,3.369,0,8.2603e-05,825.46,3.065e-05,8.8628,2.2185e-05,-54.739,-8.3199e-05,-846.56,0.081966
96,5.7066,5.0168,0,9.7755e-05,976.87,3.3492e-05,8.7642,3.0968e-05,-10.196,-9.7765e-05,-977.45,0.055065
97,5.7066,5.0168,0.1,9.7755e-05,976.87,9.7765e-05,977.45,-3.0968e-05,10.196,-3.3492e-05,-8.7642,0.055065
98,7.0137,3.369,0.1,8.2603e-05,825.46,8.3199e-05,846.56,-2.2185e-05,54.739,-3.065e-05,-8.8628,0.081966
99,4.6946,1.2483,0.1,0.00010003,999.65,0.00010088,1027.4,-2.7752e-05,60.934,-3.6178e-05,-2.3749,0.037397
100,4.4008,1.6043,0.1,0.00011365,1135.7,0.0001139,1146.1,-3.2394e-05,46.965,-4.1686e-05,-22.856,0.032853
101,4.2994,2.9989,0.1,0.00013831,1382.1,0.00014249,1515.1,-3.1586e-05,207.2,-4.995e-05,69.222,0.031874
102,3.8124,1.6594,0.1,0.00012026,1201.7,0.00012113,1237,-2.9825e-05,102.75,-4.649e-05,-22.464,0.023788
103,3.2253,3.6868,0.1,0.00018158,1814.5,0.00015856,1259.5,-3.83e-05,-219.59,-0.00011091,-765.15,0.016782
104,4.0731,3.5638,0.1,0.00015589,1557.9,0.00015872,1660.8,-3.3625e-05,215.54,-6.09e-05,10.603,0.028354
105,4.2852,2.4038,0.1,0.00012497,1248.8,0.00012711,1334.1,-2.456e-05,194.54,-5.0569e-05,-0.87803,0.031491
106,3.9037,1.0487,0.1,8.6518e-05,864.58,8.3547e-05,798.79,-1.9436e-05,25.019,-4.0655e-05,-134.41,0.024486
107,3.1589,3.4399,0.1,0.00024039,2402.3,0.00022823,2092.8,-6.1759e-05,-86.073,-0.00011464,-483.4,0.016186
108,2.738,3.727,0.1,0.0003037,3034.9,0.00029527,2859.7,-6.719e-05,136.34,-0.00014016,-411.96,0.011473
109,2.5525,4.108,0.1,0.00025783,2576.5,0.0002329,1963,-5.8922e-05,-229.72,-0.00014477,-874.78,0.0093394
110,3.4975,2.7213,0.1,0.000179,1788.7,0.00017542,1687.2,-5.6056e-05,-51.967,-6.8735e-05,-147.24,0.020285
111,2.2582,4.2459,0.1,0.00018577,1856.4,0.00018274,1771.5,-5.7303e-05,-32.106,-7.0804e-05,-133.55,0.0071151
112,2.0671,3.3414,0.1,0.00017116,1710.4,0.0001733,1775.2,-4.9741e-05,99.375,-5.868e-05,32.211,0.0065331
113,1.815,1.6433,0.1,0.00012553,1254.4,0.00013031,1427.1,-1.8855e-05,306.33,-5.0027e-05,72.12,0.0045353
114,3.699,5.0738,0.1,6.2924e-05,628.81,5.87e-05,532.44,-1.2832e-05,-5.0259,-3.3336e-05,-159.08,0.021411
115,6.0224,1.9482,0.1,9.0636e-05,905.73,9.1231e-05,923.59,-2.7895e-05,28.52,-3.0685e-05,7.5538,0.06187
116,8.3675,3.6264,0.1,7.0413e-05,703.65,7.0917e-05,719.34,-2.0712e-05,30.882,-2.4631e-05,1.4323,0.11174
117,9.5198,3.5892,0.1,6.0874e-05,608.32,6.1078e-05,614.47,-1.9111e-05,11.954,-2.0637e-05,0.4902,0.13923
118,10.679,3.5558,0.1,5.1951e-05,519.15,5.2017e-05,521.09,-1.6907e-05,3.2246,-1.7248e-05,0.66443,0.16852
119,11.817,3.5173,0.1,4.3767e-05,437.37,4.3743e-05,436.69,-1.4209e-05,1.2581,-1.4722e-05,-2.5975,0.19861
120,12.943,3.5001,0.1,3.6369e-05,363.44,3.6278e-05,360.85,-1.1629e-05,0.8988,-1.2544e-05,-5.9731,0.22953
121,14.047,3.5004,0.1,2.9683e-05,296.62,2.9556e-05,293.11,-9.2964e-06,1.1895,-1.0518e-05,-7.9928,0.26072
122,15.149,3.5013,0.1,2.3703e-05,236.87,2.3549e-05,232.68,-7.2614e-06,1.182,-8.6444e-06,-9.2091,0.29255
123,16.251,3.5052,0.1,1.8407e-05,183.95,1.8234e-05,179.35,-5.4693e-06,1.2536,-6.958e-06,-9.9319,0.32496
124,17.352,3.5136,0.1,1.3808e-05,137.98,1.3616e-05,133.05,-3.9278e-06,1.2381,-5.4714e-06,-10.36,0.35779
125,18.451,3.5278,0.1,9.9106e-06,99.038,9.6972e-06,93.811,-2.6198e-06,1.2654,-4.2046e-06,-10.642,0.3909
126,19.561,3.5538,0.1,6.7098e-06,67.052,6.4671e-06,61.465,-1.5595e-06,1.156,-3.1424e-06,-10.738,0.42456
127,20.662,3.5776,0.1,4.2491e-06,42.462,3.9566e-06,36.383,-7.215e-07,1.2337,-2.3225e-06,-10.796,0.45812
128,21.765,3.5899,0.1,2.5282e-06,25.265,2.1409e-06,18.227,-1.2472e-07,1.204,-1.7226e-06,-10.802,0.49184
129,21.768,2.386,0.1,2.5236e-06,25.219,2.1394e-06,18.195,-1.3279e-07,1.123,-1.7158e-06,-10.771,0.49199
130,20.663,2.3761,0.1,4.2405e-06,42.376,3.9503e-06,36.328,-7.2545e-07,1.196,-2.3134e-06,-10.735,0.4582
131,19.56,2.368,0.1,6.7051e-06,67.005,6.4638e-06,61.46,-1.5558e-06,1.2041,-3.14e-06,-10.699,0.42459
132,18.458,2.3601,0.1,9.8878e-06,98.809,9.6747e-06,93.566,-2.6249e-06,1.1512,-4.1875e-06,-10.59,0.39117
133,17.356,2.3532,0.1,1.379e-05,137.8,1.3597e-05,132.84,-3.9324e-06,1.1294,-5.4584e-06,-10.336,0.35797
134,16.255,2.3481,0.1,1.8394e-05,183.81,1.8219e-05,179.16,-5.4802e-06,1.0921,-6.9429e-06,-9.8976,0.32513
135,15.152,2.3451,0.1,2.3691e-05,236.74,2.3535e-05,232.5,-7.2644e-06,1.0848,-8.6376e-06,-9.2329,0.29268
136,14.05,2.3438,0.1,2.9676e-05,296.55,2.9545e-05,292.91,-9.3004e-06,1.0446,-1.0519e-05,-8.1129,0.26085
137,12.945,2.3437,0.1,3.6356e-05,363.31,3.6266e-05,360.76,-1.1604e-05,1.0837,-1.2558e-05,-6.0825,0.22961
138,11.82,2.3433,0.1,4.3813e-05,437.82,4.378e-05,436.88,-1.4236e-05,0.96925,-1.4742e-05,-2.8316,0.19874
139,10.69,2.3636,0.1,5.1968e-05,519.32,5.2021e-05,520.89,-1.6994e-05,2.3362,-1.7198e-05,0.80492,0.16884
140,9.5391,2.3954,0.1,6.0815e-05,607.73,6.0988e-05,612.93,-1.9236e-05,10.157,-2.0541e-05,0.3456,0.13977
141,8.354,2.3946,0.1,7.0427e-05,703.78,7.0866e-05,717.16,-2.1374e-05,24.101,-2.4166e-05,3.123,0.11152
142,7.11,2.3312,0.1,8.0725e-05,806.69,8.1215e-05,823.69,-2.2409e-05,45.102,-2.9533e-05,-8.4259,0.083988
143,4.8564,5.3137,0.1,8.8412e-05,883.51,8.8756e-05,896.54,-2.4665e-05,44.346,-3.2598e-05,-15.266,0.03958
144,5.3415,3.5939,0.1,9.8029e-05,979.62,0.00010018,1050.3,-2.3073e-05,124.22,-3.6307e-05,24.786,0.049316
145,6.7863,4.5825,0.1,8.4896e-05,848.38,8.5683e-05,876.45,-2.185e-05,68.48,-3.193e-05,-7.2566,0.076642
146,8.3041,4.7971,0.1,7.2405e-05,723.55,7.2859e-05,737.62,-2.1618e-05,27.759,-2.5162e-05,1.1253,0.10962
147,9.5558,4.782,0.1,6.096e-05,609.18,6.1125e-05,614.07,-1.9558e-05,7.8453,-2.0339e-05,1.9771,0.13951
148,10.717,4.7624,0.1,5.1956e-05,519.21,5.1962e-05,519.36,-1.708e-05,0.6087,-1.72e-05,-0.2905,0.16897
149,11.847,4.6634,0.1,4.3754e-05,437.24,4.3703e-05,435.77,-1.4216e-05,0.58897,-1.476e-05,-3.5014,0.19899
150,12.95,4.6635,0.1,3.6388e-05,363.62,3.6294e-05,360.96,-1.1674e-05,0.54915,-1.2517e-05,-5.7861,0.22933
151,14.054,4.6628,0.1,2.9685e-05,296.65,2.9568e-05,293.33,-9.4041e-06,0.50893,-1.0405e-05,-7.0108,0.26056
152,15.154,4.6627,0.1,2.3686e-05,236.7,2.3551e-05,232.94,-7.39e-06,0.45856,-8.4846e-06,-7.7654,0.2924
153,16.252,4.6639,0.1,1.838e-05,183.67,1.8234e-05,179.67,-5.6191e-06,0.44585,-6.7642e-06,-8.1583,0.32476
154,17.35,4.6717,0.1,1.3775e-05,137.65,1.3617e-05,133.44,-4.0857e-06,0.42526,-5.2637e-06,-8.4263,0.35752
155,18.448,4.6932,0.1,9.8591e-06,98.523,9.6896e-06,94.144,-2.7807e-06,0.44686,-3.9826e-06,-8.5833,0.39062
156,19.55,4.7358,0.1,6.6433e-06,66.387,6.4582e-06,61.86,-1.7086e-06,0.49804,-2.9209e-06,-8.6102,0.42408
157,20.656,4.7898,0.1,4.1111e-06,41.083,3.9049e-06,36.46,-8.6784e-07,0.59887,-2.0608e-06,-8.3648,0.45781
158,21.772,4.792,0.1,2.3001e-06,22.985,2.0393e-06,17.846,-2.6083e-07,0.56344,-1.4325e-06,-8.2397,0.49192
159,22.885,4.7964,0.1,1.2236e-06,12.227,8.7122e-07,6.3611,1.0164e-07,0.57879,-9.9821e-07,-7.685,0.52599
160,22.878,3.602,0.1,1.56e-06,15.589,1.0046e-06,6.8987,2.4867e-07,1.2193,-1.3422e-06,-10.734,0.52589
161,22.875,2.3926,0.1,1.5598e-06,15.587,1.0051e-06,6.913,2.4877e-07,1.2303,-1.3415e-06,-10.718,0.52587
162,22.888,1.1948,0.1,1.2178e-06,12.169,8.6457e-07,6.2986,1.0375e-07,0.58206,-9.954e-07,-7.6765,0.5263
