Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	21.5	2.1818	0.	4.9523e-005
2	21.5	2.3636	0.	3.8097e-005
3	21.5	2.5455	0.	3.4636e-005
4	21.5	2.7273	0.	3.2548e-005
5	21.5	2.9091	0.	3.1701e-005
6	21.5	3.0909	0.	3.1701e-005
7	21.5	3.2727	0.	3.2548e-005
8	21.5	3.4545	0.	3.4636e-005
9	21.5	3.6364	0.	3.8097e-005
10	21.5	3.8182	0.	4.9523e-005
11	21.667	2.1818	0.	5.2864e-005
12	21.667	2.3636	0.	4.0205e-005
13	21.667	2.5455	0.	3.5425e-005
14	21.667	2.7273	0.	3.2741e-005
15	21.667	2.9091	0.	3.1688e-005
16	21.667	3.0909	0.	3.1688e-005
17	21.667	3.2727	0.	3.2741e-005
18	21.667	3.4545	0.	3.5425e-005
19	21.667	3.6364	0.	4.0205e-005
20	21.667	3.8182	0.	5.2864e-005
21	21.316	5.8182	0.	2.9488e-006
22	21.316	5.6364	0.	3.1349e-006
23	21.316	5.4545	0.	2.911e-006
24	21.316	5.2727	0.	2.4372e-006
25	21.316	5.0909	0.	1.7652e-006
26	21.316	4.9091	0.	8.987e-007
27	21.316	4.7273	0.	-5.5662e-008
28	21.316	4.5455	0.	-1.3075e-006
29	21.316	4.3636	0.	-1.6624e-006
30	21.316	4.1818	0.	1.7662e-007
31	21.316	4.	0.	1.1993e-005
32	21.316	3.8182	0.	3.1007e-005
33	21.316	3.6364	0.	3.2501e-005
34	21.316	3.4545	0.	3.214e-005
35	21.316	3.2727	0.	3.1262e-005
36	21.316	3.0909	0.	3.0893e-005
37	21.316	2.9091	0.	3.0893e-005
38	21.316	2.7273	0.	3.1262e-005
39	21.316	2.5455	0.	3.214e-005
40	21.316	2.3636	0.	3.2501e-005
41	21.316	2.1818	0.	3.1007e-005
42	21.316	2.	0.	1.1993e-005
43	21.316	1.8182	0.	1.7663e-007
44	21.316	1.6364	0.	-1.6624e-006
45	21.316	1.4545	0.	-1.3074e-006
46	21.316	1.2727	0.	-5.5656e-008
47	21.316	1.0909	0.	8.987e-007
48	21.316	0.90909	0.	1.7652e-006
49	21.316	0.72727	0.	2.4372e-006
50	21.316	0.54545	0.	2.911e-006
51	21.316	0.36364	0.	3.1349e-006
52	21.316	0.18182	0.	2.9488e-006
53	21.132	5.8182	0.	6.066e-006
54	21.132	5.6364	0.	5.9597e-006
55	21.132	5.4545	0.	5.7463e-006
56	21.132	5.2727	0.	5.4327e-006
57	21.132	5.0909	0.	5.0571e-006
58	21.132	4.9091	0.	4.6933e-006
59	21.132	4.7273	0.	4.4564e-006
60	21.132	4.5455	0.	4.6834e-006
61	21.132	4.3636	0.	6.1577e-006
62	21.132	4.1818	0.	1.028e-005
63	21.132	4.	0.	1.8031e-005
64	21.132	3.8182	0.	2.4801e-005
65	21.132	3.6364	0.	2.7991e-005
66	21.132	3.4545	0.	2.9335e-005
67	21.132	3.2727	0.	2.9647e-005
68	21.132	3.0909	0.	2.9693e-005
69	21.132	2.9091	0.	2.9693e-005
70	21.132	2.7273	0.	2.9647e-005
71	21.132	2.5455	0.	2.9335e-005
72	21.132	2.3636	0.	2.7991e-005
73	21.132	2.1818	0.	2.4801e-005
74	21.132	2.	0.	1.8031e-005
75	21.132	1.8182	0.	1.028e-005
76	21.132	1.6364	0.	6.1577e-006
77	21.132	1.4545	0.	4.6834e-006
78	21.132	1.2727	0.	4.4564e-006
79	21.132	1.0909	0.	4.6933e-006
80	21.132	0.90909	0.	5.0571e-006
81	21.132	0.72727	0.	5.4327e-006
82	21.132	0.54545	0.	5.7463e-006
83	21.132	0.36364	0.	5.9597e-006
84	21.132	0.18182	0.	6.066e-006
85	20.949	5.8182	0.	8.9877e-006
86	20.949	5.6364	0.	8.7563e-006
87	20.949	5.4545	0.	8.5496e-006
88	20.949	5.2727	0.	8.3502e-006
89	20.949	5.0909	0.	8.2016e-006
90	20.949	4.9091	0.	8.1814e-006
91	20.949	4.7273	0.	8.4507e-006
92	20.949	4.5455	0.	9.2751e-006
93	20.949	4.3636	0.	1.0939e-005
94	20.949	4.1818	0.	1.4187e-005
95	20.949	4.	0.	1.8361e-005
96	20.949	3.8182	0.	2.251e-005
97	20.949	3.6364	0.	2.5725e-005
98	20.949	3.4545	0.	2.7374e-005
99	20.949	3.2727	0.	2.8193e-005
100	20.949	3.0909	0.	2.8506e-005
101	20.949	2.9091	0.	2.8506e-005
102	20.949	2.7273	0.	2.8193e-005
103	20.949	2.5455	0.	2.7374e-005
104	20.949	2.3636	0.	2.5725e-005
105	20.949	2.1818	0.	2.251e-005
106	20.949	2.	0.	1.8361e-005
107	20.949	1.8182	0.	1.4187e-005
108	20.949	1.6364	0.	1.0939e-005
109	20.949	1.4545	0.	9.2751e-006
110	20.949	1.2727	0.	8.4508e-006
111	20.949	1.0909	0.	8.1814e-006
112	20.949	0.90909	0.	8.2016e-006
113	20.949	0.72727	0.	8.3502e-006
114	20.949	0.54545	0.	8.5496e-006
115	20.949	0.36364	0.	8.7563e-006
116	20.949	0.18182	0.	8.9878e-006
117	20.765	5.8182	0.	1.1863e-005
118	20.765	5.6364	0.	1.157e-005
119	20.765	5.4545	0.	1.1372e-005
120	20.765	5.2727	0.	1.1254e-005
121	20.765	5.0909	0.	1.1256e-005
122	20.765	4.9091	0.	1.145e-005
123	20.765	4.7273	0.	1.1949e-005
124	20.765	4.5455	0.	1.2916e-005
125	20.765	4.3636	0.	1.4571e-005
126	20.765	4.1818	0.	1.6896e-005
127	20.765	4.	0.	1.9737e-005
128	20.765	3.8182	0.	2.2538e-005
129	20.765	3.6364	0.	2.4757e-005
130	20.765	3.4545	0.	2.6307e-005
131	20.765	3.2727	0.	2.7207e-005
132	20.765	3.0909	0.	2.7609e-005
133	20.765	2.9091	0.	2.7609e-005
134	20.765	2.7273	0.	2.7207e-005
135	20.765	2.5455	0.	2.6307e-005
136	20.765	2.3636	0.	2.4757e-005
137	20.765	2.1818	0.	2.2538e-005
138	20.765	2.	0.	1.9737e-005
139	20.765	1.8182	0.	1.6896e-005
140	20.765	1.6364	0.	1.4571e-005
141	20.765	1.4545	0.	1.2916e-005
142	20.765	1.2727	0.	1.1949e-005
143	20.765	1.0909	0.	1.145e-005
144	20.765	0.90909	0.	1.1256e-005
145	20.765	0.72727	0.	1.1254e-005
146	20.765	0.54545	0.	1.1372e-005
147	20.765	0.36364	0.	1.157e-005
148	20.765	0.18182	0.	1.1863e-005
149	20.581	5.8182	0.	1.4635e-005
150	20.581	5.6364	0.	1.4311e-005
151	20.581	5.4545	0.	1.4118e-005
152	20.581	5.2727	0.	1.4046e-005
153	20.581	5.0909	0.	1.4128e-005
154	20.581	4.9091	0.	1.4414e-005
155	20.581	4.7273	0.	1.4979e-005
156	20.581	4.5455	0.	1.5906e-005
157	20.581	4.3636	0.	1.7252e-005
158	20.581	4.1818	0.	1.9005e-005
159	20.581	4.	0.	2.099e-005
160	20.581	3.8182	0.	2.2953e-005
161	20.581	3.6364	0.	2.465e-005
162	20.581	3.4545	0.	2.5914e-005
163	20.581	3.2727	0.	2.6721e-005
164	20.581	3.0909	0.	2.7108e-005
165	20.581	2.9091	0.	2.7108e-005
166	20.581	2.7273	0.	2.6721e-005
167	20.581	2.5455	0.	2.5914e-005
168	20.581	2.3636	0.	2.465e-005
169	20.581	2.1818	0.	2.2953e-005
170	20.581	2.	0.	2.099e-005
171	20.581	1.8182	0.	1.9005e-005
172	20.581	1.6364	0.	1.7252e-005
173	20.581	1.4545	0.	1.5906e-005
174	20.581	1.2727	0.	1.4979e-005
175	20.581	1.0909	0.	1.4414e-005
176	20.581	0.90909	0.	1.4128e-005
177	20.581	0.72727	0.	1.4046e-005
178	20.581	0.54545	0.	1.4118e-005
179	20.581	0.36364	0.	1.4311e-005
180	20.581	0.18182	0.	1.4635e-005
181	20.397	5.8182	0.	1.7281e-005
182	20.397	5.6364	0.	1.6942e-005
183	20.397	5.4545	0.	1.6752e-005
184	20.397	5.2727	0.	1.6698e-005
185	20.397	5.0909	0.	1.6808e-005
186	20.397	4.9091	0.	1.7111e-005
187	20.397	4.7273	0.	1.7647e-005
188	20.397	4.5455	0.	1.8453e-005
189	20.397	4.3636	0.	1.9539e-005
190	20.397	4.1818	0.	2.0861e-005
191	20.397	4.	0.	2.2316e-005
192	20.397	3.8182	0.	2.3751e-005
193	20.397	3.6364	0.	2.5014e-005
194	20.397	3.4545	0.	2.6005e-005
195	20.397	3.2727	0.	2.6671e-005
196	20.397	3.0909	0.	2.7002e-005
197	20.397	2.9091	0.	2.7002e-005
198	20.397	2.7273	0.	2.6671e-005
199	20.397	2.5455	0.	2.6005e-005
200	20.397	2.3636	0.	2.5014e-005
201	20.397	2.1818	0.	2.3751e-005
202	20.397	2.	0.	2.2316e-005
203	20.397	1.8182	0.	2.0861e-005
204	20.397	1.6364	0.	1.9539e-005
205	20.397	1.4545	0.	1.8453e-005
206	20.397	1.2727	0.	1.7647e-005
207	20.397	1.0909	0.	1.7111e-005
208	20.397	0.90909	0.	1.6808e-005
209	20.397	0.72727	0.	1.6698e-005
210	20.397	0.54545	0.	1.6752e-005
211	20.397	0.36364	0.	1.6942e-005
212	20.397	0.18182	0.	1.7281e-005
