Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	6.3497	2.8651	0.	5.4135e-002
2	6.1841	3.389	0.	5.1227e-002
3	7.0067	1.3604	0.	6.5369e-002
4	5.0686	2.7074	0.	3.442e-002
5	3.8778	3.4224	0.	2.0339e-002
6	4.4625	0.58829	0.	2.4723e-002
7	6.7145	0.51326	0.	5.9155e-002
8	4.6439	4.7077	0.	2.775e-002
9	6.5658	4.7605	0.	5.6421e-002
10	6.3522	5.0585	0.	5.214e-002
11	7.7768	3.7821	0.	8.0272e-002
12	7.8737	2.9824	0.	8.2516e-002
13	4.9344	1.4801	0.	3.1439e-002
14	4.7642	5.4007	0.	2.8052e-002
15	6.6799	5.5131	0.	5.753e-002
16	3.3585	0.85554	0.	1.4404e-002
17	3.9438	2.6124	0.	2.0995e-002
18	3.8536	5.2178	0.	1.885e-002
19	2.7801	4.7211	0.	1.0207e-002
20	1.3215	4.7496	0.	2.2883e-003
21	1.2023	1.2116	0.	1.8839e-003
22	2.3617	1.1213	0.	7.2661e-003
23	7.6986	0.7797	0.	7.8578e-002
24	8.6652	1.0442	0.	9.8758e-002
25	9.8746	1.1699	0.	0.12551
26	11.164	1.1856	0.	0.15583
27	12.423	1.1836	0.	0.18696
28	13.637	1.1786	0.	0.21816
29	14.816	1.1791	0.	0.24937
30	15.979	1.1822	0.	0.28081
31	17.129	1.1831	0.	0.31245
32	18.27	1.1849	0.	0.3442
33	19.416	1.1864	0.	0.37634
34	20.558	1.1868	0.	0.40853
35	21.71	1.195	0.	0.44111
36	22.854	1.1957	0.	0.47353
37	1.3705	3.5684	0.	2.6233e-003
38	1.2913	2.3926	0.	2.3259e-003
39	22.847	2.3942	0.	0.47303
40	22.848	3.6019	0.	0.47271
41	22.849	4.8073	0.	0.47235
42	21.704	4.7979	0.	0.43993
43	20.555	4.7986	0.	0.40743
44	19.413	4.7858	0.	0.37523
45	18.27	4.7522	0.	0.34319
46	17.127	4.7482	0.	0.3114
47	15.979	4.7366	0.	0.27985
48	14.812	4.7581	0.	0.24827
49	13.62	4.7481	0.	0.21673
50	12.376	4.7236	0.	0.18481
51	11.056	4.6722	0.	0.1523
52	9.5377	4.5469	0.	0.11712
53	8.4852	5.0023	0.	9.3919e-002
54	7.588	5.319	0.	7.5295e-002
55	9.473	3.3022	0.	0.11636
56	2.7229	3.4997	0.	1.022e-002
57	2.6608	2.2759	0.	9.716e-003
58	9.5559	2.2136	0.	0.11844
59	10.998	2.31	0.	0.15191
60	12.322	2.347	0.	0.18444
61	13.572	2.3549	0.	0.21644
62	14.781	2.3547	0.	0.24835
63	15.965	2.362	0.	0.28032
64	17.126	2.369	0.	0.31218
65	18.269	2.371	0.	0.34395
66	19.413	2.3759	0.	0.37601
67	20.555	2.3909	0.	0.40817
68	21.701	2.3989	0.	0.44057
69	21.692	3.5973	0.	0.43999
70	20.549	3.5942	0.	0.40766
71	19.411	3.5794	0.	0.37561
72	18.265	3.5561	0.	0.34351
73	17.123	3.5467	0.	0.31178
74	15.958	3.5417	0.	0.27981
75	14.782	3.5352	0.	0.24805
76	13.578	3.5372	0.	0.21626
77	12.315	3.5084	0.	0.18394
78	10.954	3.4276	0.	0.15056
79	7.3471	4.3585	0.	7.1503e-002
80	4.665	1.1152	0.	2.7773e-002
