Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,7.9081,2.6549,0,0.00081576,8152,0.00041602,1967.6,0.00018949,265.53,-0.00076432,-6901,0.31596
2,8.3327,3.2686,0,0.00077391,7733.7,0.00038258,1573.6,0.00017404,6.7263,-0.00073502,-6823.6,0.35205
3,9.422,2.555,0,0.00037609,3758.3,0.00015808,-133.93,4.85e-05,-957.29,-0.00038782,-4235.6,0.4562
4,6.9163,2.1655,0,0.0004855,4851.6,0.00017754,-40.971,0.00012622,-426.52,-0.0004923,-5073.8,0.24143
5,9.0892,3.6858,0,0.00044162,4413.1,0.00015956,6.5605,0.00012243,-272.39,-0.00044548,-4539.4,0.42246
6,6.9909,1.6425,0,0.00046746,4671.3,0.00026095,1195.9,6.8426e-05,-250.64,-0.00043425,-4027.6,0.24466
7,7.8129,3.3221,0,0.00076475,7642.3,0.00034748,1407.1,0.00021632,421.58,-0.00072886,-6680.1,0.30793
8,8.3009,2.5874,0,0.00082033,8197.7,0.00037029,1464.2,0.0002322,426.63,-0.00078322,-7202.8,0.34909
9,22.205,2.0437,0,4.3085e-05,430.56,2.0996e-05,69.727,8.4688e-06,-24.396,-4.1535e-05,-400.11,2.1411
10,22.239,4.0247,0,4.2437e-05,424.08,2.0802e-05,70.328,8.2629e-06,-23.889,-4.0854e-05,-392.94,2.1458
11,20.511,4.1235,0,7.625e-05,761.97,2.8181e-05,37.274,2.3422e-05,1.5201,-7.5527e-05,-741.94,1.8897
12,18.76,4.318,0,0.00011509,1150.1,3.9298e-05,14.334,3.7056e-05,-2.5082,-0.00011488,-1144.1,1.6346
13,16.953,4.3604,0,0.00015601,1559,5.1564e-05,-1.2514,5.1229e-05,-3.7671,-0.00015609,-1561.5,1.3788
14,15.157,4.3338,0,0.0001977,1975.6,6.6636e-05,-6.0426,6.2315e-05,-38.511,-0.00019844,-1997.7,1.1349
15,13.391,4.4101,0,0.00024229,2421.2,8.6129e-05,20.558,7.1246e-05,-91.273,-0.0002433,-2454.6,0.90717
16,11.71,4.4876,0,0.00027405,2738.6,9.6423e-05,52.521,8.5046e-05,-32.962,-0.00027361,-2727.8,0.70442
17,9.9842,4.706,0,0.00025973,2595.5,8.8569e-05,-36.819,7.7437e-05,-120.46,-0.00026231,-2673.2,0.51191
18,9.0368,4.2092,0,0.00039606,3957.9,0.00020998,975.77,7.7783e-05,-17.471,-0.00037029,-3384.1,0.41563
19,9.9901,1.0472,0,0.00027257,2723.8,0.00011332,238.65,7.1107e-05,-78.516,-0.00026846,-2629.9,0.51236
20,11.688,1.3209,0,0.00026867,2684.9,9.4127e-05,61.402,8.5e-05,-7.1717,-0.00026769,-2657.1,0.70229
21,13.378,1.4254,0,0.00024377,2436,8.6302e-05,32.929,7.3445e-05,-63.671,-0.00024415,-2449.9,0.90594
22,15.161,1.4197,0,0.00019836,1982.3,6.638e-05,-9.5795,6.3022e-05,-34.813,-0.00019911,-2004.4,1.1356
23,16.952,1.4995,0,0.00015604,1559.3,5.1439e-05,-5.414,5.1086e-05,-8.0661,-0.00015627,-1566,1.3792
24,18.722,1.6792,0,0.00011626,1161.8,3.8748e-05,1.9825,3.7904e-05,-4.3553,-0.0001163,-1163,1.6297
25,20.409,2.1635,0,8.0829e-05,807.73,2.8745e-05,11.549,2.4187e-05,-22.7,-8.0964e-05,-812.76,1.8752
26,5.9432,1.1057,0,0.00037152,3712.6,0.00012931,20.419,0.00011302,-101.96,-0.00037276,-3751.9,0.17676
27,1.9966,1.7004,0,0.00055833,5579.5,0.00031522,1262.2,5.5437e-05,-689.72,-0.00052235,-5031,0.020247
28,3.9549,1.3206,0,0.00047894,4786.1,0.00016396,-218.4,0.00012759,-491.66,-0.00049044,-5135.3,0.078907
29,5.6771,2.2532,0,0.0004531,4527.9,0.00016321,113.31,0.0001365,-87.321,-0.00045232,-4511.5,0.16466
30,5.3324,3.6884,0,0.00044154,4412.4,0.00016961,61.491,0.00010947,-390.37,-0.0004454,-4559.4,0.14516
31,4.4079,4.5617,0,0.00047192,4716,0.00015802,-164.56,0.00013665,-325.17,-0.00048005,-4958.8,0.097672
32,2.6516,3.489,0,0.00053582,5354.5,0.00029475,1058,5.3792e-05,-752.4,-0.00050713,-4967,0.036529
33,6.7122,4.5006,0,0.00042085,4205.6,0.00014281,-143.86,0.00011885,-323.9,-0.00042852,-4436.6,0.22408
