Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	4.9617	2.4644	0.	-1.5673e-004
2	5.1055	3.2515	0.	-1.6965e-004
3	3.2623	3.7803	0.	-1.153e-004
4	5.6185	3.3234	0.	-1.6527e-004
5	3.7432	1.1788	0.	-9.379e-005
6	3.6615	4.8578	0.	-1.0378e-004
7	7.5069	1.8439	0.	-6.3066e-005
8	4.5509	3.0227	0.	-1.5488e-004
9	5.2418	2.877	0.	-1.9482e-004
10	21.921	4.0047	0.	-2.2721e-006
11	19.841	3.9869	0.	-6.1244e-006
12	17.756	3.9624	0.	-1.2429e-005
13	15.674	3.9624	0.	-2.1131e-005
14	13.593	3.9624	0.	-3.2165e-005
15	11.516	3.993	0.	-4.5927e-005
16	9.4995	3.9829	0.	-6.0649e-005
17	7.5666	4.1459	0.	-6.2895e-005
18	6.3468	3.4837	0.	-1.0509e-004
19	21.92	1.9992	0.	-2.272e-006
20	9.4693	1.9821	0.	-6.0603e-005
21	11.521	1.9812	0.	-4.5846e-005
22	13.595	1.9812	0.	-3.2151e-005
23	15.674	2.0094	0.	-2.112e-005
24	17.757	2.0111	0.	-1.2421e-005
25	19.841	1.9928	0.	-6.1253e-006
26	3.4238	2.3888	0.	-1.0553e-004
27	1.655	3.9795	0.	-1.2321e-004
28	1.6893	2.0191	0.	-1.2395e-004
29	5.7428	2.6128	0.	-1.3981e-004
30	6.3298	2.422	0.	-1.0636e-004
31	6.3298	2.422	0.1	-5.0609e-005
32	5.7428	2.6128	0.1	-8.5719e-005
33	1.6893	2.0191	0.1	-7.8376e-005
34	1.655	3.9795	0.1	-7.8162e-005
35	3.4238	2.3888	0.1	-4.0258e-005
36	19.841	1.9928	0.1	-2.7743e-006
37	17.757	2.0111	0.1	-4.7925e-006
38	15.674	2.0094	0.1	-7.4664e-006
39	13.595	1.9812	0.1	-1.055e-005
40	11.521	1.9812	0.1	-1.5768e-005
41	9.4693	1.9821	0.1	-2.3336e-005
42	21.92	1.9992	0.1	-1.5131e-006
43	6.3468	3.4837	0.1	-4.6772e-005
44	7.5666	4.1459	0.1	-2.3096e-005
45	9.4995	3.9829	0.1	-2.3363e-005
46	11.516	3.993	0.1	-1.5725e-005
47	13.593	3.9624	0.1	-1.0558e-005
48	15.674	3.9624	0.1	-7.482e-006
49	17.756	3.9624	0.1	-4.788e-006
50	19.841	3.9869	0.1	-2.774e-006
51	21.921	4.0047	0.1	-1.5107e-006
52	5.2418	2.877	0.1	-1.0244e-004
53	4.5509	3.0227	0.1	-8.7896e-005
54	7.5069	1.8439	0.1	-2.3448e-005
55	3.6615	4.8578	0.1	-5.8251e-005
56	3.7432	1.1788	0.1	-7.5327e-005
57	5.6185	3.3234	0.1	-8.7858e-005
58	3.2623	3.7803	0.1	-4.0158e-005
59	5.1055	3.2515	0.1	-1.0921e-004
60	4.9617	2.4644	0.1	-1.0277e-004
61	5.2667	5.	0.1	-4.1174e-005
62	5.2667	4.5	0.1	-6.5259e-005
63	5.2667	4.	0.1	-1.6933e-004
64	5.1	4.	0.1	-7.8776e-005
65	5.1	4.5	0.1	-7.7203e-005
66	5.1	5.	0.1	-3.3452e-005
67	5.2667	1.	0.1	-4.025e-005
68	5.2667	1.5	0.1	-6.1652e-005
69	5.2667	2.	0.1	-1.432e-004
70	5.1	2.	0.1	-1.7215e-004
71	5.1	1.5	0.1	-7.1332e-005
72	5.1	1.	0.1	-2.8902e-005
73	5.2667	6.	0.1	-2.0552e-005
74	7.3481	6.	0.1	-2.5103e-005
75	9.4296	6.	0.1	-2.2406e-005
76	11.511	6.	0.1	-1.5255e-005
77	13.593	6.	0.1	-1.14e-005
78	15.674	6.	0.1	-7.9152e-006
79	17.756	6.	0.1	-5.1013e-006
80	19.837	6.	0.1	-3.0108e-006
81	21.919	6.	0.1	-1.6474e-006
82	24.	6.	0.1	-7.8774e-007
83	24.	4.	0.1	-8.5997e-007
84	24.	2.	0.1	-8.6399e-007
85	1.7484e-014	2.	0.1	-8.0274e-007
86	3.4968e-014	4.	0.1	-9.6188e-007
87	24.	0.	0.1	-7.9522e-007
88	21.919	0.	0.1	-1.6412e-006
89	19.837	0.	0.1	-3.0129e-006
90	17.756	0.	0.1	-5.0964e-006
91	15.674	0.	0.1	-7.8677e-006
92	13.593	0.	0.1	-1.1349e-005
93	11.511	0.	0.1	-1.514e-005
94	9.4296	0.	0.1	-2.2121e-005
95	7.3481	0.	0.1	-2.5551e-005
96	5.2667	0.	0.1	-1.6164e-005
97	5.1	0.	0.1	-7.3625e-005
98	2.55	1.0919e-030	0.1	-6.7441e-005
99	0.	0.	0.1	-1.1742e-006
100	3.937e-014	6.	0.1	-1.0917e-006
101	2.55	6.	0.1	-6.5321e-005
102	5.1	6.	0.1	-6.6421e-005
103	2.55	6.	0.	-1.0653e-004
104	5.1	6.	0.	-1.0389e-004
105	3.937e-014	6.	0.	-1.1071e-004
106	2.55	1.0919e-030	0.	-1.056e-004
107	5.1	0.	0.	-1.0107e-004
108	0.	0.	0.	-1.1298e-004
109	7.3481	0.	0.	-5.4632e-005
110	9.4296	0.	0.	-6.0019e-005
111	11.511	0.	0.	-4.5701e-005
112	13.593	0.	0.	-3.2736e-005
113	15.674	0.	0.	-2.1393e-005
114	17.756	0.	0.	-1.244e-005
115	19.837	0.	0.	-6.0259e-006
116	21.919	0.	0.	-2.1453e-006
117	5.2667	0.	0.	-4.9688e-005
118	24.	0.	0.	-7.2198e-007
119	3.4968e-014	4.	0.	-1.3101e-004
120	1.7484e-014	2.	0.	-1.3084e-004
121	24.	2.	0.	-9.3868e-007
122	24.	4.	0.	-9.3686e-007
123	24.	6.	0.	-7.1783e-007
124	21.919	6.	0.	-2.1614e-006
125	19.837	6.	0.	-6.0245e-006
126	17.756	6.	0.	-1.2431e-005
127	15.674	6.	0.	-2.144e-005
128	13.593	6.	0.	-3.276e-005
129	11.511	6.	0.	-4.5869e-005
130	9.4296	6.	0.	-6.0633e-005
131	7.3481	6.	0.	-5.5023e-005
132	5.2667	6.	0.	-5.3164e-005
133	5.1	1.5	0.	-1.1532e-004
134	5.1	1.	0.	-5.8769e-005
135	5.1	2.	0.	-3.8581e-004
136	5.2667	1.	0.	-1.1547e-004
137	5.2667	1.5	0.	-1.6106e-004
138	5.2667	2.	0.	-4.4148e-004
139	5.1	4.5	0.	-1.2481e-004
140	5.1	5.	0.	-8.4913e-005
141	5.1	4.	0.	-2.7446e-004
142	5.2667	5.	0.	-1.1823e-004
143	5.2667	4.5	0.	-1.7925e-004
144	5.2667	4.	0.	-4.4192e-004
145	4.7563	2.7436	0.	-1.5531e-004
146	5.1018	2.6707	0.	-1.7561e-004
147	4.9617	2.4644	5.e-002	-1.6276e-005
148	5.0309	2.2322	0.	-2.6453e-004
149	4.8282	3.1371	0.	-1.608e-004
150	5.1737	3.0643	0.	-1.8124e-004
151	5.1055	3.2515	5.e-002	-2.6625e-005
152	5.1861	3.6258	0.	-3.037e-004
153	3.4619	4.3191	0.	-1.084e-004
154	3.3431	3.0845	0.	-1.1032e-004
155	2.4587	3.8799	0.	-1.1924e-004
156	3.2623	3.7803	5.e-002	-4.1269e-006
157	4.1812	3.8902	0.	-1.902e-004
158	5.4301	3.1002	0.	-1.7975e-004
159	5.9827	3.4035	0.	-1.3495e-004
160	5.6806	2.9681	0.	-1.5e-004
161	5.6185	3.3234	5.e-002	-1.3047e-005
162	5.4426	3.6617	0.	-3.0294e-004
163	3.5835	1.7838	0.	-9.718e-005
164	3.7432	1.1788	5.e-002	-2.0145e-006
165	3.1466	0.58938	0.	-9.9598e-005
166	4.4216	1.3394	0.	-9.3154e-005
167	4.4216	1.0894	0.	-7.3679e-005
168	3.6615	4.8578	5.e-002	-2.5506e-006
169	3.1058	5.4289	0.	-1.0507e-004
170	4.3808	4.6789	0.	-1.0748e-004
171	4.3808	4.9289	0.	-9.4329e-005
172	7.5368	2.9949	0.	-6.263e-005
173	8.4881	1.913	0.	-6.1793e-005
174	6.9184	2.133	0.	-8.4565e-005
175	7.5069	1.8439	5.e-002	-2.5506e-006
176	7.4275	0.92196	0.	-5.8841e-005
177	6.3868	1.422	0.	-8.5482e-005
178	3.9874	2.7057	0.	-1.302e-004
179	4.5509	3.0227	5.e-002	-1.4948e-005
180	4.8255	3.5114	0.	-2.0533e-004
181	5.2418	2.877	5.e-002	-9.1685e-006
182	5.2542	2.4385	0.	-3.1046e-004
183	20.881	3.9958	0.	-4.1961e-006
184	21.92	3.002	0.	-2.2206e-006
