Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	2.4127	3.4945	0.	-8966.3
2	0.88073	3.7501	0.	-6316.4
3	3.5288	3.589	0.	-6007.8
4	2.8142	2.0943	0.	-7675.1
5	0.76555	2.2596	0.	-6507.6
6	1.0159	1.1075	0.	-4369.
7	2.2901	2.8046	0.	-10815
8	2.9577	3.1582	0.	-8421.9
9	0.94829	5.0313	0.	-3875.4
10	4.3997	1.3407	0.	-4040.8
11	5.4577	3.2524	0.	-4639.8
12	2.5383	2.5403	0.	-9289.1
13	2.171	3.1546	0.	-10012
14	21.634	4.0286	0.	-533.35
15	19.303	4.0247	0.	-1025.4
16	16.964	4.0376	0.	-1572.8
17	14.626	4.0368	0.	-2150.1
18	12.237	4.0346	0.	-2784.2
19	9.7953	4.0297	0.	-3408.4
20	7.0185	3.9779	0.	-3909.
21	4.241	4.1086	0.	-4789.8
22	21.736	2.0285	0.	-510.87
23	6.3183	1.6602	0.	-4191.7
24	8.3117	1.9579	0.	-3759.8
25	10.493	2.0581	0.	-3218.6
26	12.699	2.0426	0.	-2643.7
27	14.955	2.0382	0.	-2053.7
28	17.212	2.0343	0.	-1507.6
29	19.486	2.0325	0.	-981.9
30	1.3675	2.2715	0.	-8062.8
31	3.3085	1.8744	0.	-5654.2
32	2.8946	2.4302	0.	-8624.7
33	4.2168	2.9704	0.	-5046.2
34	1.7199	3.2977	0.	-8429.5
35	1.7822	2.6018	0.	-9435.8
36	3.3482	2.6941	0.	-6192.3
37	4.6938	4.9471	0.	-4148.2
38	1.4525	3.3737	0.	-9606.2
39	1.4525	3.3737	0.1	-8.0917
40	4.6938	4.9471	0.1	-550.94
41	3.3482	2.6941	0.1	248.94
42	1.7822	2.6018	0.1	-1355.5
43	1.7199	3.2977	0.1	-1587.9
44	4.2168	2.9704	0.1	41.466
45	2.8946	2.4302	0.1	-719.56
46	3.3085	1.8744	0.1	-538.08
47	1.3675	2.2715	0.1	57.999
48	19.486	2.0325	0.1	-33.543
49	17.212	2.0343	0.1	-22.057
50	14.955	2.0382	0.1	-24.259
51	12.699	2.0426	0.1	7.222
52	10.493	2.0581	0.1	-63.016
53	8.3117	1.9579	0.1	13.332
54	6.3183	1.6602	0.1	-66.563
55	21.736	2.0285	0.1	-54.956
56	4.241	4.1086	0.1	183.32
57	7.0185	3.9779	0.1	-5.4853
58	9.7953	4.0297	0.1	-42.243
59	12.237	4.0346	0.1	15.334
60	14.626	4.0368	0.1	-2.128
61	16.964	4.0376	0.1	-11.086
62	19.303	4.0247	0.1	-30.009
63	21.634	4.0286	0.1	-52.323
64	2.171	3.1546	0.1	-940.84
65	2.5383	2.5403	0.1	-647.08
66	5.4577	3.2524	0.1	-194.1
67	4.3997	1.3407	0.1	-91.464
68	0.94829	5.0313	0.1	-825.47
69	2.9577	3.1582	0.1	-292.27
70	2.2901	2.8046	0.1	-1554.
71	1.0159	1.1075	0.1	-570.2
72	0.76555	2.2596	0.1	-2146.5
73	2.8142	2.0943	0.1	355.33
74	3.5288	3.589	0.1	416.21
75	0.88073	3.7501	0.1	-1223.8
76	2.4127	3.4945	0.1	-2026.7
77	2.1667	1.	0.1	-198.78
78	2.1667	1.5	0.1	181.86
79	2.1667	2.	0.1	3.196
80	2.	2.	0.1	1357.8
81	2.	1.5	0.1	20.128
82	2.	1.	0.1	786.41
83	2.1667	5.	0.1	336.88
84	2.1667	4.5	0.1	-540.21
85	2.1667	4.	0.1	1374.6
86	2.	4.	0.1	2129.7
87	2.	4.375	0.1	152.9
88	2.	4.75	0.1	1304.1
89	2.	5.25	0.1	853.08
90	2.1667	6.	0.1	-133.77
91	4.5926	6.	0.1	-337.03
92	7.0185	6.	0.1	-83.236
93	9.4444	6.	0.1	-6.5639
94	11.87	6.	0.1	0.28783
95	14.296	6.	0.1	7.1735
96	16.722	6.	0.1	5.3399
97	19.148	6.	0.1	-28.972
98	21.574	6.	0.1	-62.715
99	24.	6.	0.1	-23.937
100	24.	4.	0.1	-31.607
101	24.	2.	0.1	-40.091
102	1.7484e-014	2.	0.1	4545.4
103	3.4968e-014	4.	0.1	4225.8
104	4.371e-014	5.	0.1	3236.8
105	3.937e-014	6.	0.1	1307.5
106	1.	6.	0.1	-606.81
107	2.	6.	0.1	189.13
108	24.	0.	0.1	-41.103
109	21.817	0.	0.1	-75.731
110	19.633	0.	0.1	-65.403
111	17.45	0.	0.1	-65.612
112	15.267	0.	0.1	-70.595
113	13.083	0.	0.1	-63.982
114	10.9	0.	0.1	-57.527
115	8.7167	0.	0.1	-59.581
116	6.5333	0.	0.1	-181.86
117	4.35	0.	0.1	-513.36
118	2.1667	0.	0.1	-76.614
119	2.	0.	0.1	-1169.7
120	0.	0.	0.1	1616.3
121	2.	0.	0.	-3470.5
122	0.	0.	0.	-4611.4
123	4.35	0.	0.	-3335.9
124	6.5333	0.	0.	-4204.
125	8.7167	0.	0.	-3668.5
126	10.9	0.	0.	-3111.9
127	13.083	0.	0.	-2539.
128	15.267	0.	0.	-1971.2
129	17.45	0.	0.	-1440.3
130	19.633	0.	0.	-928.48
131	21.817	0.	0.	-464.76
132	2.1667	0.	0.	-3698.
133	24.	0.	0.	-256.19
134	1.	6.	0.	-3554.1
135	2.	6.	0.	-3380.9
136	3.937e-014	6.	0.	-3216.8
137	4.371e-014	5.	0.	-6732.9
138	3.4968e-014	4.	0.	-8890.5
139	1.7484e-014	2.	0.	-9435.5
140	24.	2.	0.	-299.45
141	24.	4.	0.	-309.65
142	24.	6.	0.	-291.44
143	21.574	6.	0.	-527.91
144	19.148	6.	0.	-1056.4
145	16.722	6.	0.	-1647.4
146	14.296	6.	0.	-2280.9
147	11.87	6.	0.	-2955.
148	9.4444	6.	0.	-3553.8
149	7.0185	6.	0.	-3934.8
150	4.5926	6.	0.	-3586.6
151	2.1667	6.	0.	-3850.9
152	2.	4.375	0.	-14561
153	2.	4.75	0.	-9955.9
154	2.	5.25	0.	-5353.7
155	2.	4.	0.	-30830
156	2.1667	5.	0.	-5266.5
157	2.1667	4.5	0.	-8107.
158	2.1667	4.	0.	-21241
159	2.	1.5	0.	-10815
160	2.	1.	0.	-5137.5
161	2.	2.	0.	-27375
162	2.1667	1.	0.	-6622.9
163	2.1667	1.5	0.	-8724.2
164	2.1667	2.	0.	-20469
165	2.6852	3.3264	0.	-8685.4
166	2.2918	3.3246	0.	-9483.9
167	2.4127	3.4945	5.e-002	-138.72
168	2.2897	3.7472	0.	-14927
169	0.82314	3.0049	0.	-6256.8
170	0.91451	4.3907	0.	-5068.2
