Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.4127	3.4945	0.	2026.7
2	0.88073	3.7501	0.	1223.8
3	3.5288	3.589	0.	-416.21
4	2.8142	2.0943	0.	-355.33
5	0.76555	2.2596	0.	2146.5
6	1.0159	1.1075	0.	570.2
7	2.2901	2.8046	0.	1554.
8	2.9577	3.1582	0.	292.27
9	0.94829	5.0313	0.	825.47
10	4.3997	1.3407	0.	91.464
11	5.4577	3.2524	0.	194.1
12	2.5383	2.5403	0.	647.08
13	2.171	3.1546	0.	940.84
14	21.634	4.0286	0.	52.323
15	19.303	4.0247	0.	30.009
16	16.964	4.0376	0.	11.086
17	14.626	4.0368	0.	2.128
18	12.237	4.0346	0.	-15.334
19	9.7953	4.0297	0.	42.243
20	7.0185	3.9779	0.	5.4853
21	4.241	4.1086	0.	-183.32
22	21.736	2.0285	0.	54.956
23	6.3183	1.6602	0.	66.563
24	8.3117	1.9579	0.	-13.332
25	10.493	2.0581	0.	63.016
26	12.699	2.0426	0.	-7.2219
27	14.955	2.0382	0.	24.26
28	17.212	2.0343	0.	22.057
29	19.486	2.0325	0.	33.543
30	1.3675	2.2715	0.	-57.999
31	3.3085	1.8744	0.	538.08
32	2.8946	2.4302	0.	719.56
33	4.2168	2.9704	0.	-41.466
34	1.7199	3.2977	0.	1587.9
35	1.7822	2.6018	0.	1355.5
36	3.3482	2.6941	0.	-248.94
37	4.6938	4.9471	0.	550.94
38	1.4525	3.3737	0.	8.0918
39	1.4525	3.3737	0.1	9606.2
40	4.6938	4.9471	0.1	4148.2
41	3.3482	2.6941	0.1	6192.3
42	1.7822	2.6018	0.1	9435.8
43	1.7199	3.2977	0.1	8429.5
44	4.2168	2.9704	0.1	5046.2
45	2.8946	2.4302	0.1	8624.7
46	3.3085	1.8744	0.1	5654.2
47	1.3675	2.2715	0.1	8062.8
48	19.486	2.0325	0.1	981.9
49	17.212	2.0343	0.1	1507.6
50	14.955	2.0382	0.1	2053.7
51	12.699	2.0426	0.1	2643.7
52	10.493	2.0581	0.1	3218.6
53	8.3117	1.9579	0.1	3759.8
54	6.3183	1.6602	0.1	4191.7
55	21.736	2.0285	0.1	510.87
56	4.241	4.1086	0.1	4789.8
57	7.0185	3.9779	0.1	3909.
58	9.7953	4.0297	0.1	3408.4
59	12.237	4.0346	0.1	2784.2
60	14.626	4.0368	0.1	2150.1
61	16.964	4.0376	0.1	1572.8
62	19.303	4.0247	0.1	1025.4
63	21.634	4.0286	0.1	533.35
64	2.171	3.1546	0.1	10012
65	2.5383	2.5403	0.1	9289.1
66	5.4577	3.2524	0.1	4639.8
67	4.3997	1.3407	0.1	4040.8
68	0.94829	5.0313	0.1	3875.4
69	2.9577	3.1582	0.1	8421.9
70	2.2901	2.8046	0.1	10815
71	1.0159	1.1075	0.1	4369.
72	0.76555	2.2596	0.1	6507.6
73	2.8142	2.0943	0.1	7675.1
74	3.5288	3.589	0.1	6007.8
75	0.88073	3.7501	0.1	6316.4
76	2.4127	3.4945	0.1	8966.3
77	2.1667	1.	0.1	6622.9
78	2.1667	1.5	0.1	8724.2
79	2.1667	2.	0.1	20469
80	2.	2.	0.1	27375
81	2.	1.5	0.1	10815
82	2.	1.	0.1	5137.5
83	2.1667	5.	0.1	5266.5
84	2.1667	4.5	0.1	8107.
85	2.1667	4.	0.1	21241
86	2.	4.	0.1	30830
87	2.	4.375	0.1	14561
88	2.	4.75	0.1	9955.9
89	2.	5.25	0.1	5353.7
90	2.1667	6.	0.1	3850.9
91	4.5926	6.	0.1	3586.6
92	7.0185	6.	0.1	3934.8
93	9.4444	6.	0.1	3553.8
94	11.87	6.	0.1	2955.
95	14.296	6.	0.1	2280.9
96	16.722	6.	0.1	1647.4
97	19.148	6.	0.1	1056.4
98	21.574	6.	0.1	527.91
99	24.	6.	0.1	291.44
100	24.	4.	0.1	309.65
101	24.	2.	0.1	299.45
102	1.7484e-014	2.	0.1	9435.5
103	3.4968e-014	4.	0.1	8890.5
104	4.371e-014	5.	0.1	6732.9
105	3.937e-014	6.	0.1	3216.8
106	1.	6.	0.1	3554.1
107	2.	6.	0.1	3380.9
108	24.	0.	0.1	256.19
109	21.817	0.	0.1	464.76
110	19.633	0.	0.1	928.48
111	17.45	0.	0.1	1440.3
112	15.267	0.	0.1	1971.2
113	13.083	0.	0.1	2539.
114	10.9	0.	0.1	3111.9
