Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,1.2,4.8,0,0.00056768,5672.8,0.00030775,1019.1,5.5921e-05,-872.99,-0.00054099,-5358,0.0074071
2,2.4,4.8,0,0.00052964,5292.8,0.00019783,-203.07,0.0001149,-826.18,-0.00054439,-5779.8,0.030122
3,3.6,4.8,0,0.00050994,5095.9,0.00018899,34.541,0.00013544,-367.8,-0.00051441,-5250.6,0.068417
4,4.8,4.8,0,0.00048005,4797.2,0.00016928,-12.826,0.00013854,-243.79,-0.000484,-4921.3,0.12147
5,6,4.8,0,0.00044799,4476.8,0.00015472,-2.105,0.00013589,-143.61,-0.0004503,-4548,0.18847
6,7.2,4.8,0,0.00041488,4145.9,0.00014073,-2.9279,0.00013014,-82.498,-0.00041628,-4188.1,0.26843
7,8.4,4.8,0,0.00038154,3812.7,0.00012793,-1.5608,0.00012233,-43.671,-0.00038229,-3835.2,0.36039
8,9.6,4.8,0,0.00034827,3480.3,0.00011586,-1.1887,0.00011325,-20.783,-0.00034864,-3491.3,0.46335
9,10.8,4.8,0,0.00031536,3151.4,0.00010434,-0.9365,0.00010352,-7.1237,-0.0003155,-3155.5,0.57634
10,12,4.8,0,0.000283,2828,9.3548e-05,1.3411,9.3244e-05,-0.93674,-0.00028299,-2827.8,0.6984
11,13.2,4.8,0,0.00025131,2511.4,8.3525e-05,6.62,8.2538e-05,-0.79059,-0.00025121,-2508.4,0.8286
12,14.4,4.8,0,0.00022038,2202.3,7.3628e-05,10.381,7.215e-05,-0.72151,-0.00022021,-2197.4,0.96601
13,15.6,4.8,0,0.00019026,1901.3,6.3951e-05,13.554,6.2058e-05,-0.668,-0.00019004,-1894.8,1.1097
14,16.8,4.8,0,0.000161,1608.9,5.4572e-05,16.928,5.2239e-05,-0.60165,-0.00016071,-1600.6,1.2589
15,18,4.8,0,0.00013263,1325.4,4.5566e-05,21.253,4.2665e-05,-0.5429,-0.00013226,-1314.9,1.4127
16,19.2,4.8,0,0.0001052,1051.3,3.7021e-05,27.513,3.3318e-05,-0.30978,-0.00010471,-1037.4,1.5703
17,20.4,4.8,0,7.8779e-05,787.24,2.9051e-05,36.382,2.4113e-05,-0.71475,-7.8106e-05,-768.75,1.7308
18,21.6,4.8,0,5.3625e-05,535.88,2.1971e-05,53.215,1.5189e-05,2.2635,-5.2499e-05,-506.32,1.8936
19,22.8,4.8,0,3.0381e-05,303.6,1.6424e-05,73.671,5.1728e-06,-10.866,-2.8416e-05,-263.24,2.0579
20,1.2,3.6,0,0.00060109,6006.7,0.00034666,1172.6,2.1168e-05,-1273,-0.00056419,-5671.1,0.0080392
21,2.4,3.6,0,0.0005097,5093.5,0.00021012,-241.52,6.7887e-05,-1310.2,-0.00052761,-5784.6,0.032069
22,3.6,3.6,0,0.00049071,4903.7,0.00020023,91.125,0.00010195,-647.3,-0.00049598,-5140,0.071343
23,4.8,3.6,0,0.00046646,4661.4,0.00017409,12.236,0.00011985,-395.32,-0.00047164,-4839.5,0.12491
24,6,3.6,0,0.00043977,4394.7,0.00015712,14.523,0.0001258,-220.82,-0.00044281,-4493.1,0.19208
25,7.2,3.6,0,0.00041006,4097.8,0.00014198,6.2853,0.00012452,-124.87,-0.00041192,-4155.5,0.27201
26,8.4,3.6,0,0.00037868,3784.2,0.00012863,3.6012,0.00011906,-68.264,-0.00037973,-3816,0.36381
27,9.6,3.6,0,0.0003465,3462.6,0.00011621,1.462,0.00011132,-35.31,-0.00034706,-3479.4,0.46655
28,10.8,3.6,0,0.0003142,3139.8,0.00010449,0.31484,0.00010235,-15.768,-0.00031446,-3147.5,0.57928
29,12,3.6,0,0.00028218,2819.8,9.3289e-05,-0.38106,9.2796e-05,-4.0862,-0.00028225,-2822.1,0.70107
30,13.2,3.6,0,0.00025068,2505.1,8.3034e-05,3.2017,8.2496e-05,-0.83605,-0.00025064,-2503.9,0.83099
31,14.4,3.6,0,0.00021986,2197.1,7.3288e-05,8.1318,7.2057e-05,-1.1198,-0.00021974,-2193.6,0.96812
32,15.6,3.6,0,0.00018982,1896.9,6.3723e-05,12.174,6.1923e-05,-1.3544,-0.00018963,-1891.4,1.1116
33,16.8,3.6,0,0.00016064,1605.3,5.4467e-05,16.494,5.206e-05,-1.598,-0.00016038,-1597.8,1.2605
34,18,3.6,0,0.00013243,1323.4,4.5658e-05,22.334,4.2426e-05,-1.9532,-0.00013206,-1313,1.414
35,19.2,3.6,0,0.00010529,1052.2,3.7483e-05,31.518,3.2975e-05,-2.3585,-0.00010476,-1037.2,1.5714
36,20.4,3.6,0,7.9431e-05,793.77,3.023e-05,46.265,2.3559e-05,-3.8558,-7.8591e-05,-771.37,1.7317
37,21.6,3.6,0,5.5201e-05,551.63,2.4307e-05,73.342,1.4306e-05,-1.7974,-5.3599e-05,-512.01,1.8943
38,22.8,3.6,0,3.3347e-05,333.24,2.0245e-05,107.81,3.6847e-06,-16.616,-3.0004e-05,-269.74,2.0585
39,1.2,2.4,0,0.00060109,6006.7,0.00034666,1172.6,2.1168e-05,-1273,-0.00056419,-5671.1,0.0080392
40,2.4,2.4,0,0.0005097,5093.5,0.00021012,-241.52,6.7887e-05,-1310.2,-0.00052761,-5784.6,0.032069
41,3.6,2.4,0,0.00049071,4903.7,0.00020023,91.125,0.00010195,-647.3,-0.00049598,-5140,0.071343
42,4.8,2.4,0,0.00046646,4661.4,0.00017409,12.236,0.00011985,-395.32,-0.00047164,-4839.5,0.12491
43,6,2.4,0,0.00043977,4394.7,0.00015712,14.523,0.0001258,-220.82,-0.00044281,-4493.1,0.19208
44,7.2,2.4,0,0.00041006,4097.8,0.00014198,6.2853,0.00012452,-124.87,-0.00041192,-4155.5,0.27201
45,8.4,2.4,0,0.00037868,3784.2,0.00012863,3.6012,0.00011906,-68.264,-0.00037973,-3816,0.36381
46,9.6,2.4,0,0.0003465,3462.6,0.00011621,1.462,0.00011132,-35.31,-0.00034706,-3479.4,0.46655
47,10.8,2.4,0,0.0003142,3139.8,0.00010449,0.31484,0.00010235,-15.768,-0.00031446,-3147.5,0.57928
