Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	1.9912	2.9538	0.	10619
2	2.7394	3.576	0.	8735.5
3	2.7322	2.1626	0.	8214.2
4	1.0432	2.5114	0.	7915.9
5	3.0945	4.9157	0.	4706.9
6	1.0307	0.63566	0.	5021.5
7	3.3877	1.2413	0.	4064.9
8	5.69	4.5723	0.	4150.3
9	9.5501	4.5198	0.	3474.
10	11.351	4.5129	0.	2989.9
11	13.154	4.5091	0.	2520.8
12	14.955	4.5054	0.	2060.2
13	16.762	4.5053	0.	1617.3
14	2.3347	2.7827	0.	10481
15	1.7543	3.1561	0.	10321
16	22.197	4.5059	0.	428.31
17	20.38	4.5048	0.	796.32
18	18.577	4.5051	0.	1193.3
19	7.6989	4.5274	0.	3943.3
20	4.5306	4.0181	0.	4356.1
21	2.8042	4.5	0.	6283.1
22	22.264	1.5153	0.	415.17
23	22.222	3.011	0.	439.01
24	3.9095	0.72185	0.	4415.
25	5.5256	1.5123	0.	3815.6
26	6.951	1.4607	0.	4251.9
27	8.4984	1.5042	0.	3742.2
28	10.155	1.5175	0.	3296.5
29	11.87	1.5144	0.	2851.9
30	13.605	1.5114	0.	2405.7
31	15.33	1.514	0.	1966.1
32	17.061	1.5145	0.	1546.6
33	18.805	1.5025	0.	1142.7
34	20.531	1.5095	0.	764.15
35	1.3015	1.0779	0.	3544.6
36	0.96828	1.771	0.	6255.
37	0.88083	4.702	0.	5412.9
38	1.5133	5.3011	0.	3912.6
39	3.5433	3.3086	0.	6099.
40	1.0377	3.7312	0.	8151.9
41	2.8215	1.6145	0.	6572.2
42	3.1287	2.7453	0.	7768.3
43	3.2739	1.817	0.	5457.2
44	3.6948	3.8486	0.	4719.7
45	20.44	3.0156	0.	788.39
46	3.8884	1.7736	0.	4974.9
47	18.659	3.0139	0.	1175.1
48	16.883	3.016	0.	1585.2
49	15.105	3.0177	0.	2017.1
50	13.343	3.0184	0.	2465.9
51	11.52	3.0089	0.	2931.4
52	9.7624	3.0153	0.	3385.7
53	8.0536	3.0413	0.	3885.7
54	6.4173	2.9919	0.	4234.6
55	4.9777	2.8074	0.	3747.2
56	3.4663	2.3127	0.	6292.4
57	3.1948	2.1014	0.	6274.
58	3.7001	5.3169	0.	4035.2
59	3.7001	5.3169	0.1	4035.2
60	3.1948	2.1014	0.1	6274.
61	3.4663	2.3127	0.1	6292.4
62	4.9777	2.8074	0.1	3747.2
63	6.4173	2.9919	0.1	4234.6
