Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,14.3,2.1818,0,0.00084033,8397.5,0.00036028,1071.6,0.00023161,104.88,-0.00081613,-7767.4,0.97791
2,14.3,2.3636,0,0.00066404,6635.9,0.00028781,825.84,0.00017518,-20.465,-0.00064628,-6192.6,0.97857
3,14.3,2.5455,0,0.00058625,5858.5,0.00025047,694.7,0.00015807,0.42753,-0.00057133,-5480,0.97904
4,14.3,2.7273,0,0.00054593,5455.5,0.00023165,625.64,0.00014808,-2.2933,-0.0005326,-5116.6,0.97934
5,14.3,2.9091,0,0.00052873,5283.6,0.0002234,594.76,0.00014408,-1.2141,-0.0005161,-4961.6,0.97949
6,14.3,3.0909,0,0.00052873,5283.6,0.0002234,594.76,0.00014408,-1.2141,-0.0005161,-4961.6,0.97949
7,14.3,3.2727,0,0.00054593,5455.5,0.00023165,625.64,0.00014808,-2.2933,-0.0005326,-5116.6,0.97934
8,14.3,3.4545,0,0.00058625,5858.5,0.00025047,694.7,0.00015807,0.42753,-0.00057133,-5480,0.97904
9,14.3,3.6364,0,0.00066404,6635.9,0.00028781,825.84,0.00017518,-20.465,-0.00064628,-6192.6,0.97857
10,14.3,3.8182,0,0.00084033,8397.5,0.00036028,1071.6,0.00023161,104.88,-0.00081613,-7767.4,0.97791
11,14.467,2.1818,0,0.00082633,8257.6,0.00033759,804.32,0.00023431,28.339,-0.00080942,-7813.8,0.9987
12,14.467,2.3636,0,0.00065937,6589.1,0.00027956,741.75,0.00017791,-22.044,-0.00064379,-6196,0.99934
13,14.467,2.5455,0,0.00058066,5802.6,0.00024408,638.87,0.00015917,0.87906,-0.00056714,-5456.3,0.9998
14,14.467,2.7273,0,0.0005402,5398.2,0.00022624,582.21,0.00014845,-2.3001,-0.00052795,-5084.5,1.0001
15,14.467,2.9091,0,0.00052288,5225.2,0.0002183,555.69,0.0001442,-1.0944,-0.00051122,-4925.6,1.0002
16,14.467,3.0909,0,0.00052288,5225.2,0.0002183,555.69,0.0001442,-1.0944,-0.00051122,-4925.6,1.0002
17,14.467,3.2727,0,0.0005402,5398.2,0.00022624,582.21,0.00014845,-2.3001,-0.00052795,-5084.5,1.0001
18,14.467,3.4545,0,0.00058066,5802.6,0.00024408,638.87,0.00015917,0.87906,-0.00056714,-5456.3,0.9998
19,14.467,3.6364,0,0.00065937,6589.1,0.00027956,741.75,0.00017791,-22.044,-0.00064379,-6196,0.99934
20,14.467,3.8182,0,0.00082633,8257.6,0.00033759,804.32,0.00023431,28.339,-0.00080942,-7813.8,0.9987
21,14.117,5.8182,0,4.7396e-05,473.63,2.2396e-05,76.88,1.073e-05,-10.773,-4.5659e-05,-434.46,0.9438
22,14.117,5.6364,0,6.9789e-05,697.4,3.7454e-05,176.82,1.3268e-05,-4.9032,-6.5064e-05,-593.45,0.94494
23,14.117,5.4545,0,9.8284e-05,982.16,5.8534e-05,327,1.4509e-05,-3.7871,-8.8512e-05,-777.85,0.94608
24,14.117,5.2727,0,0.00013055,1304.6,8.2986e-05,505.94,1.5199e-05,-3.3869,-0.00011431,-976.45,0.94722
25,14.117,5.0909,0,0.00016729,1671.7,0.00011105,713.59,1.5631e-05,-3.3337,-0.00014324,-1197,0.94837
26,14.117,4.9091,0,0.00021028,2101.3,0.00014385,956.42,1.5981e-05,-4.3494,-0.00017689,-1453.5,0.94951
27,14.117,4.7273,0,0.00026271,2625.2,0.00018343,1248.5,1.6867e-05,-2.9637,-0.00021808,-1768.3,0.95064
28,14.117,4.5455,0,0.00033039,3301.6,0.00023348,1605,1.8121e-05,-13.12,-0.00027207,-2193.5,0.95175
29,14.117,4.3636,0,0.00042617,4258.8,0.00030194,2096.1,2.453e-05,11.744,-0.00035013,-2803.3,0.95284
30,14.117,4.1818,0,0.00056761,5672.2,0.00038219,2463.5,4.448e-05,-73.928,-0.00048264,-4034.5,0.95386
31,14.117,4,0,0.00066896,6685,0.00038147,1838.8,9.4079e-05,-320.55,-0.00061643,-5659,0.95478
32,14.117,3.8182,0,0.0006275,6270.7,0.00028189,923.87,0.00016093,14.971,-0.00060657,-5751.7,0.95554
33,14.117,3.6364,0,0.00058741,5870.1,0.00025405,728.59,0.0001558,-9.5772,-0.00057169,-5475.7,0.95614
34,14.117,3.4545,0,0.00054613,5457.6,0.00023122,622.5,0.00014877,3.0366,-0.00053285,-5118.4,0.95657
35,14.117,3.2727,0,0.00052216,5218,0.00021985,577.3,0.00014276,-1.9728,-0.00050996,-4906.2,0.95686
36,14.117,3.0909,0,0.00051077,5104.2,0.00021425,555.63,0.00014024,-0.45556,-0.00049905,-4803.8,0.957
37,14.117,2.9091,0,0.00051077,5104.2,0.00021425,555.63,0.00014024,-0.45556,-0.00049905,-4803.8,0.957
38,14.117,2.7273,0,0.00052216,5218,0.00021985,577.3,0.00014276,-1.9728,-0.00050996,-4906.2,0.95686
39,14.117,2.5455,0,0.00054613,5457.6,0.00023122,622.5,0.00014877,3.0366,-0.00053285,-5118.4,0.95657
40,14.117,2.3636,0,0.00058741,5870.1,0.00025405,728.59,0.0001558,-9.5772,-0.00057169,-5475.7,0.95614
41,14.117,2.1818,0,0.0006275,6270.7,0.00028189,923.87,0.00016093,14.971,-0.00060657,-5751.7,0.95554
42,14.117,2,0,0.00066896,6685,0.00038147,1838.8,9.4079e-05,-320.55,-0.00061643,-5659,0.95478
43,14.117,1.8182,0,0.00056761,5672.2,0.00038219,2463.5,4.448e-05,-73.928,-0.00048264,-4034.5,0.95386
44,14.117,1.6364,0,0.00042617,4258.8,0.00030194,2096.1,2.453e-05,11.744,-0.00035013,-2803.3,0.95284
45,14.117,1.4545,0,0.00033039,3301.6,0.00023348,1605,1.8121e-05,-13.12,-0.00027207,-2193.5,0.95175
46,14.117,1.2727,0,0.00026271,2625.2,0.00018343,1248.5,1.6867e-05,-2.9637,-0.00021808,-1768.3,0.95064
47,14.117,1.0909,0,0.00021028,2101.3,0.00014385,956.42,1.5981e-05,-4.3494,-0.00017689,-1453.5,0.94951
48,14.117,0.90909,0,0.00016729,1671.7,0.00011105,713.59,1.5631e-05,-3.3337,-0.00014324,-1197,0.94837
49,14.117,0.72727,0,0.00013055,1304.6,8.2986e-05,505.94,1.5199e-05,-3.3869,-0.00011431,-976.45,0.94722
50,14.117,0.54545,0,9.8284e-05,982.16,5.8534e-05,327,1.4509e-05,-3.7871,-8.8512e-05,-777.85,0.94608
51,14.117,0.36364,0,6.9789e-05,697.4,3.7454e-05,176.82,1.3268e-05,-4.9031,-6.5064e-05,-593.45,0.94494
52,14.117,0.18182,0,4.7396e-05,473.63,2.2396e-05,76.88,1.073e-05,-10.773,-4.5659e-05,-434.46,0.9438
53,13.933,5.8182,0,7.3212e-05,731.62,2.8902e-05,56.474,2.1171e-05,-1.6129,-7.2106e-05,-702.46,0.92294
54,13.933,5.6364,0,8.5686e-05,856.26,3.7556e-05,113.02,2.2452e-05,-0.47021,-8.3205e-05,-794.33,0.92405
55,13.933,5.4545,0,0.00010618,1061,5.2762e-05,218.9,2.3639e-05,0.080587,-0.00010074,-934.49,0.92515
56,13.933,5.2727,0,0.0001322,1321.1,7.2144e-05,355.93,2.4834e-05,0.46131,-0.0001225,-1106.6,0.92624
57,13.933,5.0909,0,0.0001632,1630.9,9.4937e-05,516.67,2.6254e-05,0.61222,-0.00014816,-1309.9,0.92732
58,13.933,4.9091,0,0.00019971,1995.7,0.00012113,698.41,2.8286e-05,0.82074,-0.00017845,-1552.5,0.92837
59,13.933,4.7273,0,0.00024323,2430.6,0.00015119,899.91,3.1517e-05,0.69324,-0.00021509,-1852.2,0.9294
60,13.933,4.5455,0,0.0002948,2945.9,0.00018423,1103.8,3.7389e-05,0.46009,-0.00026008,-2234.6,0.93039
61,13.933,4.3636,0,0.00035639,3561.5,0.00021827,1275.7,4.892e-05,3.2518,-0.00031715,-2747.2,0.93132
62,13.933,4.1818,0,0.00041834,4180.5,0.00023995,1283.8,7.0367e-05,9.567,-0.00038151,-3385.6,0.93218
63,13.933,4,0,0.00045612,4558.1,0.00022661,962.05,0.00010386,39.723,-0.00043202,-3986.6,0.93293
64,13.933,3.8182,0,0.00048222,4818.9,0.00021243,662.79,0.00012696,20.583,-0.00046738,-4445,0.93356
65,13.933,3.6364,0,0.0004894,4890.6,0.00020516,529.3,0.00013431,-2.9985,-0.00047826,-4605.7,0.93408
66,13.933,3.4545,0,0.00048632,4859.8,0.0002007,489.03,0.00013572,0.80915,-0.00047614,-4596.5,0.93446
67,13.933,3.2727,0,0.00048001,4796.8,0.00019698,468.38,0.00013463,-0.081092,-0.00047032,-4545.4,0.93472
68,13.933,3.0909,0,0.00047608,4757.5,0.00019501,460.1,0.00013375,-0.14054,-0.00046658,-4510.8,0.93485
69,13.933,2.9091,0,0.00047608,4757.5,0.00019501,460.1,0.00013375,-0.14054,-0.00046658,-4510.8,0.93485
70,13.933,2.7273,0,0.00048001,4796.8,0.00019698,468.38,0.00013463,-0.081091,-0.00047032,-4545.4,0.93472
71,13.933,2.5455,0,0.00048632,4859.8,0.0002007,489.03,0.00013572,0.80915,-0.00047614,-4596.5,0.93446
72,13.933,2.3636,0,0.0004894,4890.6,0.00020516,529.3,0.00013431,-2.9985,-0.00047826,-4605.7,0.93408
73,13.933,2.1818,0,0.00048222,4818.9,0.00021243,662.79,0.00012696,20.583,-0.00046738,-4445,0.93356
74,13.933,2,0,0.00045612,4558.1,0.00022661,962.05,0.00010386,39.723,-0.00043202,-3986.6,0.93293
75,13.933,1.8182,0,0.00041834,4180.5,0.00023995,1283.8,7.0367e-05,9.567,-0.00038151,-3385.6,0.93218
76,13.933,1.6364,0,0.00035639,3561.5,0.00021827,1275.7,4.892e-05,3.2518,-0.00031715,-2747.2,0.93132
77,13.933,1.4545,0,0.0002948,2945.9,0.00018423,1103.8,3.7389e-05,0.46009,-0.00026008,-2234.6,0.93039
78,13.933,1.2727,0,0.00024323,2430.6,0.00015119,899.91,3.1517e-05,0.69324,-0.00021509,-1852.2,0.9294
79,13.933,1.0909,0,0.00019971,1995.7,0.00012113,698.41,2.8286e-05,0.82074,-0.00017845,-1552.5,0.92837
80,13.933,0.90909,0,0.0001632,1630.9,9.4937e-05,516.67,2.6254e-05,0.61223,-0.00014816,-1309.9,0.92732
81,13.933,0.72727,0,0.0001322,1321.1,7.2144e-05,355.93,2.4834e-05,0.46132,-0.0001225,-1106.6,0.92624
82,13.933,0.54545,0,0.00010618,1061,5.2762e-05,218.9,2.3639e-05,0.080589,-0.00010074,-934.49,0.92515
