Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	1.62	2.	0.	1.6901e-003
2	1.44	2.	0.	1.1184e-003
3	1.26	2.	0.	9.2086e-004
4	1.08	2.	0.	8.1369e-004
5	0.9	2.	0.	7.5062e-004
6	0.72	2.	0.	7.1334e-004
7	0.54	2.	0.	7.0188e-004
8	0.36	2.	0.	6.7482e-004
9	0.18	2.	0.	7.7756e-004
10	1.9667	2.1818	0.	2.1359e-003
11	1.9667	2.3636	0.	1.6819e-003
12	1.9667	2.5455	0.	1.4775e-003
13	1.9667	2.7273	0.	1.3712e-003
14	1.9667	2.9091	0.	1.3258e-003
15	1.9667	3.0909	0.	1.3258e-003
16	1.9667	3.2727	0.	1.3712e-003
17	1.9667	3.4545	0.	1.4775e-003
18	1.9667	3.6364	0.	1.6819e-003
19	1.9667	3.8182	0.	2.1359e-003
20	1.62	4.	0.	1.6901e-003
21	1.44	4.	0.	1.1184e-003
22	1.26	4.	0.	9.2086e-004
23	1.08	4.	0.	8.1369e-004
24	0.9	4.	0.	7.5062e-004
25	0.72	4.	0.	7.1334e-004
26	0.54	4.	0.	7.0188e-004
27	0.36	4.	0.	6.7482e-004
28	0.18	4.	0.	7.7756e-004
29	0.18	0.18182	0.	2.9868e-004
30	0.18	0.36364	0.	3.4539e-004
31	0.18	0.54545	0.	4.11e-004
32	0.18	0.72727	0.	4.6982e-004
33	0.18	0.90909	0.	5.2244e-004
34	0.18	1.0909	0.	5.7097e-004
35	0.18	1.2727	0.	6.1677e-004
36	0.18	1.4545	0.	6.6039e-004
37	0.18	1.6364	0.	7.0189e-004
38	0.18	1.8182	0.	7.4108e-004
39	0.36	0.18182	0.	3.7013e-004
40	0.36	0.36364	0.	3.5864e-004
41	0.36	0.54545	0.	3.7483e-004
42	0.36	0.72727	0.	4.0562e-004
43	0.36	0.90909	0.	4.4247e-004
44	0.36	1.0909	0.	4.8179e-004
45	0.36	1.2727	0.	5.2202e-004
46	0.36	1.4545	0.	5.6222e-004
47	0.36	1.6364	0.	6.0162e-004
48	0.36	1.8182	0.	6.3944e-004
49	0.54	0.18182	0.	3.9451e-004
50	0.54	0.36364	0.	3.8718e-004
51	0.54	0.54545	0.	3.9767e-004
52	0.54	0.72727	0.	4.2046e-004
53	0.54	0.90909	0.	4.5232e-004
54	0.54	1.0909	0.	4.9013e-004
55	0.54	1.2727	0.	5.316e-004
56	0.54	1.4545	0.	5.7496e-004
57	0.54	1.6364	0.	6.187e-004
58	0.54	1.8182	0.	6.6144e-004
59	0.72	0.18182	0.	3.8838e-004
60	0.72	0.36364	0.	3.8304e-004
61	0.72	0.54545	0.	3.9315e-004
62	0.72	0.72727	0.	4.14e-004
63	0.72	0.90909	0.	4.4419e-004
64	0.72	1.0909	0.	4.8184e-004
65	0.72	1.2727	0.	5.2498e-004
66	0.72	1.4545	0.	5.7161e-004
67	0.72	1.6364	0.	6.1977e-004
68	0.72	1.8182	0.	6.6759e-004
69	0.9	0.18182	0.	3.635e-004
70	0.9	0.36364	0.	3.6287e-004
71	0.9	0.54545	0.	3.7804e-004
72	0.9	0.72727	0.	4.0372e-004
73	0.9	0.90909	0.	4.386e-004
74	0.9	1.0909	0.	4.8138e-004
75	0.9	1.2727	0.	5.3059e-004
76	0.9	1.4545	0.	5.8439e-004
77	0.9	1.6364	0.	6.4048e-004
78	0.9	1.8182	0.	6.9666e-004
79	1.08	0.18182	0.	3.2303e-004
80	1.08	0.36364	0.	3.2778e-004
81	1.08	0.54545	0.	3.5079e-004
82	1.08	0.72727	0.	3.8549e-004
83	1.08	0.90909	0.	4.2973e-004
84	1.08	1.0909	0.	4.8234e-004
85	1.08	1.2727	0.	5.4234e-004
86	1.08	1.4545	0.	6.0831e-004
87	1.08	1.6364	0.	6.7786e-004
88	1.08	1.8182	0.	7.4706e-004
89	1.26	0.18182	0.	2.6941e-004
90	1.26	0.36364	0.	2.8223e-004
91	1.26	0.54545	0.	3.1703e-004
92	1.26	0.72727	0.	3.6468e-004
93	1.26	0.90909	0.	4.2208e-004
94	1.26	1.0909	0.	4.8854e-004
95	1.26	1.2727	0.	5.6448e-004
96	1.26	1.4545	0.	6.5033e-004
97	1.26	1.6364	0.	7.4169e-004
98	1.26	1.8182	0.	8.3391e-004
99	1.44	0.18182	0.	2.0534e-004
100	1.44	0.36364	0.	2.3362e-004
