Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.7087	3.3117	0.	-435.43
2	1.8706	3.2352	0.	-282.94
3	0.9942	3.745	0.	309.79
4	3.793	3.4185	0.	-560.8
5	3.346	1.7144	0.	-147.11
6	2.6491	2.2916	0.	1251.8
7	2.1394	3.5114	0.	1460.1
8	17.744	2.9374	0.	-14.651
9	10.15	3.2885	0.	-491.01
10	6.8186	1.6765	0.	-108.63
11	4.9552	4.5551	0.	-269.46
12	4.9552	4.5551	0.1	269.46
13	6.8186	1.6765	0.1	108.63
14	10.15	3.2885	0.1	491.01
15	17.744	2.9374	0.1	14.651
16	2.1394	3.5114	0.1	-1460.1
17	2.6491	2.2916	0.1	-1251.8
18	3.346	1.7144	0.1	147.11
19	3.793	3.4185	0.1	560.8
20	0.9942	3.745	0.1	-309.79
21	1.8706	3.2352	0.1	282.94
22	2.7087	3.3117	0.1	435.43
23	2.1667	1.	0.1	1149.8
24	2.1667	1.5	0.1	660.49
25	2.1667	2.	0.1	-600.7
26	2.	2.	0.1	7529.2
27	2.	1.5	0.1	3869.7
28	2.	1.	0.1	2667.7
29	2.1667	5.	0.1	826.45
30	2.1667	4.5	0.1	1506.9
31	2.1667	4.	0.1	3612.
32	2.	4.	0.1	4425.4
33	2.	4.5	0.1	2579.2
34	2.	5.	0.1	1159.1
35	2.1667	6.	0.1	118.01
36	5.5781	6.	0.1	341.88
37	10.354	6.	0.1	240.46
38	17.177	6.	0.1	71.653
39	24.	6.	0.1	85.95
40	24.	3.	0.1	195.78
41	2.6226e-014	3.	0.1	3640.9
42	3.937e-014	6.	0.1	1739.7
43	1.	6.	0.1	-261.26
44	2.	6.	0.1	2269.
45	24.	0.	0.1	315.84
46	18.542	0.	0.1	16.72
47	13.083	0.	0.1	102.92
48	7.625	0.	0.1	363.03
49	4.8958	0.	0.1	-221.03
50	2.1667	0.	0.1	441.96
51	2.	0.	0.1	1119.9
52	0.	0.	0.1	2736.
53	2.	0.	0.	-1119.9
54	0.	0.	0.	-2736.
55	4.8958	0.	0.	221.03
