Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.5967,2.5702,0,0.00079663,7890.7,0.0003666,1405.2,0.00020385,182.4,-0.00075546,-7025.5,0.13908
2,4.0394,3.1815,0,0.0011369,11056,0.00043799,523.06,0.00028603,-618.69,-0.0011036,-11059,0.10313
3,4.8325,2.0086,0,0.00059039,5598.4,0.00021897,-215.79,0.00010311,-1086.4,-0.00057728,-6198.5,0.15444
4,3.4798,2.8789,0,0.0011086,10827,0.00041166,-27.914,0.00025964,-1170.1,-0.0010993,-11380,0.073503
5,3.3029,3.8978,0,0.00098567,9313.3,0.00039944,793.64,0.00021846,-566.23,-0.00092062,-9124.8,0.06335
6,5.4223,4.0931,0,0.00049817,4626.3,0.00016434,-44.037,0.00012872,-311.61,-0.00046841,-4798.3,0.20017
7,2.8767,2.265,0,0.00084757,8359.4,0.00032489,-87.781,0.00018097,-1169.2,-0.00085263,-8935.2,0.047969
8,2.7311,0.81534,0,0.00048481,4820,0.00017964,308.23,0.00015253,104.56,-0.00047498,-4610.3,0.037785
9,4.7128,0.59854,0,0.00047174,4513.5,0.00018306,388.19,0.0001258,-42.072,-0.00044423,-4325,0.13634
10,3.0661,4.6497,0,0.00058234,5659.1,0.00020525,117.72,0.00016614,-176.16,-0.00056672,-5682.6,0.050575
11,2.8217,5.2793,0,0.00046609,4612,0.00017557,313.13,0.00014119,54.825,-0.00045472,-4422.6,0.039623
12,4.5665,5.0808,0,0.00042531,3693.7,0.00016758,457,8.3193e-05,-177.03,-0.00036076,-3512.7,0.12731
13,1.9379,3.2387,0,0.00055514,5486.7,0.00023728,-217.09,5.5238e-05,-1584.9,-0.00056675,-6258.3,0.021885
14,0.90016,1.1471,0,0.00060213,5971,0.00032779,998.15,4.1708e-05,-1151.3,-0.00057034,-5750,0.0040783
15,4.6283,1.4909,0,0.00074308,7313,0.00031696,559.73,0.00015892,-627.71,-0.00072569,-7274.3,0.13623
16,5.0021,4.6875,0,0.00060903,5775.8,0.00022205,282.87,0.00016261,-163.74,-0.00057466,-5703.3,0.1636
17,1.809,1.0316,0,0.00052483,5230.5,0.00018897,-234.11,0.00012232,-734.88,-0.00053809,-5697,0.016922
18,1.9494,4.712,0,0.00050742,5026.6,0.00018655,-157.41,0.000115,-695,-0.00051534,-5431.2,0.02041
19,1.0346,4.7537,0,0.00062006,6149.9,0.00033579,1022.6,4.6529e-05,-1150.8,-0.00058806,-5918.9,0.0055132
20,5.8494,1.0754,0,0.00037069,3556.9,0.00012004,-32.899,0.00011005,-107.96,-0.00035827,-3626.7,0.23329
21,4.77,5.4756,0,0.00036404,3497.7,0.0001417,316.35,9.9262e-05,-2.5278,-0.00034358,-3329.9,0.13996
22,6.7177,2.4342,0,0.00042116,4195.4,0.00015325,53.453,0.00011808,-210.8,-0.00042188,-4267.9,0.3154
23,0.92996,2.325,0,0.0006717,6683.9,0.00037717,988.86,7.4645e-06,-1789,-0.00063764,-6636,0.0048092
