Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	2.6596	3.3673	0.	4.5467e-004
2	1.8881	3.2127	0.	4.8108e-004
3	0.99869	3.7528	0.	3.0877e-004
4	3.6113	3.4916	0.	2.1654e-004
5	3.2438	1.7496	0.	2.2033e-004
6	2.6179	2.2855	0.	3.8377e-004
7	2.1472	3.5173	0.	6.8527e-004
8	17.768	2.9378	0.	5.8056e-005
9	10.158	3.2006	0.	9.4003e-005
10	6.6994	1.6205	0.	1.3914e-004
11	4.8674	4.5842	0.	1.5988e-004
12	4.8674	4.5842	0.1	3.7338e-004
13	6.6994	1.6205	0.1	3.6195e-004
14	10.158	3.2006	0.1	2.3181e-004
15	17.768	2.9378	0.1	1.3733e-004
16	2.1472	3.5173	0.1	1.2688e-003
17	2.6179	2.2855	0.1	7.3482e-004
18	3.2438	1.7496	0.1	5.016e-004
19	3.6113	3.4916	0.1	5.2216e-004
20	0.99869	3.7528	0.1	6.3214e-004
21	1.8881	3.2127	0.1	1.16e-003
22	2.6596	3.3673	0.1	9.0001e-004
23	2.1667	1.	0.1	3.9803e-004
24	2.1667	1.5	0.1	7.0124e-004
25	2.1667	2.	0.1	2.3255e-003
26	2.	2.	0.1	2.0559e-003
27	2.	1.5	0.1	1.1248e-003
28	2.	1.	0.1	7.5383e-004
29	2.1667	5.	0.1	5.5978e-004
30	2.1667	4.5	0.1	1.0856e-003
31	2.1667	4.	0.1	2.4604e-003
32	2.	4.	0.1	1.9355e-003
33	2.	4.5	0.1	1.1464e-003
34	2.	5.	0.1	4.7759e-004
35	2.1667	6.	0.1	3.9519e-004
36	5.5781	6.	0.1	3.1845e-004
37	10.354	6.	0.1	2.2263e-004
38	17.177	6.	0.1	1.4476e-004
39	24.	6.	0.1	9.4974e-005
40	24.	3.	0.1	8.2873e-005
41	2.6226e-014	3.	0.1	4.912e-004
42	3.937e-014	6.	0.1	2.328e-004
43	1.	6.	0.1	3.7074e-004
44	2.	6.	0.1	3.159e-004
45	24.	0.	0.1	7.6036e-005
46	18.542	0.	0.1	1.2366e-004
47	13.083	0.	0.1	1.9686e-004
48	7.625	0.	0.1	3.2962e-004
49	4.8958	0.	0.1	3.8e-004
50	2.1667	0.	0.1	3.9802e-004
51	2.	0.	0.1	3.8387e-004
52	0.	0.	0.1	3.6735e-004
53	2.	0.	0.	3.0004e-004
54	0.	0.	0.	3.1902e-005
55	4.8958	0.	0.	1.4084e-004
56	7.625	0.	0.	1.403e-004
57	13.083	0.	0.	8.0696e-005
58	18.542	0.	0.	4.3185e-005
59	2.1667	0.	0.	3.5088e-004
60	24.	0.	0.	9.0882e-005
61	1.	6.	0.	2.1903e-004
62	2.	6.	0.	1.173e-004
63	3.937e-014	6.	0.	4.0413e-006
64	2.6226e-014	3.	0.	1.6834e-005
65	24.	3.	0.	5.9255e-005
66	24.	6.	0.	3.1215e-005
67	17.177	6.	0.	5.6316e-005
68	10.354	6.	0.	9.6553e-005
69	5.5781	6.	0.	1.5022e-004
70	2.1667	6.	0.	1.566e-004
71	2.	4.5	0.	5.5002e-004
72	2.	5.	0.	1.5598e-004
73	2.	4.	0.	8.1261e-004
74	2.1667	5.	0.	2.1537e-004
75	2.1667	4.5	0.	3.5139e-004
76	2.1667	4.	0.	8.1839e-004
77	2.	1.5	0.	5.7053e-004
78	2.	1.	0.	5.1781e-004
79	2.	2.	0.	7.9811e-004
80	2.1667	1.	0.	1.6108e-004
81	2.1667	1.5	0.	4.4509e-004
82	2.1667	2.	0.	1.3582e-003
83	3.1355	3.4295	0.	3.3057e-004
84	2.6388	2.8264	0.	3.8864e-004
85	2.4034	3.4423	0.	5.6539e-004
86	2.6596	3.3673	5.e-002	9.4414e-005
87	2.4132	3.6837	0.	5.2498e-004
88	1.4434	3.4827	0.	3.3302e-004
89	2.253	2.7491	0.	4.2338e-004
90	2.0177	3.365	0.	5.7873e-004
91	1.8881	3.2127	5.e-002	1.0699e-005
92	1.944	2.6063	0.	5.5265e-004
93	0.99869	3.7528	5.e-002	3.1018e-005
94	0.99934	4.8764	0.	2.623e-004
95	0.49934	3.3764	0.	1.527e-004
96	1.4993	4.1264	0.	4.2314e-004
97	1.4993	4.3764	0.	2.2589e-004
98	1.4993	3.8764	0.	5.0205e-004
99	1.4993	2.6264	0.	4.3867e-004
100	1.4993	2.8764	0.	5.506e-004
101	3.4275	2.6206	0.	1.9146e-004
102	5.1554	2.5561	0.	1.7289e-004
103	4.2393	4.0379	0.	1.4885e-004
104	3.6113	3.4916	5.e-002	5.9946e-005
105	2.889	3.9958	0.	2.4464e-004
