Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	7.5	2.1818	0.	1717.4
2	7.5	2.3636	0.	1365.1
3	7.5	2.5455	0.	1132.2
4	7.5	2.7273	0.	1008.
5	7.5	2.9091	0.	951.75
6	7.5	3.0909	0.	951.75
7	7.5	3.2727	0.	1008.
8	7.5	3.4545	0.	1132.2
9	7.5	3.6364	0.	1365.1
10	7.5	3.8182	0.	1717.4
11	7.6667	2.1818	0.	1463.1
12	7.6667	2.3636	0.	1289.8
13	7.6667	2.5455	0.	1086.9
14	7.6667	2.7273	0.	975.69
15	7.6667	2.9091	0.	924.07
16	7.6667	3.0909	0.	924.07
17	7.6667	3.2727	0.	975.69
18	7.6667	3.4545	0.	1086.9
19	7.6667	3.6364	0.	1289.8
20	7.6667	3.8182	0.	1463.1
21	7.3171	5.8182	0.	139.53
22	7.3171	5.6364	0.	299.83
23	7.3171	5.4545	0.	548.77
24	7.3171	5.2727	0.	845.65
25	7.3171	5.0909	0.	1190.
26	7.3171	4.9091	0.	1593.1
27	7.3171	4.7273	0.	2079.3
28	7.3171	4.5455	0.	2671.8
29	7.3171	4.3636	0.	3497.
30	7.3171	4.1818	0.	4043.6
31	7.3171	4.	0.	2895.8
32	7.3171	3.8182	0.	1367.
33	7.3171	3.6364	0.	1107.3
34	7.3171	3.4545	0.	939.59
35	7.3171	3.2727	0.	866.44
36	7.3171	3.0909	0.	830.26
37	7.3171	2.9091	0.	830.26
38	7.3171	2.7273	0.	866.44
39	7.3171	2.5455	0.	939.59
40	7.3171	2.3636	0.	1107.3
41	7.3171	2.1818	0.	1367.
42	7.3171	2.	0.	2895.8
43	7.3171	1.8182	0.	4043.6
44	7.3171	1.6364	0.	3497.
45	7.3171	1.4545	0.	2671.8
46	7.3171	1.2727	0.	2079.3
47	7.3171	1.0909	0.	1593.1
48	7.3171	0.90909	0.	1190.
49	7.3171	0.72727	0.	845.65
50	7.3171	0.54545	0.	548.77
51	7.3171	0.36364	0.	299.83
52	7.3171	0.18182	0.	139.53
53	7.1341	5.8182	0.	101.51
54	7.1341	5.6364	0.	175.16
55	7.1341	5.4545	0.	339.43
56	7.1341	5.2727	0.	557.41
