Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.6212	3.556	0.	7.8977e-004
2	1.9005	2.8982	0.	9.89e-004
3	1.1314	3.4706	0.	9.494e-004
4	3.3901	3.6374	0.	5.8696e-004
5	2.4571	2.0702	0.	1.0974e-003
6	3.2799	1.4523	0.	5.2009e-004
7	2.2459	2.9978	0.	1.0806e-003
8	2.4154	3.2946	0.	1.2841e-003
9	19.118	2.9851	0.	1.172e-004
10	14.291	3.0822	0.	2.1187e-004
11	8.0756	3.3647	0.	2.7823e-004
12	4.2955	4.6777	0.	4.6287e-004
13	2.7508	2.7303	0.	8.0752e-004
14	1.8107	2.9023	0.	9.8096e-004
15	2.5924	1.6939	0.	7.5171e-004
16	1.8556	2.9002	0.	1.0268e-003
17	5.3392	1.9952	0.	3.9675e-004
18	5.3392	1.9952	0.1	3.9675e-004
19	1.8556	2.9002	0.1	1.0268e-003
20	2.5924	1.6939	0.1	7.5171e-004
21	1.8107	2.9023	0.1	9.8096e-004
22	2.7508	2.7303	0.1	8.0752e-004
23	4.2955	4.6777	0.1	4.6287e-004
24	8.0756	3.3647	0.1	2.7823e-004
25	14.291	3.0822	0.1	2.1187e-004
26	19.118	2.9851	0.1	1.172e-004
27	2.4154	3.2946	0.1	1.2841e-003
28	2.2459	2.9978	0.1	1.0806e-003
29	3.2799	1.4523	0.1	5.2009e-004
30	2.4571	2.0702	0.1	1.0974e-003
31	3.3901	3.6374	0.1	5.8696e-004
32	1.1314	3.4706	0.1	9.494e-004
33	1.9005	2.8982	0.1	9.89e-004
34	2.6212	3.556	0.1	7.8977e-004
35	2.1667	1.	0.1	4.9683e-004
36	2.1667	1.5	0.1	6.6571e-004
37	2.1667	2.	0.1	1.9808e-003
38	2.	2.	0.1	1.9663e-003
39	2.	1.5	0.1	1.0284e-003
40	2.	1.	0.1	9.4216e-004
41	2.1667	5.	0.1	5.4127e-004
