Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	4.2483	3.6839	0.	2.7207e-002
2	4.8684	1.4856	0.	3.656e-002
3	6.1888	3.7637	0.	6.1479e-002
4	2.7734	0.67427	0.	9.4383e-003
5	2.4143	1.8729	0.	8.1672e-003
6	4.9352	0.59027	0.	3.6646e-002
7	2.7476	5.2261	0.	9.3887e-003
8	2.898	3.8275	0.	1.1937e-002
9	3.3581	3.4832	0.	1.6407e-002
10	4.9738	5.4744	0.	3.6932e-002
11	4.8064	3.1993	0.	3.6263e-002
12	1.8125	5.0032	0.	4.2232e-003
13	0.91006	4.8482	0.	1.0804e-003
14	1.0059	1.2191	0.	1.3436e-003
15	1.885	1.0049	0.	4.5872e-003
16	6.7436	4.2869	0.	7.2529e-002
17	5.8109	1.0716	0.	5.3484e-002
18	2.1787	3.2166	0.	6.8763e-003
19	1.2966	2.4983	0.	2.4287e-003
20	5.9727	2.007	0.	5.724e-002
21	7.1214	1.1096	0.	8.0265e-002
22	8.2567	1.1788	0.	0.10578
23	9.4093	1.2029	0.	0.13353
24	10.547	1.1985	0.	0.16253
25	11.693	1.1766	0.	0.19312
26	12.821	1.1737	0.	0.22439
27	13.936	1.1723	0.	0.25623
28	15.055	1.1723	0.	0.28892
29	16.167	1.1742	0.	0.322
30	17.283	1.1769	0.	0.35564
31	18.396	1.1807	0.	0.38956
32	19.511	1.1812	0.	0.42377
33	20.635	1.1919	0.	0.45839
34	21.75	1.1947	0.	0.49283
35	22.877	1.195	0.	0.52771
36	22.866	2.3931	0.	0.52735
37	22.867	3.6021	0.	0.52733
38	22.874	4.7975	0.	0.52746
39	21.749	4.7955	0.	0.49267
40	20.622	4.7975	0.	0.45783
41	19.505	4.7729	0.	0.42341
42	18.387	4.7301	0.	0.38914
43	17.273	4.6976	0.	0.35523
44	16.161	4.6812	0.	0.32172
45	15.05	4.6771	0.	0.28867
46	13.938	4.6762	0.	0.25618
47	12.822	4.7198	0.	0.22431
48	11.688	4.7696	0.	0.19286
49	10.529	4.7731	0.	0.16193
50	9.3485	4.7749	0.	0.13189
51	8.2031	4.8579	0.	0.10435
52	6.9454	4.9983	0.	7.6226e-002
53	6.0041	5.3105	0.	5.6595e-002
54	6.7865	3.084	0.	7.3845e-002
55	7.0628	2.14	0.	7.959e-002
56	8.1782	2.3515	0.	0.10451
57	9.3161	2.4137	0.	0.13173
58	10.501	2.3882	0.	0.16178
59	11.664	2.3655	0.	0.19271
60	12.801	2.3526	0.	0.22414
61	13.933	2.3516	0.	0.2564
62	15.051	2.3525	0.	0.28901
63	16.165	2.3554	0.	0.32209
64	17.28	2.3591	0.	0.35568
65	18.394	2.3628	0.	0.38957
66	19.509	2.3678	0.	0.42373
67	20.623	2.3863	0.	0.45804
68	21.734	2.3985	0.	0.49234
69	21.73	3.5952	0.	0.49218
70	20.61	3.5844	0.	0.45759
71	19.505	3.5701	0.	0.42355
72	18.385	3.5425	0.	0.38925
73	17.274	3.5301	0.	0.35545
74	16.162	3.5194	0.	0.32195
75	15.048	3.5135	0.	0.28887
76	13.933	3.5118	0.	0.25636
77	12.798	3.5375	0.	0.22402
78	11.665	3.55	0.	0.19271
79	10.488	3.5805	0.	0.16139
80	9.2686	3.5921	0.	0.1305
81	7.8859	3.6229	0.	9.7759e-002
82	4.8022	4.9914	0.	3.4586e-002
83	5.3518	3.4414	0.	4.5673e-002
84	2.9556	1.16	0.	1.1373e-002
85	2.8644	2.6295	0.	1.1908e-002
86	2.7936	4.5047	0.	1.0554e-002
87	4.6188	1.0228	0.	3.1681e-002
88	5.0016	2.0052	0.	3.9293e-002
89	3.7483	2.9954	0.	2.0963e-002
90	3.9762	3.3808	0.	2.3697e-002
91	4.9955	2.5817	0.	3.9433e-002
92	4.2951	2.597	0.	2.8226e-002
93	5.853	2.7865	0.	5.5104e-002
94	4.3719	3.0491	0.	2.9439e-002
95	5.7064	4.7293	0.	5.1459e-002
96	1.8681	4.0427	0.	4.9274e-003
97	5.4631	4.2239	0.	4.7303e-002
98	4.6017	4.5742	0.	3.1688e-002
99	4.8675	3.8799	0.	3.6925e-002
100	4.5006	4.1835	0.	3.0511e-002
101	0.96207	3.699	0.	1.332e-003
102	0.96207	3.699	0.1	1.332e-003
103	4.5006	4.1835	0.1	3.0511e-002
