Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	4.2483	3.6839	0.	1.9682e-004
2	4.8684	1.4856	0.	1.1139e-004
3	6.1888	3.7637	0.	9.2913e-005
4	2.7734	0.67427	0.	9.7183e-005
5	2.4143	1.8729	0.	1.2996e-004
6	4.9352	0.59027	0.	7.9325e-005
7	2.7476	5.2261	0.	1.045e-004
8	2.898	3.8275	0.	1.5054e-004
9	3.3581	3.4832	0.	2.0402e-004
10	4.9738	5.4744	0.	6.8018e-005
11	4.8064	3.1993	0.	1.6556e-004
12	1.8125	5.0032	0.	1.2587e-004
13	0.91006	4.8482	0.	1.426e-004
14	1.0059	1.2191	0.	1.437e-004
15	1.885	1.0049	0.	1.2797e-004
16	6.7436	4.2869	0.	8.7491e-005
17	5.8109	1.0716	0.	8.5906e-005
18	2.1787	3.2166	0.	1.4425e-004
19	1.2966	2.4983	0.	1.4994e-004
20	5.9727	2.007	0.	9.5788e-005
21	7.1214	1.1096	0.	8.1837e-005
22	8.2567	1.1788	0.	7.1405e-005
23	9.4093	1.2029	0.	6.2151e-005
24	10.547	1.1985	0.	5.327e-005
25	11.693	1.1766	0.	4.4859e-005
26	12.821	1.1737	0.	3.7229e-005
27	13.936	1.1723	0.	3.0356e-005
28	15.055	1.1723	0.	2.4187e-005
29	16.167	1.1742	0.	1.8752e-005
30	17.283	1.1769	0.	1.4028e-005
31	18.396	1.1807	0.	1.0022e-005
32	19.511	1.1812	0.	6.7327e-006
33	20.635	1.1919	0.	4.1622e-006
34	21.75	1.1947	0.	2.3226e-006
35	22.877	1.195	0.	1.2285e-006
36	22.866	2.3931	0.	1.5667e-006
37	22.867	3.6021	0.	1.567e-006
38	22.874	4.7975	0.	1.2314e-006
39	21.749	4.7955	0.	2.332e-006
40	20.622	4.7975	0.	4.1788e-006
41	19.505	4.7729	0.	6.7635e-006
42	18.387	4.7301	0.	1.0054e-005
43	17.273	4.6976	0.	1.407e-005
44	16.161	4.6812	0.	1.8786e-005
45	15.05	4.6771	0.	2.4203e-005
46	13.938	4.6762	0.	3.0339e-005
47	12.822	4.7198	0.	3.7168e-005
48	11.688	4.7696	0.	4.4833e-005
49	10.529	4.7731	0.	5.3335e-005
50	9.3485	4.7749	0.	6.2732e-005
51	8.2031	4.8579	0.	7.2051e-005
52	6.9454	4.9983	0.	8.1047e-005
53	6.0041	5.3105	0.	8.7122e-005
54	6.7865	3.084	0.	8.8135e-005
55	7.0628	2.14	0.	8.2164e-005
56	8.1782	2.3515	0.	7.1177e-005
57	9.3161	2.4137	0.	6.2578e-005
