Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	5.5577	2.6429	0.	1.2799e-004
2	5.4005	1.8884	0.	1.145e-004
3	3.8135	2.7829	0.	2.3523e-004
4	4.9347	4.7563	0.	1.1456e-004
5	2.888	0.63189	0.	9.5668e-005
6	2.5068	1.7152	0.	1.2413e-004
7	4.858	0.59855	0.	8.0565e-005
8	2.884	5.2103	0.	1.0109e-004
9	3.2843	3.9955	0.	1.6474e-004
10	3.5579	3.7893	0.	2.1823e-004
11	4.8652	5.4724	0.	8.1313e-005
12	5.4546	4.1755	0.	1.075e-004
13	1.9872	4.9471	0.	1.2284e-004
14	5.5869	3.4654	0.	1.2369e-004
15	1.0922	4.7309	0.	1.4299e-004
16	1.0196	1.1065	0.	1.4214e-004
17	2.9385	3.2449	0.	1.5167e-004
18	1.9406	0.91545	0.	1.3062e-004
19	1.1685	2.191	0.	1.5225e-004
20	1.3618	3.3559	0.	1.4623e-004
21	5.8216	0.79252	0.	8.3849e-005
22	6.7596	1.2893	0.	8.3916e-005
23	8.1894	1.2319	0.	7.3194e-005
24	9.4313	1.2104	0.	6.2034e-005
25	10.608	1.1941	0.	5.2846e-005
26	11.754	1.1763	0.	4.4427e-005
27	12.892	1.1729	0.	3.6812e-005
28	14.	1.1707	0.	2.9973e-005
29	15.118	1.1698	0.	2.388e-005
30	16.223	1.1696	0.	1.85e-005
31	17.334	1.1705	0.	1.3834e-005
32	18.439	1.1729	0.	9.8811e-006
33	19.547	1.1774	0.	6.642e-006
34	20.653	1.1836	0.	4.1158e-006
35	21.764	1.1884	0.	2.3062e-006
36	22.881	1.1908	0.	1.2199e-006
37	22.881	2.3892	0.	1.5584e-006
38	22.871	3.5917	0.	1.5645e-006
39	22.88	4.7918	0.	1.2284e-006
40	21.761	4.7914	0.	2.3119e-006
41	20.647	4.7404	0.	4.1424e-006
42	19.536	4.6987	0.	6.6746e-006
43	18.432	4.6769	0.	9.9174e-006
44	17.327	4.6688	0.	1.3859e-005
45	16.223	4.6679	0.	1.8512e-005
46	15.117	4.6686	0.	2.3872e-005
47	14.009	4.6707	0.	2.9941e-005
48	12.897	4.7131	0.	3.6733e-005
49	11.772	4.7559	0.	4.4284e-005
50	10.636	4.7601	0.	5.2682e-005
51	9.4596	4.7629	0.	6.1634e-005
52	8.2138	4.7614	0.	7.3163e-005
53	6.7458	4.7218	0.	8.3511e-005
54	5.9023	5.2566	0.	7.3602e-005
55	6.888	2.478	0.	8.3097e-005
56	8.1228	2.4124	0.	7.2602e-005
57	9.3736	2.382	0.	6.2123e-005
58	10.581	2.3679	0.	5.2802e-005
59	11.739	2.3576	0.	4.4315e-005
60	12.882	2.3511	0.	3.6762e-005
61	13.996	2.3481	0.	2.9962e-005
62	15.114	2.3471	0.	2.3889e-005
63	16.221	2.3479	0.	1.8535e-005
64	17.331	2.35	0.	1.3889e-005
65	18.438	2.3548	0.	9.953e-006
66	19.547	2.3609	0.	6.737e-006
67	20.655	2.3682	0.	4.2583e-006
68	21.767	2.3767	0.	2.525e-006
69	21.764	3.5787	0.	2.536e-006
70	20.656	3.556	0.	4.2629e-006
71	19.539	3.53	0.	6.7586e-006
72	18.433	3.517	0.	9.9712e-006
73	17.326	3.5087	0.	1.3903e-005
74	16.219	3.5056	0.	1.8545e-005
75	15.111	3.5051	0.	2.3904e-005
76	14.	3.5064	0.	2.9943e-005
77	12.883	3.5109	0.	3.6727e-005
78	11.749	3.534	0.	4.4237e-005
79	10.602	3.5349	0.	5.2665e-005
80	9.3846	3.5719	0.	6.1961e-005
81	8.1489	3.6014	0.	7.2644e-005
82	6.9041	3.5669	0.	8.198e-005
83	4.6919	5.0833	0.	6.7325e-005
84	3.0744	1.0947	0.	9.4381e-005
85	2.5836	2.5771	0.	1.4178e-004
86	3.0446	4.4838	0.	1.2872e-004
87	4.6649	0.94932	0.	7.4511e-005
88	4.946	1.2826	0.	1.182e-004
89	4.0816	2.808	0.	1.9316e-004
90	4.0622	3.4355	0.	2.1266e-004
91	3.8794	3.712	0.	3.6092e-004
92	3.5884	3.4948	0.	2.6532e-004
93	3.7748	3.3748	0.	2.5463e-004
94	3.7768	3.637	0.	3.0179e-004
95	2.2738	3.9817	0.	1.3713e-004
96	2.2738	3.9817	0.1	1.3713e-004
97	3.7768	3.637	0.1	3.0179e-004
98	3.7748	3.3748	0.1	2.5463e-004
99	3.5884	3.4948	0.1	2.6532e-004
100	3.8794	3.712	0.1	3.6092e-004
101	4.0622	3.4355	0.1	2.1266e-004
102	4.0816	2.808	0.1	1.9316e-004
103	4.946	1.2826	0.1	1.182e-004
104	4.6649	0.94932	0.1	7.4511e-005
105	3.0446	4.4838	0.1	1.2872e-004
106	2.5836	2.5771	0.1	1.4178e-004
107	3.0744	1.0947	0.1	9.4381e-005
108	4.6919	5.0833	0.1	6.7325e-005
109	6.9041	3.5669	0.1	8.198e-005
110	8.1489	3.6014	0.1	7.2644e-005
111	9.3846	3.5719	0.1	6.1961e-005
112	10.602	3.5349	0.1	5.2665e-005
113	11.749	3.534	0.1	4.4237e-005
114	12.883	3.5109	0.1	3.6727e-005
115	14.	3.5064	0.1	2.9943e-005
116	15.111	3.5051	0.1	2.3904e-005
117	16.219	3.5056	0.1	1.8545e-005
118	17.326	3.5087	0.1	1.3903e-005
119	18.433	3.517	0.1	9.9712e-006
120	19.539	3.53	0.1	6.7586e-006
121	20.656	3.556	0.1	4.2629e-006
122	21.764	3.5787	0.1	2.536e-006
123	21.767	2.3767	0.1	2.525e-006
124	20.655	2.3682	0.1	4.2583e-006
125	19.547	2.3609	0.1	6.737e-006
126	18.438	2.3548	0.1	9.953e-006
127	17.331	2.35	0.1	1.3889e-005
128	16.221	2.3479	0.1	1.8535e-005
129	15.114	2.3471	0.1	2.3889e-005
130	13.996	2.3481	0.1	2.9962e-005
131	12.882	2.3511	0.1	3.6762e-005
132	11.739	2.3576	0.1	4.4315e-005
133	10.581	2.3679	0.1	5.2802e-005
134	9.3736	2.382	0.1	6.2123e-005
135	8.1228	2.4124	0.1	7.2602e-005
136	6.888	2.478	0.1	8.3097e-005
137	5.9023	5.2566	0.1	7.3602e-005
138	6.7458	4.7218	0.1	8.3511e-005
139	8.2138	4.7614	0.1	7.3163e-005
140	9.4596	4.7629	0.1	6.1634e-005
141	10.636	4.7601	0.1	5.2682e-005
142	11.772	4.7559	0.1	4.4284e-005
143	12.897	4.7131	0.1	3.6733e-005
144	14.009	4.6707	0.1	2.9941e-005
145	15.117	4.6686	0.1	2.3872e-005
146	16.223	4.6679	0.1	1.8512e-005
147	17.327	4.6688	0.1	1.3859e-005
148	18.432	4.6769	0.1	9.9174e-006
149	19.536	4.6987	0.1	6.6746e-006
150	20.647	4.7404	0.1	4.1424e-006
151	21.761	4.7914	0.1	2.3119e-006
152	22.88	4.7918	0.1	1.2284e-006
153	22.871	3.5917	0.1	1.5645e-006
154	22.881	2.3892	0.1	1.5584e-006
155	22.881	1.1908	0.1	1.2199e-006
156	21.764	1.1884	0.1	2.3062e-006
157	20.653	1.1836	0.1	4.1158e-006
158	19.547	1.1774	0.1	6.642e-006
159	18.439	1.1729	0.1	9.8811e-006
160	17.334	1.1705	0.1	1.3834e-005
161	16.223	1.1696	0.1	1.85e-005
162	15.118	1.1698	0.1	2.388e-005
