Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	5.1	2.3333	0.	1.2837e-004
2	5.1	2.6667	0.	9.9475e-005
3	5.1	3.	0.	9.3266e-005
4	5.1	3.3333	0.	9.9475e-005
5	5.1	3.6667	0.	1.2837e-004
6	5.2667	2.3333	0.	1.2822e-004
7	5.2667	2.6667	0.	9.7978e-005
8	5.2667	3.	0.	9.2448e-005
9	5.2667	3.3333	0.	9.7978e-005
10	5.2667	3.6667	0.	1.2822e-004
11	4.8	5.7134	0.	1.6177e-005
12	4.8	5.4269	0.	2.7063e-005
13	4.8	5.1403	0.	4.3051e-005
14	4.8	4.8538	0.	6.3437e-005
15	4.8	4.5672	0.	9.0912e-005
16	4.8	4.2807	0.	1.1787e-004
17	4.8	3.9941	0.	1.0592e-004
18	4.8	3.6627	0.	9.1156e-005
19	4.8	3.3314	0.	8.5397e-005
20	4.8	3.	0.	8.1829e-005
21	4.8	2.6686	0.	8.5397e-005
22	4.8	2.3373	0.	9.1156e-005
23	4.8	2.0059	0.	1.0592e-004
24	4.8	1.7193	0.	1.1787e-004
25	4.8	1.4328	0.	9.0912e-005
26	4.8	1.1462	0.	6.3437e-005
27	4.8	0.85966	0.	4.3051e-005
28	4.8	0.57311	0.	2.7063e-005
29	4.8	0.28655	0.	1.6177e-005
30	4.5	5.7126	0.	2.1669e-005
31	4.5	5.4252	0.	2.7322e-005
32	4.5	5.1378	0.	3.7138e-005
33	4.5	4.8504	0.	4.9003e-005
34	4.5	4.563	0.	6.1247e-005
35	4.5	4.2756	0.	6.6914e-005
36	4.5	3.9882	0.	6.4042e-005
37	4.5	3.6588	0.	6.1293e-005
38	4.5	3.3294	0.	6.3029e-005
39	4.5	3.	0.	6.3108e-005
40	4.5	2.6706	0.	6.3029e-005
41	4.5	2.3412	0.	6.1293e-005
42	4.5	2.0118	0.	6.4042e-005
43	4.5	1.7244	0.	6.6914e-005
44	4.5	1.437	0.	6.1247e-005
45	4.5	1.1496	0.	4.9003e-005
46	4.5	0.86218	0.	3.7138e-005
47	4.5	0.57479	0.	2.7322e-005
48	4.5	0.28739	0.	2.1669e-005
49	4.2	5.7118	0.	2.7606e-005
50	4.2	5.4235	0.	3.1004e-005
51	4.2	5.1353	0.	3.6277e-005
52	4.2	4.8471	0.	4.2255e-005
53	4.2	4.5588	0.	4.6987e-005
