Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	20.2	2.1818	0.	1.4343e-004
2	20.2	2.3636	0.	1.0918e-004
3	20.2	2.5455	0.	9.4629e-005
4	20.2	2.7273	0.	8.7399e-005
5	20.2	2.9091	0.	8.428e-005
6	20.2	3.0909	0.	8.428e-005
7	20.2	3.2727	0.	8.7399e-005
8	20.2	3.4545	0.	9.4629e-005
9	20.2	3.6364	0.	1.0918e-004
10	20.2	3.8182	0.	1.4343e-004
11	20.367	2.1818	0.	1.2379e-004
12	20.367	2.3636	0.	1.0219e-004
13	20.367	2.5455	0.	8.9306e-005
14	20.367	2.7273	0.	8.2937e-005
15	20.367	2.9091	0.	8.0091e-005
16	20.367	3.0909	0.	8.0091e-005
17	20.367	3.2727	0.	8.2937e-005
18	20.367	3.4545	0.	8.9306e-005
19	20.367	3.6364	0.	1.0219e-004
20	20.367	3.8182	0.	1.2379e-004
21	20.016	5.8182	0.	8.9637e-006
22	20.016	5.6364	0.	1.5703e-005
23	20.016	5.4545	0.	2.4954e-005
24	20.016	5.2727	0.	3.5693e-005
25	20.016	5.0909	0.	4.8004e-005
26	20.016	4.9091	0.	6.2339e-005
27	20.016	4.7273	0.	7.9517e-005
28	20.016	4.5455	0.	1.0113e-004
29	20.016	4.3636	0.	1.3024e-004
30	20.016	4.1818	0.	1.6613e-004
31	20.016	4.	0.	1.6516e-004
32	20.016	3.8182	0.	1.1845e-004
33	20.016	3.6364	0.	1.0126e-004
34	20.016	3.4545	0.	9.087e-005
35	20.016	3.2727	0.	8.5921e-005
36	20.016	3.0909	0.	8.3572e-005
37	20.016	2.9091	0.	8.3572e-005
38	20.016	2.7273	0.	8.5921e-005
39	20.016	2.5455	0.	9.087e-005
40	20.016	2.3636	0.	1.0126e-004
41	20.016	2.1818	0.	1.1845e-004
42	20.016	2.	0.	1.6516e-004
43	20.016	1.8182	0.	1.6613e-004
44	20.016	1.6364	0.	1.3024e-004
45	20.016	1.4545	0.	1.0113e-004
46	20.016	1.2727	0.	7.9517e-005
47	20.016	1.0909	0.	6.2339e-005
48	20.016	0.90909	0.	4.8004e-005
49	20.016	0.72727	0.	3.5693e-005
50	20.016	0.54545	0.	2.4954e-005
51	20.016	0.36364	0.	1.5703e-005
52	20.016	0.18182	0.	8.9637e-006
53	19.833	5.8182	0.	1.1841e-005
54	19.833	5.6364	0.	1.6252e-005
55	19.833	5.4545	0.	2.3282e-005
56	19.833	5.2727	0.	3.2107e-005
57	19.833	5.0909	0.	4.2451e-005
58	19.833	4.9091	0.	5.4335e-005
59	19.833	4.7273	0.	6.7998e-005
60	19.833	4.5455	0.	8.3146e-005
61	19.833	4.3636	0.	9.9209e-005
62	19.833	4.1818	0.	1.0962e-004
63	19.833	4.	0.	1.0405e-004
64	19.833	3.8182	0.	9.396e-005
65	19.833	3.6364	0.	8.6819e-005
66	19.833	3.4545	0.	8.2707e-005
67	19.833	3.2727	0.	8.0238e-005
68	19.833	3.0909	0.	7.907e-005
69	19.833	2.9091	0.	7.907e-005
70	19.833	2.7273	0.	8.0238e-005
71	19.833	2.5455	0.	8.2707e-005
72	19.833	2.3636	0.	8.6819e-005
73	19.833	2.1818	0.	9.396e-005
74	19.833	2.	0.	1.0405e-004
75	19.833	1.8182	0.	1.0962e-004
76	19.833	1.6364	0.	9.9209e-005
77	19.833	1.4545	0.	8.3146e-005
78	19.833	1.2727	0.	6.7998e-005
79	19.833	1.0909	0.	5.4335e-005
80	19.833	0.90909	0.	4.2451e-005
81	19.833	0.72727	0.	3.2107e-005
82	19.833	0.54545	0.	2.3282e-005
83	19.833	0.36364	0.	1.6252e-005
84	19.833	0.18182	0.	1.1841e-005
85	19.649	5.8182	0.	1.5887e-005
86	19.649	5.6364	0.	1.9824e-005
87	19.649	5.4545	0.	2.5569e-005
88	19.649	5.2727	0.	3.2889e-005
89	19.649	5.0909	0.	4.1534e-005
90	19.649	4.9091	0.	5.1292e-005
91	19.649	4.7273	0.	6.1837e-005
92	19.649	4.5455	0.	7.252e-005
93	19.649	4.3636	0.	8.1458e-005
94	19.649	4.1818	0.	8.5701e-005
95	19.649	4.	0.	8.433e-005
96	19.649	3.8182	0.	7.9909e-005
97	19.649	3.6364	0.	7.6466e-005
98	19.649	3.4545	0.	7.4678e-005
99	19.649	3.2727	0.	7.3691e-005
100	19.649	3.0909	0.	7.3251e-005
101	19.649	2.9091	0.	7.3251e-005
102	19.649	2.7273	0.	7.3691e-005
103	19.649	2.5455	0.	7.4678e-005
104	19.649	2.3636	0.	7.6467e-005
105	19.649	2.1818	0.	7.9909e-005
106	19.649	2.	0.	8.433e-005
107	19.649	1.8182	0.	8.5701e-005
108	19.649	1.6364	0.	8.1458e-005
109	19.649	1.4545	0.	7.252e-005
110	19.649	1.2727	0.	6.1837e-005
111	19.649	1.0909	0.	5.1292e-005
112	19.649	0.90909	0.	4.1534e-005
113	19.649	0.72727	0.	3.2889e-005
114	19.649	0.54545	0.	2.5569e-005
115	19.649	0.36364	0.	1.9824e-005
116	19.649	0.18182	0.	1.5887e-005
117	19.465	5.8182	0.	1.9849e-005
118	19.465	5.6364	0.	2.3708e-005
119	19.465	5.4545	0.	2.8683e-005
120	19.465	5.2727	0.	3.4785e-005
121	19.465	5.0909	0.	4.1854e-005
122	19.465	4.9091	0.	4.9604e-005
123	19.465	4.7273	0.	5.7573e-005
124	19.465	4.5455	0.	6.4985e-005
125	19.465	4.3636	0.	7.0643e-005
126	19.465	4.1818	0.	7.3327e-005
127	19.465	4.	0.	7.3034e-005
128	19.465	3.8182	0.	7.1177e-005
129	19.465	3.6364	0.	6.9423e-005
130	19.465	3.4545	0.	6.8415e-005
131	19.465	3.2727	0.	6.7976e-005
132	19.465	3.0909	0.	6.7817e-005
133	19.465	2.9091	0.	6.7817e-005
134	19.465	2.7273	0.	6.7976e-005
135	19.465	2.5455	0.	6.8415e-005
136	19.465	2.3636	0.	6.9423e-005
137	19.465	2.1818	0.	7.1177e-005
138	19.465	2.	0.	7.3034e-005
139	19.465	1.8182	0.	7.3328e-005
140	19.465	1.6364	0.	7.0643e-005
141	19.465	1.4545	0.	6.4985e-005
142	19.465	1.2727	0.	5.7573e-005
143	19.465	1.0909	0.	4.9604e-005
144	19.465	0.90909	0.	4.1854e-005
145	19.465	0.72727	0.	3.4785e-005
146	19.465	0.54545	0.	2.8683e-005
147	19.465	0.36364	0.	2.3708e-005
148	19.465	0.18182	0.	1.9849e-005
149	19.282	5.8182	0.	2.3557e-005
150	19.282	5.6364	0.	2.736e-005
151	19.282	5.4545	0.	3.1796e-005
152	19.282	5.2727	0.	3.6941e-005
153	19.282	5.0909	0.	4.2686e-005
154	19.282	4.9091	0.	4.8765e-005
155	19.282	4.7273	0.	5.4749e-005
156	19.282	4.5455	0.	6.0034e-005
157	19.282	4.3636	0.	6.3914e-005
158	19.282	4.1818	0.	6.5916e-005
159	19.282	4.	0.	6.6157e-005
160	19.282	3.8182	0.	6.5378e-005
161	19.282	3.6364	0.	6.4445e-005
162	19.282	3.4545	0.	6.3822e-005
163	19.282	3.2727	0.	6.3535e-005
164	19.282	3.0909	0.	6.3442e-005
165	19.282	2.9091	0.	6.3442e-005
166	19.282	2.7273	0.	6.3535e-005
167	19.282	2.5455	0.	6.3822e-005
168	19.282	2.3636	0.	6.4445e-005
169	19.282	2.1818	0.	6.5378e-005
170	19.282	2.	0.	6.6157e-005
171	19.282	1.8182	0.	6.5917e-005
172	19.282	1.6364	0.	6.3914e-005
