Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.6689	2.5755	0.	2.8241e-004
2	4.5031	3.5178	0.	2.9153e-004
3	5.4501	1.7885	0.	1.6262e-004
4	3.4203	3.4983	0.	4.1395e-004
5	5.4959	4.2152	0.	1.9678e-004
6	3.1739	2.4257	0.	3.5665e-004
7	2.8035	0.82293	0.	1.8178e-004
8	4.9054	0.4824	0.	1.4668e-004
9	3.1598	4.5917	0.	2.2469e-004
10	2.8989	5.1996	0.	1.823e-004
11	4.6385	5.0875	0.	1.6227e-004
12	5.3459	3.4454	0.	2.2462e-004
13	5.6448	2.5193	0.	2.0351e-004
14	1.0388	4.7318	0.	3.342e-004
15	0.93144	1.1472	0.	3.2891e-004
16	4.8559	1.2082	0.	2.4349e-004
17	5.0347	4.7563	0.	2.3065e-004
18	1.863	1.0364	0.	1.8184e-004
19	2.0758	4.5288	0.	2.0551e-004
20	5.768	0.73382	0.	1.4038e-004
21	4.8659	5.4763	0.	1.427e-004
22	0.95863	2.3087	0.	3.7215e-004
23	1.0113	3.4999	0.	3.7388e-004
24	2.0133	3.2173	0.	2.2192e-004
25	6.6086	1.1909	0.	1.5216e-004
26	8.1207	1.2113	0.	1.3711e-004
27	9.3845	1.2007	0.	1.1599e-004
28	10.572	1.1987	0.	1.0763e-004
29	11.718	1.188	0.	9.6138e-005
30	12.852	1.1752	0.	8.5934e-005
31	13.985	1.1727	0.	7.6559e-005
32	15.092	1.1714	0.	6.7772e-005
33	16.209	1.1716	0.	5.8996e-005
34	17.315	1.1736	0.	5.0582e-005
35	18.426	1.1778	0.	4.2439e-005
36	19.534	1.1841	0.	3.4772e-005
37	20.645	1.1885	0.	2.762e-005
38	21.761	1.1883	0.	2.1188e-005
39	22.882	1.195	0.	1.619e-005
40	22.87	2.3929	0.	2.0404e-005
41	22.872	3.6017	0.	2.0402e-005
42	22.879	4.7966	0.	1.6285e-005
43	21.759	4.7924	0.	2.1267e-005
44	20.638	4.7906	0.	2.777e-005
45	19.525	4.7395	0.	3.507e-005
