Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	4.148	2.6151	0.	2.1069e-004
2	4.559	3.5626	0.	1.6535e-004
3	4.9461	1.4654	0.	1.1222e-004
4	3.2697	2.7697	0.	1.9077e-004
5	4.0781	3.1238	0.	2.0608e-004
6	5.2579	3.6497	0.	1.3469e-004
7	2.9877	0.48403	0.	9.1692e-005
8	2.7892	1.3612	0.	1.3045e-004
9	5.0389	0.58178	0.	7.9835e-005
10	2.8025	5.2381	0.	1.0541e-004
11	3.0451	3.8384	0.	1.6709e-004
12	3.4446	3.3733	0.	1.8692e-004
13	4.9292	4.6967	0.	1.1211e-004
14	4.6344	5.0641	0.	6.6143e-005
15	4.8879	2.5129	0.	1.6285e-004
16	1.9595	4.007	0.	1.3136e-004
17	1.8571	5.0161	0.	1.2797e-004
18	5.6756	2.6828	0.	1.114e-004
19	0.92934	4.8728	0.	1.4298e-004
20	1.234	1.3692	0.	1.4003e-004
21	2.1081	0.80536	0.	1.281e-004
22	4.8794	5.4642	0.	7.8306e-005
23	1.1065	2.59	0.	1.5434e-004
24	0.9995	3.7235	0.	1.5556e-004
25	5.9269	1.0823	0.	8.3228e-005
26	7.1348	1.1833	0.	8.0623e-005
27	8.2588	1.2459	0.	7.1824e-005
28	9.4027	1.2345	0.	6.1938e-005
29	10.557	1.2176	0.	5.3022e-005
30	11.698	1.2061	0.	4.469e-005
31	12.86	1.1777	0.	3.6967e-005
32	13.994	1.1694	0.	3.0023e-005
33	15.101	1.1692	0.	2.3927e-005
34	16.211	1.1702	0.	1.8549e-005
35	17.318	1.1727	0.	1.3881e-005
36	18.427	1.1773	0.	9.9197e-006
37	19.534	1.1837	0.	6.6689e-006
38	20.645	1.1883	0.	4.1344e-006
39	21.762	1.1882	0.	2.3084e-006
40	22.882	1.1949	0.	1.2215e-006
41	22.87	2.3928	0.	1.5619e-006
42	22.872	3.6017	0.	1.5623e-006
43	22.879	4.7966	0.	1.227e-006
44	21.76	4.7923	0.	2.3155e-006
45	20.638	4.7903	0.	4.1459e-006
46	19.525	4.739	0.	6.7056e-006
47	18.416	4.698	0.	9.959e-006
48	17.31	4.6772	0.	1.3922e-005
49	16.205	4.6695	0.	1.8581e-005
50	15.099	4.6683	0.	2.3952e-005
51	13.992	4.6679	0.	3.0028e-005
52	12.877	4.7121	0.	3.6834e-005
53	11.734	4.7663	0.	4.4515e-005
54	10.574	4.7857	0.	5.298e-005
55	9.4308	4.8164	0.	6.1858e-005
56	8.3204	4.8649	0.	7.0892e-005
57	6.1244	4.1213	0.	9.0133e-005
58	5.8662	5.1643	0.	8.0548e-005
59	5.9444	2.0023	0.	9.7452e-005
60	7.1146	3.8438	0.	8.1566e-005
61	8.1692	2.4639	0.	7.1911e-005
62	9.3035	2.453	0.	6.2164e-005
