Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.8363,3.6752,0,0.00078177,7812.3,0.00027358,-28.338,0.00022861,-366.24,-0.00078794,-8004.1,0.064736
2,1.5212,2.2163,0,0.00089431,8936.9,0.00030956,-592,0.00021476,-1304.3,-0.00092443,-9863.7,0.014747
3,1.5419,4.2455,0,0.00072294,7224.4,0.00030937,618.32,0.00017064,-424.08,-0.00071397,-7070.7,0.013308
4,3.1897,4.8604,0,0.00041787,4175.8,0.00018577,516.06,0.00010108,-120.31,-0.00040748,-3941.4,0.078762
5,1.2307,1.8748,0,0.00064001,6395.7,0.00027201,189.63,0.00011906,-959.54,-0.00064531,-6702.8,0.0086004
6,3.4026,1.401,0,0.00047138,4710.5,0.00020309,584.18,0.00012643,8.1891,-0.00045865,-4387.9,0.093534
7,3.5569,3.5585,0,0.00059721,5968,0.0002043,-69.745,0.00017832,-264.89,-0.00060267,-6133,0.10648
8,6.1935,4.0345,0,0.00043749,4371.8,0.0001496,31.657,0.00013838,-52.68,-0.00043778,-4381.7,0.30515
9,21.504,2.4371,0,5.6969e-05,569.3,2.4757e-05,71.326,1.4953e-05,-2.3332,-5.5437e-05,-531.22,2.3663
10,7.0336,2.1418,0,0.00041875,4184.6,0.00014762,28.484,0.00012465,-144.04,-0.00042045,-4239.8,0.3828
11,8.279,1.9731,0,0.00038301,3827.5,0.00013099,5.4139,0.00011907,-84.094,-0.00038427,-3866,0.50747
12,9.4742,1.9257,0,0.00035012,3498.8,0.00011732,-4.6867,0.00011209,-43.951,-0.00035093,-3522.9,0.63858
13,10.708,2.0603,0,0.00031699,3167.7,0.00010665,5.9588,0.00010168,-31.365,-0.0003174,-3180.2,0.78476
14,11.796,2.2854,0,0.00028632,2861.3,9.5534e-05,7.4114,9.3396e-05,-8.6527,-0.00028634,-2861.8,0.92184
15,12.904,2.4329,0,0.00025822,2580.4,8.5819e-05,11.616,8.525e-05,7.3462,-0.0002579,-2570.9,1.0682
16,14.097,2.4456,0,0.00022719,2270.3,7.5978e-05,8.8396,7.4081e-05,-5.4137,-0.00022713,-2268.6,1.2327
