Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	16.944	3.9017	0.	2139.3
2	18.791	3.8813	0.	1702.8
3	18.953	2.3257	0.	1520.9
4	16.755	2.1771	0.	2021.7
5	19.08	4.8902	0.	751.28
6	19.426	1.2256	0.	783.67
7	19.756	3.7522	0.	955.02
8	3.2039	2.8249	0.	4927.2
9	6.269	3.022	0.	4263.7
10	8.0783	3.045	0.	3842.5
11	9.9201	3.0343	0.	3365.5
12	18.373	3.0141	0.	2281.6
13	17.801	3.0344	0.	2337.2
14	16.937	5.1414	0.	1561.
15	15.445	4.5343	0.	1625.6
16	13.682	4.5386	0.	2360.3
17	11.81	4.526	0.	2863.7
18	9.9225	4.5154	0.	3382.5
19	7.9764	4.5188	0.	3913.9
20	6.0192	4.4951	0.	4431.8
21	3.9446	4.396	0.	4656.2
22	1.9037	4.5007	0.	5493.6
23	1.708	3.025	0.	5770.7
24	1.6074	1.4815	0.	5504.2
25	3.2053	1.4222	0.	5038.2
26	4.8586	1.4325	0.	4705.3
27	6.4795	1.5101	0.	4269.7
28	8.1458	1.5286	0.	3859.5
29	9.872	1.5436	0.	3387.6
30	11.649	1.5314	0.	2915.4
31	13.366	1.5178	0.	2476.5
32	15.171	1.4993	0.	1683.2
33	16.533	0.8779	0.	1688.2
34	19.371	5.3687	0.	698.68
35	18.809	4.455	0.	1150.
36	22.763	4.4433	0.	266.4
37	21.599	4.5444	0.	475.31
38	20.49	4.8784	0.	660.06
39	19.673	4.4549	0.	916.39
40	22.606	1.3511	0.	292.32
41	22.308	2.7866	0.	338.14
42	19.662	0.64277	0.	671.58
43	21.167	1.0164	0.	556.44
44	19.193	1.7788	0.	1047.
45	17.362	4.5	0.	1464.3
46	16.999	1.4084	0.	1599.
47	16.554	3.0212	0.	1859.2
48	18.884	3.062	0.	1951.1
49	20.362	2.3609	0.	750.61
50	21.241	3.3694	0.	566.41
51	19.245	4.222	0.	985.87
52	19.721	2.6925	0.	1042.7
53	19.239	3.7571	0.	1267.7
54	20.45	3.6783	0.	710.94
55	4.5882	2.8722	0.	4632.9
56	15.25	3.0447	0.	1913.2
57	13.534	3.0312	0.	2441.1
58	11.723	3.0424	0.	2894.8
59	19.43	3.0928	0.	1350.2
60	20.924	1.8674	0.	632.7
61	20.924	1.8674	0.1	632.7
62	19.43	3.0928	0.1	1350.2
