Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	16.944	3.9017	0.	-1947.9
2	18.791	3.8813	0.	-1793.7
3	18.953	2.3257	0.	-1593.
4	16.755	2.1771	0.	-1855.6
5	19.08	4.8902	0.	-720.69
6	19.426	1.2256	0.	-744.45
7	19.756	3.7522	0.	-1024.2
8	3.2039	2.8249	0.	-5478.2
9	6.269	3.022	0.	-4363.3
10	8.0783	3.045	0.	-3873.8
11	9.9201	3.0343	0.	-3379.6
12	18.373	3.0141	0.	-1918.
13	17.801	3.0344	0.	-1720.
14	16.937	5.1414	0.	-1324.2
15	15.445	4.5343	0.	-1602.4
16	13.682	4.5386	0.	-2330.6
17	11.81	4.526	0.	-2873.3
18	9.9225	4.5154	0.	-3394.5
19	7.9764	4.5188	0.	-3952.4
20	6.0192	4.4951	0.	-4447.
21	3.9446	4.396	0.	-5105.
22	1.9037	4.5007	0.	-5164.8
23	1.708	3.025	0.	-5305.
24	1.6074	1.4815	0.	-5178.4
25	3.2053	1.4222	0.	-5489.2
26	4.8586	1.4325	0.	-4820.7
27	6.4795	1.5101	0.	-4364.
28	8.1458	1.5286	0.	-3883.1
29	9.872	1.5436	0.	-3400.
30	11.649	1.5314	0.	-2929.7
31	13.366	1.5178	0.	-2440.9
32	15.171	1.4993	0.	-1671.7
33	16.533	0.8779	0.	-1447.9
34	19.371	5.3687	0.	-647.99
35	18.809	4.455	0.	-1110.2
36	22.763	4.4433	0.	-259.04
37	21.599	4.5444	0.	-474.
38	20.49	4.8784	0.	-669.29
39	19.673	4.4549	0.	-901.68
40	22.606	1.3511	0.	-292.49
41	22.308	2.7866	0.	-360.83
42	19.662	0.64277	0.	-612.37
43	21.167	1.0164	0.	-535.04
44	19.193	1.7788	0.	-1079.4
45	17.362	4.5	0.	-1337.2
46	16.999	1.4084	0.	-1146.3
47	16.554	3.0212	0.	-1943.9
48	18.884	3.062	0.	-2042.3
49	20.362	2.3609	0.	-810.78
50	21.241	3.3694	0.	-598.64
51	19.245	4.222	0.	-951.72
52	19.721	2.6925	0.	-1096.6
53	19.239	3.7571	0.	-1336.8
54	20.45	3.6783	0.	-785.2
55	4.5882	2.8722	0.	-4768.3
56	15.25	3.0447	0.	-1870.7
57	13.534	3.0312	0.	-2415.4
58	11.723	3.0424	0.	-2909.5
59	19.43	3.0928	0.	-1496.
60	20.924	1.8674	0.	-640.84
61	20.924	1.8674	0.1	-26.809
62	19.43	3.0928	0.1	22.821
63	11.723	3.0424	0.1	11.24
64	13.534	3.0312	0.1	-41.767
65	15.25	3.0447	0.1	-151.67
66	4.5882	2.8722	0.1	-101.71
67	20.45	3.6783	0.1	25.589
68	19.239	3.7571	0.1	-0.53931
69	19.721	2.6925	0.1	-9.7351
70	19.245	4.222	0.1	-59.695
71	21.241	3.3694	0.1	2.0776
72	20.362	2.3609	0.1	4.2883
73	18.884	3.062	0.1	21.867
74	16.554	3.0212	0.1	-5.1921
75	16.999	1.4084	0.1	-624.82
76	17.362	4.5	0.1	-170.27
77	19.193	1.7788	0.1	-19.966
78	21.167	1.0164	0.1	-30.798
79	19.662	0.64277	0.1	-89.942
80	22.308	2.7866	0.1	17.389
81	22.606	1.3511	0.1	-17.518
82	19.673	4.4549	0.1	-40.923
83	20.49	4.8784	0.1	-15.636
84	21.599	4.5444	0.1	-6.9603
85	22.763	4.4433	0.1	-25.907
86	18.809	4.455	0.1	-100.23
87	19.371	5.3687	0.1	-79.699
88	16.533	0.8779	0.1	-417.27
89	15.171	1.4993	0.1	-32.381
90	13.366	1.5178	0.1	-44.138
91	11.649	1.5314	0.1	6.9732
92	9.872	1.5436	0.1	0.72498
93	8.1458	1.5286	0.1	-9.8369
94	6.4795	1.5101	0.1	45.343
95	4.8586	1.4325	0.1	-50.117
96	3.2053	1.4222	0.1	182.83
97	1.6074	1.4815	0.1	-1019.9
98	1.708	3.025	0.1	-1274.
99	1.9037	4.5007	0.1	-1031.2
100	3.9446	4.396	0.1	177.96
101	6.0192	4.4951	0.1	-56.871
102	7.9764	4.5188	0.1	7.945
103	9.9225	4.5154	0.1	0.84206
104	11.81	4.526	0.1	2.6615
105	13.682	4.5386	0.1	-34.87
106	15.445	4.5343	0.1	-45.178
107	16.937	5.1414	0.1	-372.48
108	17.801	3.0344	0.1	-805.82
109	18.373	3.0141	0.1	-586.46
110	9.9201	3.0343	0.1	-1.2173
111	8.0783	3.045	0.1	-11.723
112	6.269	3.022	0.1	-44.386
113	3.2039	2.8249	0.1	212.55
114	19.756	3.7522	0.1	16.345
115	19.426	1.2256	0.1	-66.619
116	19.08	4.8902	0.1	-71.509
117	16.755	2.1771	0.1	-355.63
118	18.953	2.3257	0.1	30.05
119	18.791	3.8813	0.1	31.131
120	16.944	3.9017	0.1	-410.07
121	18.167	0.5	0.1	77.169
122	18.167	1.	0.1	97.321
123	18.167	1.5	0.1	-72.562
124	18.167	2.	0.1	227.44
125	18.	2.	0.1	-149.79
126	18.	1.5	0.1	-1125.7
127	18.	1.	0.1	91.532
128	18.	0.5	0.1	199.27
129	18.167	5.5	0.1	89.42
130	18.167	5.	0.1	80.742
131	18.167	4.5	0.1	-496.34
132	18.167	4.	0.1	150.11
133	18.	4.	0.1	-179.04
134	18.	4.5	0.1	-1466.3
135	18.	5.	0.1	-26.561
136	18.	5.5	0.1	-7.0721
137	18.167	6.	0.1	57.916
138	19.333	6.	0.1	-67.399
139	20.5	6.	0.1	-38.599
140	21.667	6.	0.1	-14.055
141	22.833	6.	0.1	-40.93
142	24.	6.	0.1	-35.635
143	24.	4.5	0.1	-45.126
144	24.	3.	0.1	-44.403
145	24.	1.5	0.1	-42.231
146	1.3113e-014	1.5	0.1	3773.9
147	2.6226e-014	3.	0.1	3875.1
148	3.9339e-014	4.5	0.1	3813.5
149	3.937e-014	6.	0.1	2919.4
150	1.98	6.	0.1	-787.17
151	3.96	6.	0.1	255.35
152	5.94	6.	0.1	-15.594
153	7.92	6.	0.1	24.557
154	9.9	6.	0.1	0.76828
155	11.88	6.	0.1	-14.348
156	13.86	6.	0.1	-57.568
157	15.84	6.	0.1	-262.45
158	17.01	6.	0.1	-124.54
159	18.	6.	0.1	4.0023
160	24.	0.	0.1	-26.018
161	22.542	0.	0.1	-15.338
162	21.083	0.	0.1	-34.455
163	19.625	0.	0.1	-86.948
164	18.167	0.	0.1	70.244
165	18.	0.	0.1	-63.285
166	16.364	2.5367e-030	0.1	-88.963
167	14.727	2.283e-030	0.1	-47.013
168	13.091	2.0293e-030	0.1	-51.528
169	11.455	1.7757e-030	0.1	22.543
170	9.8182	1.522e-030	0.1	3.8426
171	8.1818	1.2683e-030	0.1	5.7326
172	6.5455	1.0147e-030	0.1	33.376
173	4.9091	7.61e-031	0.1	29.556
174	3.2727	5.0733e-031	0.1	215.85
175	1.6364	2.5367e-031	0.1	-781.6
176	0.	0.	0.1	2628.1
177	1.6364	2.5367e-031	0.	-5270.4
178	3.2727	5.0733e-031	0.	-5830.9
179	4.9091	7.61e-031	0.	-5086.
180	6.5455	1.0147e-030	0.	-4461.7
181	8.1818	1.2683e-030	0.	-3925.4
182	9.8182	1.522e-030	0.	-3454.9
183	11.455	1.7757e-030	0.	-3009.4
184	13.091	2.0293e-030	0.	-2541.5
185	14.727	2.283e-030	0.	-1920.9
186	16.364	2.5367e-030	0.	-1250.3
187	18.	0.	0.	-1241.9
188	0.	0.	0.	-6086.5
189	19.625	0.	0.	-541.08
190	21.083	0.	0.	-535.72
191	22.542	0.	0.	-295.23
192	18.167	0.	0.	-560.71
193	24.	0.	0.	-144.11
194	17.01	6.	0.	-989.32
195	15.84	6.	0.	-1413.6
196	13.86	6.	0.	-2211.
197	11.88	6.	0.	-2840.3
198	9.9	6.	0.	-3441.4
199	7.92	6.	0.	-4073.
200	5.94	6.	0.	-4675.5
201	3.96	6.	0.	-5555.9
202	1.98	6.	0.	-5199.1
203	18.	6.	0.	-1063.5
204	3.937e-014	6.	0.	-6717.2
205	3.9339e-014	4.5	0.	-7832.6
206	2.6226e-014	3.	0.	-7853.9
207	1.3113e-014	1.5	0.	-7702.6
208	24.	1.5	0.	-160.18
209	24.	3.	0.	-192.24
210	24.	4.5	0.	-165.08
211	24.	6.	0.	-105.99
212	22.833	6.	0.	-230.42
213	21.667	6.	0.	-447.31
214	20.5	6.	0.	-606.27
215	19.333	6.	0.	-529.9
216	18.167	6.	0.	-464.64
217	18.	4.5	0.	-2366.9
218	18.	5.	0.	-949.53
219	18.	5.5	0.	-693.93
220	18.	4.	0.	-3745.2
221	18.167	5.5	0.	-630.28
222	18.167	5.	0.	-992.17
223	18.167	4.5	0.	-1743.1
224	18.167	4.	0.	-4401.9
225	18.	1.5	0.	-1842.1
226	18.	1.	0.	-1566.8
227	18.	0.5	0.	-1109.4
228	18.	2.	0.	-3745.2
229	18.167	0.5	0.	-784.56
230	18.167	1.	0.	-1262.1
231	18.167	1.5	0.	-2054.
232	18.167	2.	0.	-4439.
233	16.194	4.218	0.	-1774.8
234	17.153	4.2008	0.	-1634.6
235	16.749	3.4615	0.	-1945.5
236	16.944	3.9017	5.e-002	-188.11
237	17.472	3.9508	0.	-2836.9
238	18.8	4.1682	0.	-1451.8
239	18.837	3.4717	0.	-1876.3
240	19.015	3.8192	0.	-1559.
241	18.791	3.8813	5.e-002	-49.734
242	18.479	3.9407	0.	-3097.6
243	19.073	2.0523	0.	-1336.2
244	18.918	2.6938	0.	-1797.3
245	19.337	2.5091	0.	-1330.4
246	18.953	2.3257	5.e-002	-53.27
247	18.56	2.1628	0.	-3012.1
248	15.963	1.8382	0.	-1763.4
249	16.877	1.7928	0.	-1482.1
250	16.654	2.5992	0.	-1899.3
251	16.755	2.1771	5.e-002	-137.25
252	17.378	2.0886	0.	-2780.7
253	19.225	5.1295	0.	-682.15
254	18.944	4.6726	0.	-915.39
255	19.376	4.6726	0.	-800.37
256	19.08	4.8902	5.e-002	-21.028
257	18.623	4.9451	0.	-825.53
258	19.544	0.93418	0.	-678.28
259	19.31	1.5022	0.	-911.76
260	20.175	1.5465	0.	-688.11
261	19.426	1.2256	5.e-002	-16.796
262	18.796	1.1128	0.	-960.85
263	19.714	4.1036	0.	-962.19
264	19.497	3.7546	0.	-1176.8
265	20.103	3.7152	0.	-903.99
266	19.593	3.4225	0.	-1259.4
267	19.756	3.7522	5.e-002	-14.804
268	3.5742	3.6104	0.	-5283.5
269	2.4559	2.9249	0.	-5390.8
270	3.2046	2.1236	0.	-5481.
271	3.896	2.8486	0.	-5121.2
272	3.2039	2.8249	5.e-002	-47.008
273	7.1736	3.0335	0.	-4118.5
274	6.1441	3.7586	0.	-4404.7
275	6.3742	2.2661	0.	-4363.6
276	5.4286	2.9471	0.	-4565.4
277	6.269	3.022	5.e-002	-21.698
278	8.9992	3.0397	0.	-3626.7
279	8.0274	3.7819	0.	-3913.
280	8.1121	2.2868	0.	-3878.2
281	8.0783	3.045	5.e-002	-6.0173
282	9.9213	3.7749	0.	-3386.5
283	9.8961	2.289	0.	-3389.3
284	10.822	3.0384	0.	-3144.5
285	9.9201	3.0343	5.e-002	-11.469
286	18.087	3.0242	0.	-1815.6
287	18.628	3.038	0.	-1976.4
288	18.373	3.0141	5.e-002	-105.02
289	18.27	3.507	0.	-3074.5
290	18.27	2.507	0.	-3119.5
291	17.177	3.0278	0.	-1830.7
292	17.801	3.0344	5.e-002	-57.504
293	17.9	3.5172	0.	-2713.7
294	17.9	2.5172	0.	-2721.7
295	16.191	4.8378	0.	-1440.4
296	17.15	4.8207	0.	-1326.5
297	16.937	5.1414	5.e-002	-139.86
298	16.973	5.5707	0.	-1154.8
299	17.468	5.0707	0.	-1105.1
300	17.468	5.3207	0.	-972.39
301	14.563	4.5364	0.	-1966.1
302	15.347	3.7895	0.	-1736.4
303	15.445	4.5343	5.e-002	-38.377
304	15.642	5.2671	0.	-1507.1
305	12.746	4.5323	0.	-2601.9
306	13.608	3.7849	0.	-2372.5
307	13.682	4.5386	5.e-002	-14.727
308	13.771	5.2693	0.	-2270.1
309	10.866	4.5207	0.	-3133.8
310	11.767	3.7842	0.	-2890.5
311	11.81	4.526	5.e-002	-10.332
312	11.845	5.263	0.	-2855.9
313	8.9494	4.5171	0.	-3673.2
314	9.9225	4.5154	5.e-002	-14.554
315	9.9112	5.2577	0.	-3417.2
316	6.9978	4.5069	0.	-4198.8
317	7.9764	4.5188	5.e-002	-10.469
318	7.9482	5.2594	0.	-4011.9
319	4.9819	4.4455	0.	-4774.1
