Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	18.67	3.2542	0.	-1.7331e-004
2	16.639	2.0692	0.	-1.7815e-004
3	18.129	3.0207	0.	-2.7209e-004
4	21.462	2.6563	0.	-4.4771e-005
5	14.944	3.8333	0.	-2.0275e-004
6	10.34	2.9959	0.	-3.0706e-004
7	5.585	2.9929	0.	-3.9535e-004
8	19.59	3.3674	0.	-8.9322e-005
9	17.777	2.9284	0.	-2.549e-004
10	17.38	2.7032	0.	-2.069e-004
11	17.957	2.7753	0.	-2.8041e-004
12	19.775	4.6331	0.	-6.0907e-005
13	19.775	4.6331	0.1	-2.8413e-005
14	17.957	2.7753	0.1	-1.4653e-004
15	17.38	2.7032	0.1	-1.5836e-004
16	17.777	2.9284	0.1	-1.9283e-004
17	19.59	3.3674	0.1	-5.6864e-005
18	5.585	2.9929	0.1	-2.474e-004
19	10.34	2.9959	0.1	-9.1583e-005
20	14.944	3.8333	0.1	-8.7096e-005
21	21.462	2.6563	0.1	-1.7622e-005
22	18.129	3.0207	0.1	-2.0646e-004
23	16.639	2.0692	0.1	-1.7889e-004
24	18.67	3.2542	0.1	-1.5819e-004
25	18.167	1.	0.1	-4.9564e-005
26	18.167	1.5	0.1	-8.4199e-005
27	18.167	2.	0.1	-1.8652e-004
28	18.	2.	0.1	-2.3141e-004
29	18.	1.5	0.1	-1.6507e-004
30	18.	1.	0.1	-6.4739e-005
31	18.167	5.	0.1	-3.0303e-005
32	18.167	4.5	0.1	-9.1135e-005
33	18.167	4.	0.1	-2.3516e-004
34	18.	4.	0.1	-1.85e-004
35	18.	4.5	0.1	-1.0504e-004
36	18.	5.	0.1	-8.3386e-005
37	18.167	6.	0.1	-4.2944e-005
38	21.083	6.	0.1	-1.4586e-005
39	24.	6.	0.1	-1.2584e-005
40	24.	3.	0.1	-1.1413e-005
41	2.6226e-014	3.	0.1	-7.7727e-006
42	3.937e-014	6.	0.1	-2.4097e-005
43	6.	6.	0.1	-2.328e-004
44	12.	6.	0.1	-1.0328e-004
45	15.	6.	0.1	-9.6267e-005
46	18.	6.	0.1	-6.8501e-005
47	24.	0.	0.1	-1.2622e-005
48	21.083	0.	0.1	-1.9992e-005
49	18.167	0.	0.1	-1.991e-005
50	18.	0.	0.1	-7.8353e-005
51	15.	2.3253e-030	0.1	-6.799e-005
52	12.	1.8602e-030	0.1	-9.7053e-005
53	6.	9.3011e-031	0.1	-2.4351e-004
54	0.	0.	0.1	-1.8275e-005
55	6.	9.3011e-031	0.	-3.9611e-004
56	12.	1.8602e-030	0.	-2.7819e-004
57	15.	2.3253e-030	0.	-1.6074e-004
58	18.	0.	0.	-1.7467e-004
59	0.	0.	0.	-4.5201e-004
60	21.083	0.	0.	-4.0836e-005
61	18.167	0.	0.	-5.8576e-005
62	24.	0.	0.	-2.9577e-005
63	15.	6.	0.	-2.128e-004
64	12.	6.	0.	-2.7406e-004
65	6.	6.	0.	-3.9193e-004
66	18.	6.	0.	-1.4832e-004
67	3.937e-014	6.	0.	-4.5481e-004
68	2.6226e-014	3.	0.	-4.6412e-004
69	24.	3.	0.	-2.8394e-005
70	24.	6.	0.	-3.5437e-005
71	21.083	6.	0.	-4.5022e-005
72	18.167	6.	0.	-6.5799e-005
73	18.	4.5	0.	-2.6173e-004
74	18.	5.	0.	-1.8071e-004
75	18.	4.	0.	-4.962e-004
76	18.167	5.	0.	-9.4466e-005
77	18.167	4.5	0.	-2.2556e-004
78	18.167	4.	0.	-5.5807e-004
79	18.	1.5	0.	-2.7418e-004
80	18.	1.	0.	-1.6894e-004
81	18.	2.	0.	-4.5879e-004
82	18.167	1.	0.	-1.2599e-004
83	18.167	1.5	0.	-2.2815e-004
84	18.167	2.	0.	-4.8485e-004
85	18.399	3.1374	0.	-2.2183e-004
86	19.13	3.3108	0.	-1.3119e-004
87	18.67	3.2542	5.e-002	-8.6253e-006
88	18.418	3.6271	0.	-3.5963e-004
89	18.418	2.6271	0.	-3.086e-004
90	17.009	2.3862	0.	-1.924e-004
91	16.639	2.0692	5.e-002	-1.3176e-005
92	15.82	1.0346	0.	-1.6901e-004
93	17.32	3.5346	0.	-1.6997e-004
94	17.32	1.7846	0.	-2.1814e-004
95	17.32	1.5346	0.	-1.6986e-004
96	18.043	2.898	0.	-2.762e-004
97	18.129	3.0207	5.e-002	-3.9435e-005
98	18.065	3.5103	0.	-3.819e-004
99	18.148	2.5103	0.	-3.5806e-004
100	20.526	3.0118	0.	-6.6444e-005
101	21.462	2.6563	5.e-002	-1.3754e-006
102	21.272	1.3281	0.	-4.272e-005
103	22.731	2.8281	0.	-3.6555e-005
104	21.272	4.3281	0.	-4.4437e-005
105	19.814	1.8281	0.	-8.18e-005
106	12.642	3.4146	0.	-2.5482e-004
107	14.944	3.8333	5.e-002	-1.4841e-005
108	14.972	1.9166	0.	-1.8011e-004
109	14.972	4.9166	0.	-2.0634e-004
110	16.472	4.4166	0.	-1.8685e-004
111	7.9625	2.9944	0.	-3.5105e-004
112	10.34	2.9959	5.e-002	-2.8049e-006
113	11.17	1.498	0.	-2.9234e-004
114	11.17	4.498	0.	-2.9015e-004
115	5.585	2.9929	5.e-002	-1.9276e-005
116	5.7925	1.4964	0.	-3.9561e-004
117	5.7925	4.4964	0.	-3.9339e-004
118	2.7925	2.9964	0.	-4.2841e-004
119	19.683	4.0003	0.	-7.5005e-005
120	19.59	3.3674	5.e-002	-1.8489e-006
121	18.879	3.9337	0.	-1.499e-004
122	18.879	2.4337	0.	-1.4192e-004
123	17.578	2.8158	0.	-2.2897e-004
124	17.867	2.8519	0.	-2.6005e-004
125	17.777	2.9284	5.e-002	-6.6838e-005
126	17.889	3.4642	0.	-3.6453e-004
127	17.38	2.7032	5.e-002	-1.5552e-005
128	17.69	3.6016	0.	-2.2513e-004
129	17.69	2.3516	0.	-3.3215e-004
130	17.957	2.7753	5.e-002	-4.1868e-005
131	17.978	2.3876	0.	-3.6877e-004
132	19.775	4.6331	5.e-002	-3.285e-006
133	20.429	5.3166	0.	-5.2912e-005
134	18.971	4.8166	0.	-7.5585e-005
135	19.683	4.0003	0.1	-4.213e-005
136	18.971	4.8166	0.1	-2.713e-005
137	20.429	5.3166	0.1	-1.9591e-005
138	17.867	2.8519	0.1	-1.6331e-004
139	18.043	2.898	0.1	-1.749e-004
140	17.978	2.3876	0.1	-1.8637e-004
141	17.578	2.8158	0.1	-1.7172e-004
142	17.009	2.3862	0.1	-1.6742e-004
143	17.69	2.3516	0.1	-1.9416e-004
144	17.69	3.6016	0.1	-1.248e-004
145	17.889	3.4642	0.1	-1.4627e-004
