Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	20.6	2.1818	0.	1.3029e-004
2	20.6	2.3636	0.	9.8127e-005
3	20.6	2.5455	0.	8.4944e-005
4	20.6	2.7273	0.	7.8412e-005
5	20.6	2.9091	0.	7.5604e-005
6	20.6	3.0909	0.	7.5604e-005
7	20.6	3.2727	0.	7.8412e-005
8	20.6	3.4545	0.	8.4944e-005
9	20.6	3.6364	0.	9.8127e-005
10	20.6	3.8182	0.	1.3029e-004
11	20.767	2.1818	0.	1.1085e-004
12	20.767	2.3636	0.	9.1231e-005
13	20.767	2.5455	0.	7.97e-005
14	20.767	2.7273	0.	7.4023e-005
15	20.767	2.9091	0.	7.1485e-005
16	20.767	3.0909	0.	7.1485e-005
17	20.767	3.2727	0.	7.4023e-005
18	20.767	3.4545	0.	7.97e-005
19	20.767	3.6364	0.	9.1231e-005
20	20.767	3.8182	0.	1.1085e-004
21	20.416	5.8182	0.	8.1351e-006
22	20.416	5.6364	0.	1.4353e-005
23	20.416	5.4545	0.	2.2865e-005
24	20.416	5.2727	0.	3.2748e-005
25	20.416	5.0909	0.	4.4076e-005
26	20.416	4.9091	0.	5.7258e-005
27	20.416	4.7273	0.	7.3037e-005
28	20.416	4.5455	0.	9.2873e-005
29	20.416	4.3636	0.	1.1951e-004
30	20.416	4.1818	0.	1.5261e-004
31	20.416	4.	0.	1.516e-004
32	20.416	3.8182	0.	1.0841e-004
33	20.416	3.6364	0.	9.1793e-005
34	20.416	3.4545	0.	8.2129e-005
35	20.416	3.2727	0.	7.7559e-005
36	20.416	3.0909	0.	7.5404e-005
37	20.416	2.9091	0.	7.5404e-005
38	20.416	2.7273	0.	7.7559e-005
39	20.416	2.5455	0.	8.2129e-005
40	20.416	2.3636	0.	9.1793e-005
41	20.416	2.1818	0.	1.0841e-004
42	20.416	2.	0.	1.516e-004
43	20.416	1.8182	0.	1.5261e-004
44	20.416	1.6364	0.	1.1951e-004
45	20.416	1.4545	0.	9.2873e-005
46	20.416	1.2727	0.	7.3037e-005
47	20.416	1.0909	0.	5.7258e-005
48	20.416	0.90909	0.	4.4076e-005
49	20.416	0.72727	0.	3.2748e-005
50	20.416	0.54545	0.	2.2865e-005
51	20.416	0.36364	0.	1.4353e-005
52	20.416	0.18182	0.	8.1351e-006
53	20.232	5.8182	0.	1.0799e-005
54	20.232	5.6364	0.	1.494e-005
55	20.232	5.4545	0.	2.1456e-005
56	20.232	5.2727	0.	2.9617e-005
57	20.232	5.0909	0.	3.9179e-005
58	20.232	4.9091	0.	5.0164e-005
59	20.232	4.7273	0.	6.2793e-005
60	20.232	4.5455	0.	7.6809e-005
61	20.232	4.3636	0.	9.1726e-005
62	20.232	4.1818	0.	1.0142e-004
63	20.232	4.	0.	9.6383e-005
64	20.232	3.8182	0.	8.6597e-005
65	20.232	3.6364	0.	7.9451e-005
66	20.232	3.4545	0.	7.5333e-005
67	20.232	3.2727	0.	7.2924e-005
68	20.232	3.0909	0.	7.1798e-005
