Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	20.6	2.1818	0.	492.49
2	20.6	2.3636	0.	326.45
3	20.6	2.5455	0.	271.46
4	20.6	2.7273	0.	244.14
5	20.6	2.9091	0.	232.44
6	20.6	3.0909	0.	232.44
7	20.6	3.2727	0.	244.14
8	20.6	3.4545	0.	271.46
9	20.6	3.6364	0.	326.45
10	20.6	3.8182	0.	492.49
11	20.767	2.1818	0.	266.08
12	20.767	2.3636	0.	256.67
13	20.767	2.5455	0.	226.1
14	20.767	2.7273	0.	209.45
15	20.767	2.9091	0.	201.49
16	20.767	3.0909	0.	201.49
17	20.767	3.2727	0.	209.45
18	20.767	3.4545	0.	226.1
19	20.767	3.6364	0.	256.67
20	20.767	3.8182	0.	266.08
21	20.416	5.8182	0.	29.425
22	20.416	5.6364	0.	74.321
23	20.416	5.4545	0.	138.97
24	20.416	5.2727	0.	215.9
25	20.416	5.0909	0.	305.16
26	20.416	4.9091	0.	409.36
27	20.416	4.7273	0.	534.15
28	20.416	4.5455	0.	686.89
29	20.416	4.3636	0.	893.56
30	20.416	4.1818	0.	1085.8
31	20.416	4.	0.	872.83
32	20.416	3.8182	0.	475.53
33	20.416	3.6364	0.	335.32
34	20.416	3.4545	0.	275.91
35	20.416	3.2727	0.	250.94
36	20.416	3.0909	0.	239.88
37	20.416	2.9091	0.	239.88
38	20.416	2.7273	0.	250.94
39	20.416	2.5455	0.	275.91
40	20.416	2.3636	0.	335.32
41	20.416	2.1818	0.	475.53
42	20.416	2.	0.	872.83
43	20.416	1.8182	0.	1085.8
44	20.416	1.6364	0.	893.56
45	20.416	1.4545	0.	686.89
46	20.416	1.2727	0.	534.15
47	20.416	1.0909	0.	409.36
48	20.416	0.90909	0.	305.16
49	20.416	0.72727	0.	215.9
50	20.416	0.54545	0.	138.97
51	20.416	0.36364	0.	74.321
52	20.416	0.18182	0.	29.425
53	20.232	5.8182	0.	22.596
54	20.232	5.6364	0.	53.464
55	20.232	5.4545	0.	102.93
56	20.232	5.2727	0.	165.4
57	20.232	5.0909	0.	238.58
58	20.232	4.9091	0.	321.88
59	20.232	4.7273	0.	415.55
60	20.232	4.5455	0.	514.28
61	20.232	4.3636	0.	607.8
62	20.232	4.1818	0.	637.22
63	20.232	4.	0.	526.57
64	20.232	3.8182	0.	382.97
