Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	7.724	2.5014	0.	6.8604e-004
2	8.3515	3.0328	0.	7.2042e-004
3	9.0609	3.1466	0.	3.876e-004
4	5.8068	3.4546	0.	4.2664e-004
5	6.634	1.9401	0.	3.7784e-004
6	8.0211	2.4548	0.	9.6007e-004
7	11.113	2.5763	0.	2.2954e-004
8	10.275	4.5461	0.	2.65e-004
9	8.1127	3.0294	0.	8.9097e-004
10	9.4916	2.5752	0.	3.1232e-004
11	9.4916	2.5752	0.1	3.1232e-004
12	8.1127	3.0294	0.1	8.9097e-004
13	10.275	4.5461	0.1	2.65e-004
14	11.113	2.5763	0.1	2.2954e-004
15	8.0211	2.4548	0.1	9.6007e-004
16	6.634	1.9401	0.1	3.7784e-004
17	5.8068	3.4546	0.1	4.2664e-004
18	9.0609	3.1466	0.1	3.876e-004
19	8.3515	3.0328	0.1	7.2042e-004
20	7.724	2.5014	0.1	6.8604e-004
21	8.1667	5.	0.1	2.911e-004
22	8.1667	4.5	0.1	3.9829e-004
23	8.1667	4.	0.1	1.1323e-003
24	8.	4.	0.1	1.0627e-003
25	8.	4.5	0.1	7.8101e-004
26	8.	5.	0.1	4.1841e-004
27	8.1667	1.	0.1	5.1733e-004
28	8.1667	1.5	0.1	5.7206e-004
29	8.1667	2.	0.1	1.443e-003
30	8.	2.	0.1	1.5211e-003
31	8.	1.5	0.1	7.0936e-004
32	8.	1.	0.1	3.0654e-004
33	8.1667	6.	0.1	2.2256e-004
34	10.806	6.	0.1	2.4011e-004
35	13.444	6.	0.1	1.9559e-004
36	18.722	6.	0.1	1.1937e-004
37	24.	6.	0.1	5.2381e-005
38	24.	0.	0.1	5.5208e-005
39	18.722	0.	0.1	1.0622e-004
40	13.444	0.	0.1	2.1886e-004
41	10.806	0.	0.1	2.15e-004
42	8.1667	0.	0.1	2.3295e-004
43	8.	0.	0.1	2.8875e-004
44	6.	9.0989e-031	0.1	3.6491e-004
45	4.	6.0659e-031	0.1	4.6233e-004
46	0.	0.	0.1	3.6947e-004
47	3.937e-014	6.	0.1	3.4689e-004
48	4.	6.	0.1	5.0099e-004
49	6.	6.	0.1	3.9929e-004
50	8.	6.	0.1	3.9293e-004
51	6.	6.	0.	3.9929e-004
52	4.	6.	0.	5.0099e-004
53	8.	6.	0.	3.9293e-004
54	3.937e-014	6.	0.	3.4689e-004
55	4.	6.0659e-031	0.	4.6233e-004
56	6.	9.0989e-031	0.	3.6491e-004
57	8.	0.	0.	2.8875e-004
58	0.	0.	0.	3.6947e-004
59	10.806	0.	0.	2.15e-004
60	13.444	0.	0.	2.1886e-004
61	18.722	0.	0.	1.0622e-004
62	8.1667	0.	0.	2.3295e-004
63	24.	0.	0.	5.5208e-005
64	24.	6.	0.	5.2381e-005
65	18.722	6.	0.	1.1937e-004
66	13.444	6.	0.	1.9559e-004
67	10.806	6.	0.	2.4011e-004
68	8.1667	6.	0.	2.2256e-004
69	8.	1.5	0.	7.0936e-004
70	8.	1.	0.	3.0654e-004
71	8.	2.	0.	1.5211e-003
72	8.1667	1.	0.	5.1733e-004
73	8.1667	1.5	0.	5.7206e-004
74	8.1667	2.	0.	1.443e-003
75	8.	4.5	0.	7.8101e-004
76	8.	5.	0.	4.1841e-004
77	8.	4.	0.	1.0627e-003
78	8.1667	5.	0.	2.911e-004
79	8.1667	4.5	0.	3.9829e-004
80	8.1667	4.	0.	1.1323e-003
81	7.179	2.2208	0.	5.2683e-004
82	7.8726	2.4781	0.	8.1081e-004
83	7.9183	2.7654	0.	7.7206e-004
84	7.724	2.5014	5.e-002	9.908e-005
85	7.862	2.2507	0.	1.0818e-003
86	8.7062	3.0897	0.	5.5309e-004
87	8.1863	2.7438	0.	8.3761e-004
88	8.2321	3.0311	0.	8.053e-004
89	8.3515	3.0328	5.e-002	3.9562e-005
