Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	3.2324	3.2544	0.	1.0965e-004
2	4.9039	3.4921	0.	5.3052e-005
3	4.689	2.6975	0.	5.5698e-005
4	4.7111	4.1227	0.	4.7461e-005
5	2.131	0.74627	0.	3.5656e-005
6	2.0748	2.4616	0.	4.8018e-005
7	4.4632	0.59656	0.	3.2037e-005
8	4.3596	5.5109	0.	3.3175e-005
9	1.3127	4.2938	0.	8.023e-005
10	0.99576	2.001	0.	9.0517e-005
11	0.99478	1.008	0.	7.7687e-005
12	1.1407	2.9814	0.	9.4989e-005
13	5.448	0.761	0.	3.2048e-005
14	6.4708	0.99557	0.	2.9799e-005
15	7.8097	1.1999	0.	2.7281e-005
16	9.0388	1.2366	0.	2.1299e-005
17	10.219	1.2342	0.	1.8559e-005
18	11.381	1.2293	0.	1.5744e-005
19	12.546	1.2175	0.	1.3311e-005
20	13.693	1.2177	0.	1.1069e-005
21	14.838	1.2143	0.	9.0266e-006
22	15.983	1.2038	0.	7.1868e-006
23	17.129	1.1966	0.	5.5714e-006
24	18.278	1.1831	0.	4.1793e-006
25	19.421	1.1839	0.	3.0481e-006
26	20.564	1.1923	0.	2.1471e-006
27	21.708	1.1933	0.	1.4699e-006
28	22.853	1.1958	0.	1.0075e-006
29	22.846	2.3944	0.	1.35e-006
30	22.847	3.6004	0.	1.3515e-006
31	22.848	4.8073	0.	1.0065e-006
32	21.698	4.8084	0.	1.4684e-006
33	20.552	4.7951	0.	2.1482e-006
34	19.402	4.7858	0.	3.0555e-006
35	18.26	4.781	0.	4.194e-006
36	17.125	4.7922	0.	5.5636e-006
37	15.982	4.8022	0.	7.1814e-006
38	14.837	4.8251	0.	9.0069e-006
39	13.678	4.8262	0.	1.1073e-005
40	12.524	4.8143	0.	1.3296e-005
41	11.376	4.7984	0.	1.5668e-005
42	10.225	4.7712	0.	1.8668e-005
43	9.0293	4.7269	0.	2.1749e-005
44	7.8432	4.7058	0.	2.7811e-005
45	6.0151	4.6276	0.	3.1559e-005
46	5.1701	5.2121	0.	3.349e-005
47	6.0474	3.5058	0.	2.9903e-005
48	5.8502	2.2314	0.	3.3925e-005
49	7.718	2.3723	0.	2.8367e-005
50	8.9959	2.3949	0.	2.1905e-005
51	10.206	2.3971	0.	1.8689e-005
52	11.341	2.4228	0.	1.5611e-005
53	12.512	2.4195	0.	1.3294e-005
54	13.667	2.4312	0.	1.1147e-005
55	14.811	2.4297	0.	9.1538e-006
56	15.965	2.412	0.	7.3434e-006
57	17.125	2.3886	0.	5.7351e-006
58	18.266	2.3888	0.	4.386e-006
59	19.408	2.391	0.	3.2628e-006
60	20.55	2.3938	0.	2.3856e-006
61	21.696	2.392	0.	1.7489e-006
62	21.694	3.5989	0.	1.7483e-006
63	20.541	3.5915	0.	2.3888e-006
64	19.399	3.5834	0.	3.2692e-006
65	18.258	3.5797	0.	4.3883e-006
66	17.115	3.5917	0.	5.741e-006
67	15.966	3.6029	0.	7.336e-006
68	14.818	3.6231	0.	9.1585e-006
69	13.667	3.6263	0.	1.1173e-005
70	12.506	3.6186	0.	1.338e-005
71	11.357	3.6026	0.	1.5538e-005
72	10.206	3.5706	0.	1.883e-005
73	9.012	3.5377	0.	2.3504e-005
74	7.696	3.5062	0.	2.753e-005
75	4.1863	5.1068	0.	3.8646e-005
76	4.453	4.7003	0.	4.7622e-005
77	2.1041	1.5166	0.	4.1776e-005
78	2.2996	3.2552	0.	4.8504e-005
79	3.8358	2.8867	0.	7.5389e-005
80	2.6063	4.1099	0.	5.7026e-005
81	3.0168	4.1067	0.	1.9411e-004
82	3.2223	3.7911	0.	1.5093e-004
83	3.7251	3.5316	0.	8.2331e-005
84	4.3076	1.1157	0.	4.5002e-005
85	5.0003	1.5163	0.	4.0022e-005
86	4.3369	1.9696	0.	5.497e-005
87	4.0721	1.519	0.	5.6633e-005
88	2.2392	4.885	0.	4.274e-005
89	2.2392	4.885	0.1	1.2539e-004
90	4.0721	1.519	0.1	1.2779e-004
91	4.3369	1.9696	0.1	1.4096e-004
92	5.0003	1.5163	0.1	1.0572e-004
93	4.3076	1.1157	0.1	9.0906e-005
94	3.7251	3.5316	0.1	2.077e-004
95	3.2223	3.7911	0.1	4.3164e-004
96	3.0168	4.1067	0.1	2.5656e-004
97	2.6063	4.1099	0.1	1.5616e-004
98	3.8358	2.8867	0.1	1.8127e-004
99	2.2996	3.2552	0.1	1.5032e-004
100	2.1041	1.5166	0.1	1.2104e-004
101	4.453	4.7003	0.1	1.0778e-004
102	4.1863	5.1068	0.1	7.1703e-005
103	7.696	3.5062	0.1	7.7493e-005
104	9.012	3.5377	0.1	6.5849e-005
105	10.206	3.5706	0.1	5.5649e-005
106	11.357	3.6026	0.1	4.6854e-005
107	12.506	3.6186	0.1	3.9028e-005
108	13.667	3.6263	0.1	3.1797e-005
109	14.818	3.6231	0.1	2.5291e-005
110	15.966	3.6029	0.1	1.9546e-005
111	17.115	3.5917	0.1	1.4569e-005
112	18.258	3.5797	0.1	1.0339e-005
113	19.399	3.5834	0.1	6.8979e-006
114	20.541	3.5915	0.1	4.2053e-006
115	21.694	3.5989	0.1	2.2499e-006
116	21.696	2.392	0.1	2.2459e-006
117	20.55	2.3938	0.1	4.1826e-006
118	19.408	2.391	0.1	6.8745e-006
119	18.266	2.3888	0.1	1.0322e-005
120	17.125	2.3886	0.1	1.4528e-005
121	15.965	2.412	0.1	1.9552e-005
122	14.811	2.4297	0.1	2.5321e-005
123	13.667	2.4312	0.1	3.1801e-005
124	12.512	2.4195	0.1	3.9051e-005
125	11.341	2.4228	0.1	4.7057e-005
126	10.206	2.3971	0.1	5.5695e-005
127	8.9959	2.3949	0.1	6.5446e-005
128	7.718	2.3723	0.1	7.7631e-005
129	5.8502	2.2314	0.1	9.1527e-005
130	6.0474	3.5058	0.1	9.1276e-005
131	5.1701	5.2121	0.1	9.3959e-005
132	6.0151	4.6276	0.1	8.8147e-005
133	7.8432	4.7058	0.1	7.7184e-005
134	9.0293	4.7269	0.1	6.546e-005
135	10.225	4.7712	0.1	5.5922e-005
136	11.376	4.7984	0.1	4.7104e-005
137	12.524	4.8143	0.1	3.9054e-005
138	13.678	4.8262	0.1	3.1782e-005
