Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	18.67	3.2542	0.	-1.7317e-004
2	16.639	2.0693	0.	-1.7813e-004
3	21.462	2.6563	0.	-4.4746e-005
4	18.129	3.0207	0.	-2.7203e-004
5	14.945	3.8351	0.	-2.0292e-004
6	10.352	2.9953	0.	-3.0747e-004
7	5.588	2.9908	0.	-3.9556e-004
8	19.59	3.3674	0.	-8.9268e-005
9	17.777	2.9284	0.	-2.5494e-004
10	17.38	2.7033	0.	-2.0701e-004
11	17.957	2.7753	0.	-2.8052e-004
12	19.775	4.6331	0.	-6.0897e-005
13	19.775	4.6331	0.1	-2.8383e-005
14	17.957	2.7753	0.1	-1.4635e-004
15	17.38	2.7033	0.1	-1.5799e-004
16	17.777	2.9284	0.1	-1.9241e-004
17	19.59	3.3674	0.1	-5.6747e-005
18	5.588	2.9908	0.1	-2.474e-004
19	10.352	2.9953	0.1	-9.1721e-005
20	14.945	3.8351	0.1	-8.6997e-005
21	18.129	3.0207	0.1	-2.0606e-004
22	21.462	2.6563	0.1	-1.7585e-005
23	16.639	2.0693	0.1	-1.7852e-004
24	18.67	3.2542	0.1	-1.5784e-004
25	18.167	1.	0.1	-4.9554e-005
26	18.167	1.5	0.1	-8.4178e-005
27	18.167	2.	0.1	-1.8646e-004
28	18.	2.	0.1	-2.3088e-004
29	18.	1.5	0.1	-1.6473e-004
30	18.	1.	0.1	-6.4479e-005
31	18.167	5.	0.1	-3.03e-005
32	18.167	4.5	0.1	-9.1097e-005
33	18.167	4.	0.1	-2.3496e-004
34	18.	4.	0.1	-1.8494e-004
35	18.	4.5	0.1	-1.0464e-004
36	18.	5.	0.1	-8.3014e-005
37	18.167	6.	0.1	-4.2946e-005
38	21.083	6.	0.1	-1.4581e-005
39	24.	6.	0.1	-1.257e-005
40	24.	3.	0.1	-1.1408e-005
41	2.6226e-014	3.	0.1	-7.7998e-006
42	3.937e-014	6.	0.1	-2.4168e-005
43	6.	6.	0.1	-2.33e-004
44	12.	6.	0.1	-1.0301e-004
45	15.	6.	0.1	-9.5961e-005
46	18.	6.	0.1	-6.779e-005
47	24.	0.	0.1	-1.2611e-005
48	21.083	0.	0.1	-1.9964e-005
49	18.167	0.	0.1	-1.9897e-005
50	18.	0.	0.1	-7.8713e-005
51	15.	2.3253e-030	0.1	-6.7902e-005
52	12.	1.8602e-030	0.1	-9.7e-005
53	6.	9.3011e-031	0.1	-2.4356e-004
54	0.	0.	0.1	-1.8407e-005
55	6.	9.3011e-031	0.	-3.964e-004
56	12.	1.8602e-030	0.	-2.7875e-004
57	15.	2.3253e-030	0.	-1.611e-004
58	18.	0.	0.	-1.7469e-004
59	0.	0.	0.	-4.5207e-004
60	21.083	0.	0.	-4.0811e-005
61	18.167	0.	0.	-5.8587e-005
62	24.	0.	0.	-2.9582e-005
63	15.	6.	0.	-2.1259e-004
64	12.	6.	0.	-2.748e-004
65	6.	6.	0.	-3.9229e-004
66	18.	6.	0.	-1.4822e-004
67	3.937e-014	6.	0.	-4.5485e-004
68	2.6226e-014	3.	0.	-4.6412e-004
69	24.	3.	0.	-2.8389e-005
70	24.	6.	0.	-3.5417e-005
71	21.083	6.	0.	-4.5011e-005
72	18.167	6.	0.	-6.5789e-005
73	18.	4.5	0.	-2.6131e-004
74	18.	5.	0.	-1.8064e-004
75	18.	4.	0.	-4.9578e-004
76	18.167	5.	0.	-9.4489e-005
77	18.167	4.5	0.	-2.2547e-004
78	18.167	4.	0.	-5.5767e-004
79	18.	1.5	0.	-2.7409e-004
80	18.	1.	0.	-1.685e-004
81	18.	2.	0.	-4.5877e-004
82	18.167	1.	0.	-1.2597e-004
