Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,19.6,2.1818,0,0.00036166,3614.1,0.00016363,573.53,9.4589e-05,54.786,-0.00034816,-3271.9,1.6501
2,19.6,2.3636,0,0.00028185,2816.6,0.00012599,398.51,7.1851e-05,-8.2737,-0.000273,-2599.4,1.6504
3,19.6,2.5455,0,0.00024871,2485.4,0.00010933,332.88,6.5042e-05,0.12315,-0.00024137,-2302.1,1.6506
4,19.6,2.7273,0,0.00023158,2314.2,0.00010102,299.63,6.1016e-05,-0.93434,-0.00022503,-2150.1,1.6508
5,19.6,2.9091,0,0.0002243,2241.4,9.7421e-05,285.18,5.9397e-05,-0.51407,-0.00021808,-2085.4,1.6508
6,19.6,3.0909,0,0.0002243,2241.4,9.7421e-05,285.18,5.9397e-05,-0.51407,-0.00021808,-2085.4,1.6508
7,19.6,3.2727,0,0.00023158,2314.2,0.00010102,299.63,6.1016e-05,-0.93434,-0.00022503,-2150.1,1.6508
8,19.6,3.4545,0,0.00024871,2485.4,0.00010933,332.88,6.5042e-05,0.12315,-0.00024137,-2302.1,1.6506
9,19.6,3.6364,0,0.00028185,2816.6,0.00012599,398.51,7.1851e-05,-8.2737,-0.000273,-2599.4,1.6504
10,19.6,3.8182,0,0.00036166,3614.1,0.00016363,573.53,9.4589e-05,54.786,-0.00034816,-3271.9,1.6501
11,19.767,2.1818,0,0.00034925,3490.1,0.00014365,340.68,9.7337e-05,-7.2951,-0.00034227,-3310.3,1.6731
12,19.767,2.3636,0,0.0002776,2774.1,0.00011887,326.62,7.4122e-05,-9.6059,-0.00027068,-2600.3,1.6733
13,19.767,2.5455,0,0.00024378,2436.1,0.00010388,285.7,6.5927e-05,0.56747,-0.00023765,-2280.4,1.6735
14,19.767,2.7273,0,0.00022658,2264.2,9.644e-05,263.35,6.1264e-05,-0.94918,-0.00022095,-2121.4,1.6737
15,19.767,2.9091,0,0.00021922,2190.7,9.3118e-05,252.73,5.9426e-05,-0.41286,-0.00021383,-2053.5,1.6737
16,19.767,3.0909,0,0.00021922,2190.7,9.3118e-05,252.73,5.9426e-05,-0.41286,-0.00021383,-2053.5,1.6737
17,19.767,3.2727,0,0.00022658,2264.2,9.644e-05,263.35,6.1264e-05,-0.94918,-0.00022095,-2121.4,1.6737
18,19.767,3.4545,0,0.00024378,2436.1,0.00010388,285.7,6.5927e-05,0.56747,-0.00023765,-2280.4,1.6735
19,19.767,3.6364,0,0.0002776,2774.1,0.00011887,326.62,7.4122e-05,-9.6059,-0.00027068,-2600.3,1.6733
20,19.767,3.8182,0,0.00034925,3490.1,0.00014365,340.68,9.7337e-05,-7.2951,-0.00034227,-3310.3,1.6731
21,19.415,5.8182,0,2.1564e-05,215.49,1.025e-05,36.292,4.8947e-06,-3.9492,-2.073e-05,-196.48,1.6189
22,19.415,5.6364,0,3.193e-05,319.08,1.775e-05,89.182,5.6466e-06,-1.7563,-2.9455e-05,-265.5,1.6195
23,19.415,5.4545,0,4.5228e-05,451.97,2.8108e-05,166.43,5.7726e-06,-1.3922,-4.0019e-05,-345.45,1.6201
24,19.415,5.2727,0,6.0359e-05,603.18,4.0138e-05,258.41,5.5761e-06,-1.2679,-5.1633e-05,-431.11,1.6207
25,19.415,5.0909,0,7.7584e-05,775.3,5.3934e-05,365.16,5.1683e-06,-1.2439,-6.4597e-05,-525.44,1.6213
26,19.415,4.9091,0,9.7652e-05,975.85,7.0009e-05,489.81,4.5955e-06,-1.6777,-7.9569e-05,-634.06,1.6219
27,19.415,4.7273,0,0.00012194,1218.5,8.9292e-05,639.23,4.0904e-06,-0.94513,-9.7726e-05,-765.96,1.6225
28,19.415,4.5455,0,0.00015306,1529.6,0.00011357,821.91,3.4598e-06,-5.4346,-0.00012134,-943.15,1.6231
29,19.415,4.3636,0,0.00019638,1962.4,0.00014629,1069.7,4.7726e-06,6.3977,-0.00015511,-1194.9,1.6236
30,19.415,4.1818,0,0.00026028,2601,0.00018606,1285.3,1.117e-05,-28.689,-0.00021267,-1710.5,1.6241
31,19.415,4,0,0.00030013,2999.2,0.00018456,1008.8,3.2012e-05,-137.42,-0.0002684,-2394.6,1.6245
32,19.415,3.8182,0,0.00027327,2730.8,0.00013349,538.22,6.2869e-05,7.6083,-0.00026009,-2419,1.6249
33,19.415,3.6364,0,0.00025257,2524,0.00011554,391.82,6.2785e-05,-4.5536,-0.00024364,-2306.9,1.6252
34,19.415,3.4545,0,0.00023464,2344.7,0.00010406,326.22,6.0817e-05,1.2737,-0.00022737,-2164,1.6254
35,19.415,3.2727,0,0.00022441,2242.6,9.8553e-05,298.59,5.8694e-05,-0.89606,-0.00021784,-2078.7,1.6255
36,19.415,3.0909,0,0.00021958,2194.3,9.5913e-05,286.08,5.7806e-05,-0.24078,-0.00021331,-2037.3,1.6256
37,19.415,2.9091,0,0.00021958,2194.3,9.5913e-05,286.08,5.7806e-05,-0.24078,-0.00021331,-2037.3,1.6256
38,19.415,2.7273,0,0.00022441,2242.6,9.8553e-05,298.59,5.8694e-05,-0.89606,-0.00021784,-2078.7,1.6255
39,19.415,2.5455,0,0.00023464,2344.7,0.00010406,326.22,6.0817e-05,1.2737,-0.00022737,-2164,1.6254
40,19.415,2.3636,0,0.00025257,2524,0.00011554,391.82,6.2785e-05,-4.5536,-0.00024364,-2306.9,1.6252
41,19.415,2.1818,0,0.00027327,2730.8,0.00013349,538.21,6.2869e-05,7.6083,-0.00026009,-2419,1.6249
42,19.415,2,0,0.00030013,2999.2,0.00018456,1008.8,3.2012e-05,-137.42,-0.0002684,-2394.6,1.6245
43,19.415,1.8182,0,0.00026028,2601,0.00018606,1285.3,1.117e-05,-28.689,-0.00021267,-1710.5,1.6241
44,19.415,1.6364,0,0.00019638,1962.4,0.00014629,1069.7,4.7726e-06,6.3977,-0.00015511,-1194.9,1.6236
45,19.415,1.4545,0,0.00015306,1529.6,0.00011357,821.91,3.4599e-06,-5.4346,-0.00012134,-943.15,1.6231
46,19.415,1.2727,0,0.00012194,1218.5,8.9292e-05,639.23,4.0904e-06,-0.94514,-9.7726e-05,-765.96,1.6225
47,19.415,1.0909,0,9.7652e-05,975.85,7.0009e-05,489.81,4.5955e-06,-1.6777,-7.9569e-05,-634.06,1.6219
48,19.415,0.90909,0,7.7584e-05,775.3,5.3934e-05,365.16,5.1683e-06,-1.2439,-6.4597e-05,-525.44,1.6213
49,19.415,0.72727,0,6.0359e-05,603.18,4.0138e-05,258.41,5.5761e-06,-1.2679,-5.1633e-05,-431.11,1.6207
50,19.415,0.54545,0,4.5228e-05,451.97,2.8108e-05,166.43,5.7726e-06,-1.3922,-4.0019e-05,-345.45,1.6201
51,19.415,0.36364,0,3.193e-05,319.08,1.775e-05,89.182,5.6466e-06,-1.7563,-2.9455e-05,-265.5,1.6195
52,19.415,0.18182,0,2.1564e-05,215.49,1.025e-05,36.292,4.8947e-06,-3.9492,-2.073e-05,-196.48,1.6189
53,19.23,5.8182,0,3.4089e-05,340.65,1.3515e-05,27.469,9.8644e-06,0.036838,-3.3538e-05,-326.07,1.5943
54,19.23,5.6364,0,4.0174e-05,401.46,1.8318e-05,62.147,1.0083e-05,0.27559,-3.8753e-05,-366.66,1.5949
55,19.23,5.4545,0,4.9889e-05,498.55,2.6101e-05,119.86,1.02e-05,0.39211,-4.6757e-05,-427.56,1.5955
56,19.23,5.2727,0,6.2227e-05,621.84,3.5905e-05,193.26,1.025e-05,0.49617,-5.6647e-05,-502.14,1.5961
57,19.23,5.0909,0,7.692e-05,768.67,4.7409e-05,279.28,1.0311e-05,0.54536,-6.8269e-05,-589.87,1.5967
58,19.23,4.9091,0,9.4178e-05,941.13,6.0624e-05,376.99,1.0536e-05,0.64841,-8.1926e-05,-694.08,1.5972
59,19.23,4.7273,0,0.00011466,1145.8,7.5802e-05,486.34,1.1155e-05,0.6098,-9.8367e-05,-822.29,1.5977
60,19.23,4.5455,0,0.00013875,1386.5,9.2565e-05,600.05,1.2785e-05,0.61846,-0.00011844,-985.33,1.5983
