Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.9192	2.674	0.	9.3161e-005
2	5.5724	3.5523	0.	5.6683e-005
3	4.4903	2.661	0.	6.5202e-005
4	6.0418	3.6869	0.	5.284e-005
5	3.8685	2.0742	0.	3.8529e-005
6	7.0009	4.0643	0.	2.8414e-005
7	5.3222	3.5322	0.	9.6803e-005
8	5.1871	2.6323	0.	1.1373e-004
9	19.289	2.9693	0.	4.3233e-006
10	14.599	2.9854	0.	1.0122e-005
11	9.0993	2.8125	0.	1.9701e-005
12	2.3523	3.8372	0.	7.7191e-005
13	6.365	2.2758	0.	3.9559e-005
14	5.8028	2.663	0.	5.8621e-005
15	4.9762	3.2216	0.	6.8559e-005
16	5.2073	3.1046	0.	7.7232e-005
17	5.4447	2.9412	0.	7.5457e-005
18	7.1212	1.4417	0.	2.7952e-005
19	7.1212	1.4417	0.1	7.3267e-005
20	5.4447	2.9412	0.1	1.9824e-004
21	5.2073	3.1046	0.1	2.196e-004
22	4.9762	3.2216	0.1	2.026e-004
23	5.8028	2.663	0.1	1.4393e-004
24	6.365	2.2758	0.1	9.6097e-005
25	2.3523	3.8372	0.1	1.2217e-004
26	9.0993	2.8125	0.1	5.2112e-005
27	14.599	2.9854	0.1	2.8987e-005
28	19.289	2.9693	0.1	9.6376e-006
29	5.1871	2.6323	0.1	2.3493e-004
30	5.3222	3.5322	0.1	2.503e-004
31	7.0009	4.0643	0.1	7.5572e-005
32	3.8685	2.0742	0.1	1.0554e-004
33	6.0418	3.6869	0.1	1.1252e-004
34	4.4903	2.661	0.1	1.4947e-004
35	5.5724	3.5523	0.1	1.6089e-004
36	4.9192	2.674	0.1	1.9983e-004
37	5.2667	5.	0.1	1.1749e-004
38	5.2667	4.5	0.1	1.4781e-004
39	5.2667	4.	0.1	4.8044e-004
40	5.1	4.	0.1	4.3959e-004
41	5.1	4.5	0.1	1.5381e-004
42	5.1	5.	0.1	1.1245e-004
43	5.2667	1.	0.1	9.7059e-005
44	5.2667	1.5	0.1	1.636e-004
45	5.2667	2.	0.1	3.8635e-004
46	5.1	2.	0.1	3.9485e-004
47	5.1	1.5	0.1	1.6351e-004
48	5.1	1.	0.1	6.8446e-005
49	5.2667	6.	0.1	5.6962e-005
50	7.6083	6.	0.1	5.7183e-005
51	9.95	6.	0.1	4.8092e-005
52	14.633	6.	0.1	2.8711e-005
53	19.317	6.	0.1	1.0052e-005
54	24.	6.	0.1	4.4687e-006
55	24.	3.	0.1	2.9799e-006
56	2.6226e-014	3.	0.1	1.2596e-004
57	24.	0.	0.1	4.1974e-006
58	19.317	0.	0.1	1.0004e-005
59	14.633	0.	0.1	2.8864e-005
60	9.95	0.	0.1	4.9675e-005
61	7.6083	0.	0.1	5.5859e-005
62	5.2667	0.	0.1	5.7913e-005
63	5.1	0.	0.1	1.0746e-004
64	2.55	1.0919e-030	0.1	9.7637e-005
65	0.	0.	0.1	1.2312e-004
66	3.937e-014	6.	0.1	1.1139e-004
67	2.55	6.	0.1	1.1463e-004
68	5.1	6.	0.1	1.1808e-004
69	2.55	6.	0.	7.0127e-005
70	5.1	6.	0.	3.9648e-005
71	3.937e-014	6.	0.	9.2942e-006
72	2.55	1.0919e-030	0.	7.1316e-005
73	5.1	0.	0.	5.7071e-005
74	0.	0.	0.	3.3077e-006
75	7.6083	0.	0.	2.3931e-005
76	9.95	0.	0.	1.8098e-005
77	14.633	0.	0.	1.0217e-005
78	19.317	0.	0.	4.9371e-006
79	5.2667	0.	0.	2.0493e-005
80	24.	0.	0.	1.566e-006
81	2.6226e-014	3.	0.	3.8286e-007
82	24.	3.	0.	5.0842e-007
83	24.	6.	0.	1.498e-006
84	19.317	6.	0.	5.0096e-006
85	14.633	6.	0.	9.5627e-006
86	9.95	6.	0.	1.7749e-005
87	7.6083	6.	0.	2.5541e-005
88	5.2667	6.	0.	1.9073e-005
89	5.1	1.5	0.	4.932e-005
90	5.1	1.	0.	2.6165e-005
91	5.1	2.	0.	1.2164e-004
92	5.2667	1.	0.	2.9528e-005
93	5.2667	1.5	0.	4.6843e-005
94	5.2667	2.	0.	1.3088e-004
95	5.1	4.5	0.	1.2109e-004
96	5.1	5.	0.	4.1668e-005
97	5.1	4.	0.	1.8077e-004
98	5.2667	5.	0.	3.8908e-005
99	5.2667	4.5	0.	5.5183e-005
100	5.2667	4.	0.	1.5758e-004
101	4.7047	2.6675	0.	7.8783e-005
102	5.0532	2.6531	0.	1.029e-004
103	5.0632	2.8893	0.	8.4462e-005
104	4.9192	2.674	5.e-002	2.31e-006
105	5.0096	2.337	0.	1.0219e-004
106	5.8071	3.6196	0.	5.3427e-005
107	5.4473	3.5423	0.	7.484e-005
108	5.5086	3.2467	0.	6.5413e-005
109	5.5724	3.5523	5.e-002	1.6439e-005
110	5.4195	3.7762	0.	1.0347e-004
111	4.1794	2.3676	0.	5.1773e-005
112	4.7332	2.9413	0.	6.527e-005
113	4.4903	2.661	5.e-002	5.8662e-006
114	4.7951	2.3305	0.	8.7051e-005
115	4.7951	3.5805	0.	8.0635e-005
116	4.7951	3.3305	0.	1.1171e-004
117	6.5213	3.8756	0.	3.9117e-005
118	5.9223	3.1749	0.	5.3085e-005
119	6.0418	3.6869	5.e-002	4.9505e-006
120	5.6542	4.0934	0.	4.1319e-005
121	3.1104	2.9557	0.	5.6047e-005
122	3.8685	2.0742	5.e-002	9.0719e-008
123	3.2092	1.0371	0.	5.3105e-005
124	4.4842	1.7871	0.	3.743e-005
125	4.4842	1.5371	0.	2.9909e-005
126	4.4842	3.5371	0.	3.8212e-005
127	8.0501	3.4384	0.	2.3802e-005
128	6.6829	3.1701	0.	3.3841e-005
129	7.0009	4.0643	5.e-002	2.2421e-006
130	7.3046	5.0322	0.	2.6119e-005
131	6.1338	4.5322	0.	3.3608e-005
132	5.2648	3.3184	0.	8.5183e-005
133	5.3222	3.5322	5.e-002	9.669e-006
134	5.2111	3.7661	0.	1.3868e-004
135	5.3159	2.7867	0.	8.5701e-005
136	5.1871	2.6323	5.e-002	6.3416e-006
137	5.2269	2.3162	0.	1.0014e-004
138	16.944	2.9774	0.	6.5882e-006
139	19.289	2.9693	5.e-002	1.3684e-007
140	19.303	1.4847	0.	4.5014e-006
141	21.645	2.9847	0.	2.2203e-006
142	19.303	4.4847	0.	4.5107e-006
143	11.849	2.899	0.	1.4903e-005
144	14.599	2.9854	5.e-002	2.8315e-007
145	14.616	1.4927	0.	1.0168e-005
146	14.616	4.4927	0.	9.8412e-006
147	8.1103	2.1271	0.	2.3676e-005
148	9.0993	2.8125	5.e-002	1.2791e-006
149	9.5247	1.4063	0.	1.7869e-005
150	9.5247	4.4063	0.	1.7393e-005
151	2.3523	3.8372	5.e-002	2.5806e-006
152	2.4512	4.9186	0.	7.3415e-005
153	2.4512	1.9186	0.	7.4144e-005
154	1.1762	3.4186	0.	3.8716e-005
155	3.7262	4.4186	0.	5.7556e-005
156	6.0839	2.4694	0.	4.3465e-005
157	6.7431	1.8588	0.	3.3324e-005
158	6.365	2.2758	5.e-002	2.2937e-006
159	5.8158	1.8879	0.	4.3e-005
160	5.6237	2.8021	0.	5.9741e-005
161	5.8028	2.663	5.e-002	9.8938e-006
162	5.5347	2.3315	0.	8.5192e-005
163	5.0917	3.1631	0.	7.265e-005
164	4.9762	3.2216	5.e-002	9.1429e-006
165	5.0381	3.6108	0.	1.2328e-004
166	5.326	3.0229	0.	7.4011e-005
167	5.2073	3.1046	5.e-002	3.6541e-006
168	5.4447	2.9412	5.e-002	2.3338e-006
169	7.1212	1.4417	5.e-002	2.7901e-006
170	7.3648	0.72086	0.	2.4466e-005
171	6.194	1.2209	0.	2.8233e-005
172	6.7431	1.8588	0.1	8.4618e-005
173	8.1103	2.1271	0.1	6.2511e-005
174	6.194	1.2209	0.1	8.1836e-005
175	7.3648	0.72086	0.1	6.4562e-005
176	5.326	3.0229	0.1	2.089e-004
177	5.6237	2.8021	0.1	1.7086e-004
178	5.3159	2.7867	0.1	2.1653e-004
179	5.5086	3.2467	0.1	1.7797e-004
180	5.0917	3.1631	0.1	2.1107e-004
181	5.2648	3.3184	0.1	2.3393e-004
182	5.0632	2.8893	0.1	2.0944e-004
183	4.7332	2.9413	0.1	1.7556e-004
184	5.0381	3.6108	0.1	3.1467e-004
185	6.0839	2.4694	0.1	1.1945e-004
186	5.9223	3.1749	0.1	1.2688e-004
187	5.5347	2.3315	0.1	2.6287e-004
188	6.6829	3.1701	0.1	8.3863e-005
189	5.8158	1.8879	0.1	1.2675e-004
190	3.1104	2.9557	0.1	1.1316e-004
191	3.7262	4.4186	0.1	1.169e-004
192	1.1762	3.4186	0.1	1.2393e-004
193	2.4512	1.9186	0.1	1.0952e-004
194	2.4512	4.9186	0.1	1.1795e-004
195	11.849	2.899	0.1	4.0542e-005
196	8.0501	3.4384	0.1	6.3513e-005
197	9.5247	4.4063	0.1	5.0062e-005
198	9.5247	1.4063	0.1	5.0864e-005
199	16.944	2.9774	0.1	1.9312e-005
200	14.616	4.4927	0.1	2.8788e-005
201	14.616	1.4927	0.1	2.8884e-005
202	19.303	4.4847	0.1	9.6891e-006
203	21.645	2.9847	0.1	6.3067e-006
204	19.303	1.4847	0.1	9.6931e-006
205	5.0532	2.6531	0.1	2.169e-004
206	5.2269	2.3162	0.1	3.0666e-004
