Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	5.5206	2.6094	0.	-1.3371e-004
2	6.5	3.4203	0.	-1.2695e-004
3	7.6806	1.7624	0.	-6.9904e-005
4	4.3511	2.5191	0.	-1.2697e-004
5	4.2166	3.4078	0.	-1.2642e-004
6	7.6095	3.5536	0.	-1.0451e-004
7	4.8762	0.5313	0.	-8.0496e-005
8	7.2363	0.63362	0.	-5.1778e-005
9	4.9624	4.672	0.	-1.0771e-004
10	7.2177	4.7004	0.	-8.1119e-005
11	6.8334	5.0579	0.	-5.6206e-005
12	5.1207	5.3938	0.	-7.8798e-005
13	4.7401	1.4147	0.	-1.0836e-004
14	7.0042	5.4636	0.	-5.3402e-005
15	3.8947	0.75252	0.	-1.1079e-004
16	4.1485	5.2005	0.	-1.0239e-004
17	1.4264	4.7446	0.	-1.3268e-004
18	1.3871	1.2082	0.	-1.3242e-004
19	2.9473	1.2573	0.	-1.1937e-004
20	8.2299	0.88468	0.	-6.1743e-005
21	9.2753	1.0656	0.	-5.8779e-005
22	10.433	1.1534	0.	-5.3293e-005
23	11.591	1.1911	0.	-4.4864e-005
24	12.746	1.1919	0.	-3.7332e-005
25	13.9	1.1867	0.	-3.0324e-005
26	15.039	1.1779	0.	-2.4055e-005
27	16.16	1.1786	0.	-1.8571e-005
28	17.274	1.1816	0.	-1.3848e-005
29	18.39	1.182	0.	-9.8393e-006
30	19.513	1.1916	0.	-6.5268e-006
31	20.628	1.194	0.	-3.9422e-006
32	21.755	1.1923	0.	-2.053e-006
33	22.877	1.1952	0.	-8.7118e-007
34	1.4282	3.5827	0.	-1.3538e-004
35	1.4445	2.3869	0.	-1.3548e-004
36	22.865	2.3934	0.	-1.0085e-006
37	22.862	3.6012	0.	-1.0097e-006
38	22.87	4.7956	0.	-8.7579e-007
39	21.749	4.7985	0.	-2.0626e-006
40	20.622	4.7958	0.	-3.9558e-006
41	19.499	4.7986	0.	-6.5671e-006
42	18.382	4.7737	0.	-9.8731e-006
43	17.266	4.7306	0.	-1.3882e-005
44	16.149	4.698	0.	-1.8612e-005
45	15.034	4.7215	0.	-2.404e-005
46	13.897	4.7598	0.	-3.0271e-005
47	12.742	4.7546	0.	-3.7366e-005
48	11.544	4.7475	0.	-4.5568e-005
49	10.298	4.6954	0.	-5.5286e-005
50	8.9914	4.6718	0.	-6.0452e-005
51	8.0594	5.2496	0.	-6.0861e-005
52	9.0311	2.1092	0.	-6.1901e-005
53	8.8137	3.2725	0.	-5.8971e-005
54	2.8238	3.509	0.	-1.2242e-004
55	2.8293	2.4178	0.	-1.221e-004
56	10.27	2.3111	0.	-5.4905e-005
57	11.497	2.368	0.	-4.5427e-005
58	12.696	2.3739	0.	-3.7319e-005
59	13.875	2.3573	0.	-3.0237e-005
60	15.028	2.3596	0.	-2.3997e-005
61	16.156	2.3609	0.	-1.8548e-005
62	17.272	2.3638	0.	-1.3837e-005
63	18.386	2.3682	0.	-9.8613e-006
64	19.499	2.3868	0.	-6.5962e-006
65	20.621	2.3944	0.	-4.0193e-006
66	21.736	2.3904	0.	-2.17e-006
67	21.737	3.598	0.	-2.1707e-006
68	20.616	3.5973	0.	-4.03e-006
69	19.5	3.5882	0.	-6.5883e-006
70	18.382	3.5709	0.	-9.8807e-006
71	17.263	3.5435	0.	-1.3878e-005
72	16.15	3.5318	0.	-1.8567e-005
73	15.013	3.5405	0.	-2.404e-005
74	13.862	3.5531	0.	-3.0278e-005
75	12.688	3.5509	0.	-3.7346e-005
76	11.461	3.5409	0.	-4.6034e-005
77	10.187	3.4861	0.	-5.4891e-005
78	7.5997	4.167	0.	-8.4734e-005
79	5.1434	0.97052	0.	-7.2334e-005
80	4.4326	1.8135	0.	-1.2e-004
81	3.0051	4.7088	0.	-1.1925e-004
82	5.3066	5.0296	0.	-6.3702e-005
83	4.3756	4.1417	0.	-1.1597e-004
84	7.0089	1.1012	0.	-6.3813e-005
85	7.4336	2.4276	0.	-9.7328e-005
86	5.3164	3.3387	0.	-1.3508e-004
87	6.4396	2.8151	0.	-1.4196e-004
88	7.2212	2.9158	0.	-1.1666e-004
89	7.2212	2.9158	0.1	-4.8987e-005
90	6.4396	2.8151	0.1	-7.6478e-005
91	5.3164	3.3387	0.1	-6.727e-005
92	7.4336	2.4276	0.1	-3.4776e-005
