Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	5.7428	2.715	0.	1592.2
2	6.324	3.6531	0.	1279.1
3	6.5572	2.8456	0.	1065.8
4	4.84	2.8136	0.	1828.5
5	6.3119	4.7559	0.	787.46
6	4.3561	0.52734	0.	810.64
7	6.3783	0.54949	0.	624.57
8	4.4143	3.8702	0.	1546.1
9	6.1768	5.4737	0.	594.84
10	6.9339	4.0998	0.	733.39
11	7.4311	3.2544	0.	819.8
12	4.1065	1.3925	0.	1139.6
13	4.1143	5.2725	0.	935.63
14	3.3933	0.82682	0.	1131.8
15	3.1104	5.0635	0.	1201.5
16	3.2468	4.0691	0.	1208.1
17	2.1398	4.9336	0.	1289.4
18	1.0709	4.8275	0.	1430.4
19	1.2363	1.296	0.	1419.1
20	2.534	1.4398	0.	1218.9
21	7.3052	1.0101	0.	672.56
22	8.5321	1.1395	0.	661.19
23	9.6409	1.1894	0.	587.8
24	10.758	1.1948	0.	508.67
25	11.879	1.1887	0.	430.14
26	12.999	1.1815	0.	357.87
27	14.113	1.1696	0.	291.8
28	15.207	1.1681	0.	232.71
29	16.31	1.1686	0.	180.38
30	17.401	1.1705	0.	135.05
31	18.497	1.1754	0.	96.588
32	19.589	1.1822	0.	65.004
33	20.685	1.1873	0.	40.372
34	21.789	1.1872	0.	22.604
35	22.895	1.1946	0.	12.038
36	1.1362	3.6624	0.	1516.7
37	1.2056	2.485	0.	1503.
38	22.881	2.3922	0.	15.435
39	22.884	3.6021	0.	15.434
40	22.891	4.796	0.	12.098
41	21.786	4.7913	0.	22.685
42	20.677	4.7885	0.	40.511
43	19.579	4.7312	0.	65.423
44	18.484	4.6867	0.	97.023
45	17.394	4.665	0.	135.47
46	16.304	4.6579	0.	180.58
47	15.212	4.6581	0.	232.66
48	14.114	4.7055	0.	291.6
49	13.004	4.7576	0.	358.
50	11.88	4.755	0.	432.08
51	10.729	4.7729	0.	510.05
52	9.5133	4.7662	0.	618.98
53	8.0805	4.7474	0.	747.19
54	7.226	5.2467	0.	610.18
55	2.2236	3.7901	0.	1254.4
56	2.3933	2.6756	0.	1244.7
57	8.4989	2.2815	0.	674.91
58	9.5834	2.378	0.	586.29
59	10.707	2.3875	0.	508.9
60	11.844	2.3711	0.	429.28
61	12.976	2.3516	0.	357.04
62	14.092	2.3414	0.	291.58
63	15.202	2.3449	0.	232.58
64	16.305	2.3465	0.	180.53
65	17.399	2.3514	0.	135.45
66	18.495	2.3579	0.	97.211
67	19.588	2.3663	0.	65.976
68	20.684	2.3745	0.	41.773
69	21.782	2.3849	0.	24.903
70	21.779	3.5891	0.	24.952
