Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	18.334	3.3161	0.	565.49
2	17.819	2.6555	0.	677.3
3	18.846	3.9231	0.	-56.864
4	17.094	2.2306	0.	106.07
5	17.133	5.1595	0.	291.54
6	19.247	5.2302	0.	52.647
7	16.188	5.0383	0.	132.26
8	19.529	3.9082	0.	21.78
9	20.105	3.2097	0.	-22.796
10	20.761	2.8784	0.	-4.4619
11	21.601	2.3019	0.	-1.0367
12	21.09	3.8683	0.	3.0699
13	16.279	4.1079	0.	153.75
14	16.166	2.527	0.	98.482
15	14.289	2.8143	0.	75.75
16	2.5424	3.6168	0.	-235.19
17	2.453	2.4328	0.	-246.01
18	3.6969	2.4493	0.	100.7
19	4.8687	2.3884	0.	13.281
20	6.	2.2397	0.	-21.109
21	7.2278	2.1654	0.	-1.6394
22	8.3951	2.1564	0.	14.825
23	9.608	2.1696	0.	6.092
24	10.812	2.2102	0.	2.1465e-002
25	11.97	2.0842	0.	14.567
26	13.139	1.9986	0.	19.092
27	12.329	4.047	0.	34.671
28	10.944	4.1599	0.	-5.0306
29	9.61	4.1437	0.	2.9454
30	8.3221	4.1451	0.	-10.456
31	6.9485	4.1269	0.	54.824
32	5.4271	3.7126	0.	24.63
33	18.325	2.7147	0.	535.26
34	22.842	1.1833	0.	33.642
35	22.849	2.3632	0.	43.394
36	22.928	3.5593	0.	52.058
37	23.015	4.7851	0.	43.909
38	22.071	4.8393	0.	16.554
39	21.145	4.9469	0.	1.5366
40	20.226	5.09	0.	30.71
41	18.714	4.8864	0.	355.05
42	18.825	4.4145	0.	103.22
43	19.393	0.61987	0.	81.381
44	20.541	0.85459	0.	29.754
45	21.713	1.0934	0.	5.1493
46	16.796	0.54997	0.	170.57
47	17.128	1.0291	0.	350.87
48	17.106	1.6651	0.	367.06
49	1.21	1.2049	0.	1018.5
50	2.4052	1.2154	0.	-193.53
51	3.5889	1.1881	0.	44.625
52	4.7952	1.1685	0.	-9.5045
53	5.9849	1.1312	0.	6.737
54	7.1905	1.0924	0.	13.327
55	8.4033	1.0799	0.	-2.8253
56	9.6038	1.0909	0.	-6.5995
57	10.788	1.0824	0.	1.6216
58	11.97	1.0437	0.	12.713
59	13.15	0.99857	0.	11.055
60	14.319	0.9542	0.	30.148
61	15.566	0.9261	0.	100.1
62	16.311	1.2886	0.	339.89
63	1.3127	4.83	0.	1014.3
64	1.2708	3.622	0.	1168.1
65	1.2319	2.419	0.	1170.1
66	15.036	4.9461	0.	63.814
67	13.796	4.8862	0.	40.308
68	12.428	5.0044	0.	15.274
69	11.026	5.0544	0.	4.9078
70	9.644	5.0798	0.	-4.7761
71	8.2514	5.0737	0.	33.028
72	6.801	4.999	0.	-11.76
73	5.3917	4.8734	0.	-39.045
74	4.0253	4.8196	0.	37.802
75	2.6696	4.8191	0.	-194.89
76	17.116	4.4191	0.	329.82
77	17.296	3.8853	0.	30.426
78	19.284	1.1781	0.	68.055
79	19.086	1.705	0.	24.009
80	18.898	2.2151	0.	-31.859
81	17.139	2.7606	0.	141.06
82	21.951	3.6333	0.	5.3568
83	19.467	4.5129	0.	11.594
84	16.24	1.8218	0.	141.27
85	20.065	2.1189	0.	4.7732
86	18.796	2.8116	0.	-3.2646
87	17.295	3.3096	0.	261.65
