Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	18.334	3.3161	0.	1.2805e-004
2	17.819	2.6555	0.	1.373e-004
3	18.846	3.9231	0.	5.492e-005
4	17.094	2.2306	0.	7.8663e-005
5	17.133	5.1595	0.	6.037e-005
6	19.247	5.2302	0.	2.7698e-005
7	16.188	5.0383	0.	6.5642e-005
8	19.529	3.9082	0.	4.2185e-005
9	20.105	3.2097	0.	3.3632e-005
10	20.761	2.8784	0.	2.7078e-005
11	21.601	2.3019	0.	1.7542e-005
12	21.09	3.8683	0.	2.167e-005
13	16.279	4.1079	0.	7.5363e-005
14	16.166	2.527	0.	7.1723e-005
15	14.289	2.8143	0.	8.1898e-005
16	2.5424	3.6168	0.	2.0658e-004
17	2.453	2.4328	0.	2.0658e-004
18	3.6969	2.4493	0.	1.9766e-004
19	4.8687	2.3884	0.	1.7184e-004
20	6.	2.2397	0.	1.5186e-004
21	7.2278	2.1654	0.	1.4065e-004
22	8.3951	2.1564	0.	1.2953e-004
23	9.608	2.1696	0.	1.1625e-004
24	10.812	2.2102	0.	1.042e-004
25	11.97	2.0842	0.	9.5248e-005
26	13.139	1.9986	0.	8.4741e-005
27	12.329	4.047	0.	9.3212e-005
28	10.944	4.1599	0.	1.0269e-004
29	9.61	4.1437	0.	1.1569e-004
30	8.3221	4.1451	0.	1.2802e-004
31	6.9485	4.1269	0.	1.4745e-004
32	5.4271	3.7126	0.	1.6548e-004
33	18.325	2.7147	0.	1.2723e-004
34	22.842	1.1833	0.	1.1871e-005
35	22.849	2.3632	0.	1.2873e-005
36	22.928	3.5593	0.	1.3102e-005
37	23.015	4.7851	0.	1.1529e-005
38	22.071	4.8393	0.	1.4435e-005
39	21.145	4.9469	0.	1.9305e-005
40	20.226	5.09	0.	2.5802e-005
41	18.714	4.8864	0.	5.6673e-005
42	18.825	4.4145	0.	4.7317e-005
43	19.393	0.61987	0.	2.791e-005
44	20.541	0.85459	0.	2.3324e-005
45	21.713	1.0934	0.	1.5676e-005
46	16.796	0.54997	0.	5.6614e-005
47	17.128	1.0291	0.	6.975e-005
48	17.106	1.6651	0.	9.1967e-005
49	1.21	1.2049	0.	3.0581e-004
50	2.4052	1.2154	0.	1.974e-004
51	3.5889	1.1881	0.	1.8872e-004
52	4.7952	1.1685	0.	1.6794e-004
53	5.9849	1.1312	0.	1.5454e-004
54	7.1905	1.0924	0.	1.4189e-004
55	8.4033	1.0799	0.	1.2767e-004
56	9.6038	1.0909	0.	1.1493e-004
57	10.788	1.0824	0.	1.0418e-004
58	11.97	1.0437	0.	9.4447e-005
59	13.15	0.99857	0.	8.4239e-005
60	14.319	0.9542	0.	7.4901e-005
61	15.566	0.9261	0.	6.6369e-005
62	16.311	1.2886	0.	8.3421e-005
63	1.3127	4.83	0.	3.047e-004
64	1.2708	3.622	0.	3.437e-004
65	1.2319	2.419	0.	3.4387e-004
66	15.036	4.9461	0.	7.3716e-005
67	13.796	4.8862	0.	8.1761e-005
68	12.428	5.0044	0.	9.093e-005
69	11.026	5.0544	0.	1.0266e-004
70	9.644	5.0798	0.	1.1558e-004
71	8.2514	5.0737	0.	1.3411e-004
72	6.801	4.999	0.	1.4311e-004
73	5.3917	4.8734	0.	1.5739e-004
74	4.0253	4.8196	0.	1.8321e-004
75	2.6696	4.8191	0.	1.9542e-004
76	17.116	4.4191	0.	8.745e-005
77	17.296	3.8853	0.	7.9519e-005
78	19.284	1.1781	0.	3.208e-005
79	19.086	1.705	0.	3.9908e-005
80	18.898	2.2151	0.	5.6303e-005
81	17.139	2.7606	0.	8.6883e-005
82	21.951	3.6333	0.	1.4314e-005
83	19.467	4.5129	0.	3.5057e-005
84	16.24	1.8218	0.	7.0445e-005
85	20.065	2.1189	0.	3.4187e-005
86	18.796	2.8116	0.	7.3995e-005
87	17.295	3.3096	0.	1.0492e-004
88	14.232	1.8884	0.	7.8299e-005
89	15.41	3.7831	0.	6.6002e-005
90	13.834	3.8557	0.	7.8842e-005
91	18.841	3.3994	0.	6.8853e-005
92	20.244	4.1514	0.	2.9607e-005
93	15.245	1.88	0.	7.3669e-005
94	3.9146	3.6466	0.	1.9379e-004
95	16.684	3.5732	0.	6.6399e-005
96	19.529	2.5175	0.	4.5623e-005
97	6.1933	3.0592	0.	1.6195e-004
98	7.2	3.3596	0.	1.4541e-004
99	8.3696	3.1745	0.	1.2465e-004
100	9.602	3.1639	0.	1.1615e-004
101	10.855	3.1788	0.	1.036e-004
102	12.09	3.1427	0.	9.5158e-005
103	13.168	2.9148	0.	9.4449e-005
104	15.197	2.8233	0.	8.0095e-005
105	19.452	3.3547	0.	4.775e-005
106	17.82	3.2815	0.	1.2721e-004
107	19.25	2.8758	0.	5.7764e-005
108	16.419	3.0663	0.	9.2257e-005
109	20.343	1.5422	0.	2.8773e-005
110	20.343	1.5422	0.1	7.5056e-005
111	16.419	3.0663	0.1	2.091e-004
112	19.25	2.8758	0.1	1.5245e-004
113	17.82	3.2815	0.1	2.5311e-004
114	19.452	3.3547	0.1	1.3055e-004
115	15.197	2.8233	0.1	2.0919e-004
116	13.168	2.9148	0.1	2.5338e-004
117	12.09	3.1427	0.1	2.804e-004
118	10.855	3.1788	0.1	3.1273e-004
119	9.602	3.1639	0.1	3.4699e-004
120	8.3696	3.1745	0.1	3.785e-004
121	7.2	3.3596	0.1	4.0564e-004
122	6.1933	3.0592	0.1	4.447e-004
123	19.529	2.5175	0.1	1.1726e-004
124	16.684	3.5732	0.1	1.8773e-004
125	3.9146	3.6466	0.1	4.8738e-004
126	15.245	1.88	0.1	1.9962e-004
127	20.244	4.1514	0.1	8.0443e-005
128	18.841	3.3994	0.1	1.9791e-004
129	13.834	3.8557	0.1	2.2797e-004
130	15.41	3.7831	0.1	1.8899e-004
131	14.232	1.8884	0.1	2.2709e-004
132	17.295	3.3096	0.1	2.4441e-004
133	18.796	2.8116	0.1	2.0957e-004
134	20.065	2.1189	0.1	8.5005e-005
135	16.24	1.8218	0.1	1.7717e-004
136	19.467	4.5129	0.1	9.5014e-005
137	21.951	3.6333	0.1	4.1816e-005
138	17.139	2.7606	0.1	2.2467e-004
139	18.898	2.2151	0.1	1.636e-004
140	19.086	1.705	0.1	1.0897e-004
141	19.284	1.1781	0.1	7.753e-005
142	17.296	3.8853	0.1	2.1183e-004
143	17.116	4.4191	0.1	1.6999e-004
144	2.6696	4.8191	0.1	5.3877e-004
145	4.0253	4.8196	0.1	5.0197e-004
146	5.3917	4.8734	0.1	4.6474e-004
147	6.801	4.999	0.1	4.262e-004
148	8.2514	5.0737	0.1	3.8942e-004
149	9.644	5.0798	0.1	3.4772e-004
150	11.026	5.0544	0.1	3.0978e-004
151	12.428	5.0044	0.1	2.7115e-004
152	13.796	4.8862	0.1	2.3213e-004
153	15.036	4.9461	0.1	2.001e-004
154	1.2319	2.419	0.1	5.6031e-004
155	1.2708	3.622	0.1	5.5945e-004
156	1.3127	4.83	0.1	5.3695e-004
157	16.311	1.2886	0.1	1.7131e-004
158	15.566	0.9261	0.1	1.8025e-004
159	14.319	0.9542	0.1	2.2e-004
160	13.15	0.99857	0.1	2.5253e-004
161	11.97	1.0437	0.1	2.8246e-004
162	10.788	1.0824	0.1	3.1507e-004
163	9.6038	1.0909	0.1	3.4783e-004
164	8.4033	1.0799	0.1	3.8164e-004
165	7.1905	1.0924	0.1	4.1641e-004
166	5.9849	1.1312	0.1	4.4885e-004
167	4.7952	1.1685	0.1	4.8237e-004
168	3.5889	1.1881	0.1	5.133e-004
169	2.4052	1.2154	0.1	5.4226e-004
170	1.21	1.2049	0.1	5.379e-004
171	17.106	1.6651	0.1	1.7554e-004
172	17.128	1.0291	0.1	1.1792e-004
173	16.796	0.54997	0.1	1.2762e-004
174	21.713	1.0934	0.1	4.5811e-005
175	20.541	0.85459	0.1	6.5536e-005
176	19.393	0.61987	0.1	6.4377e-005
177	18.825	4.4145	0.1	1.1432e-004
178	18.714	4.8864	0.1	7.5547e-005
179	20.226	5.09	0.1	6.9965e-005
180	21.145	4.9469	0.1	5.6878e-005
181	22.071	4.8393	0.1	3.9688e-005
182	23.015	4.7851	0.1	2.1935e-005
183	22.928	3.5593	0.1	2.4581e-005
184	22.849	2.3632	0.1	2.6045e-005
185	22.842	1.1833	0.1	2.5648e-005
186	18.325	2.7147	0.1	2.512e-004
187	5.4271	3.7126	0.1	4.4629e-004
188	6.9485	4.1269	0.1	4.2352e-004
189	8.3221	4.1451	0.1	3.8234e-004
190	9.61	4.1437	0.1	3.4727e-004
191	10.944	4.1599	0.1	3.1083e-004
192	12.329	4.047	0.1	2.7474e-004
193	13.139	1.9986	0.1	2.5145e-004
194	11.97	2.0842	0.1	2.828e-004
195	10.812	2.2102	0.1	3.1425e-004
196	9.608	2.1696	0.1	3.4625e-004
197	8.3951	2.1564	0.1	3.7943e-004
198	7.2278	2.1654	0.1	4.1173e-004
199	6.	2.2397	0.1	4.3851e-004
200	4.8687	2.3884	0.1	4.7041e-004
201	3.6969	2.4493	0.1	4.9173e-004
202	2.453	2.4328	0.1	5.2416e-004
203	2.5424	3.6168	0.1	5.2261e-004
204	14.289	2.8143	0.1	2.2437e-004
205	16.166	2.527	0.1	1.8415e-004
206	16.279	4.1079	0.1	1.8829e-004
207	21.09	3.8683	0.1	5.9799e-005
208	21.601	2.3019	0.1	4.8399e-005
209	20.761	2.8784	0.1	7.1872e-005
210	20.105	3.2097	0.1	8.8276e-005
211	19.529	3.9082	0.1	1.0813e-004
212	16.188	5.0383	0.1	1.6661e-004
213	19.247	5.2302	0.1	7.0066e-005
214	17.133	5.1595	0.1	1.1199e-004
215	17.094	2.2306	0.1	2.038e-004
216	18.846	3.9231	0.1	1.6446e-004
217	17.819	2.6555	0.1	2.4984e-004
218	18.334	3.3161	0.1	2.4563e-004
219	18.167	0.5	0.1	6.2019e-005
220	18.167	1.	0.1	1.1016e-004
221	18.167	1.5	0.1	2.012e-004
222	18.167	2.	0.1	4.6843e-004
223	18.	2.	0.1	4.5199e-004
224	18.	1.5	0.1	2.5092e-004
225	18.	1.	0.1	1.3434e-004
226	18.	0.5	0.1	8.4568e-005
227	18.167	5.5	0.1	6.1755e-005
228	18.167	5.	0.1	7.79e-005
229	18.167	4.5	0.1	2.0013e-004
230	18.167	4.	0.1	4.4809e-004
231	18.	4.	0.1	4.5836e-004
232	18.	4.5	0.1	2.3672e-004
233	18.	5.	0.1	1.1618e-004
234	18.	5.5	0.1	6.9596e-005
235	18.167	6.	0.1	3.4194e-005
236	19.139	6.	0.1	5.4337e-005
237	20.111	6.	0.1	6.5741e-005
