Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	8.2586	3.6709	0.	2.908e-004
2	7.0811	0.39998	0.	8.2603e-005
3	7.4694	0.96596	0.	4.5933e-005
4	8.6512	1.7824	0.	1.2259e-004
5	8.8089	1.1843	0.	6.9189e-005
6	7.3239	4.803	0.	7.4779e-005
7	7.4331	4.1742	0.	1.2919e-004
8	8.7123	4.1721	0.	1.2881e-004
9	8.713	4.9688	0.	6.8735e-005
10	8.5223	2.3878	0.	2.411e-004
11	8.6035	3.9203	0.	1.7058e-004
12	6.8565	4.4107	0.	1.3884e-004
13	6.965	3.6392	0.	1.5993e-004
14	8.3151	2.6729	0.	2.5622e-004
15	8.0543	2.854	0.	2.5678e-004
16	8.1985	3.171	0.	2.4937e-004
17	7.0094	5.4862	0.	7.8026e-005
18	7.2982	3.2007	0.	2.024e-004
19	8.7978	3.0751	0.	2.0451e-004
20	9.2164	1.5667	0.	1.1471e-004
21	9.4222	4.2072	0.	1.2035e-004
22	6.8318	0.9773	0.	1.1117e-004
23	9.8345	1.4014	0.	9.998e-005
24	10.057	4.5801	0.	1.0427e-004
25	6.2534	2.2061	0.	1.4558e-004
26	10.673	1.5191	0.	9.137e-005
27	11.501	1.5409	0.	8.681e-005
28	12.339	1.5549	0.	8.203e-005
29	13.173	1.5739	0.	7.726e-005
30	14.	1.5826	0.	7.2342e-005
31	14.833	1.5826	0.	6.6842e-005
32	17.334	1.5311	0.	4.8129e-005
33	16.493	1.5488	0.	5.5014e-005
34	18.173	1.5356	0.	4.1344e-005
35	19.019	1.5593	0.	3.4695e-005
36	19.867	1.6032	0.	2.7933e-005
37	20.717	1.6581	0.	2.1376e-005
38	21.549	1.6812	0.	1.488e-005
39	5.3024	3.7934	0.	1.2419e-004
40	10.641	2.2726	0.	8.4083e-005
41	10.775	3.7734	0.	8.7009e-005
42	11.552	3.7085	0.	8.2946e-005
43	15.66	1.5733	0.	6.1174e-005
44	22.343	4.3236	0.	8.6998e-006
45	21.51	4.299	0.	1.5083e-005
46	20.69	4.3146	0.	2.1517e-005
47	19.854	4.3948	0.	2.8165e-005
48	18.998	4.4443	0.	3.4719e-005
