Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.2606,3.5039,0,0.0012127,12118,0.00046426,1374.2,0.00041738,1022,-0.0011715,-10916,0.037951
2,2.8319,3.874,0,0.0007386,7380.9,0.00026714,-264.07,0.00017811,-933,-0.00075669,-7956.7,0.06323
3,1.3652,2.7,0,0.00080924,8086.8,0.00027261,-753.47,0.00018708,-1396.1,-0.00084389,-9142.4,0.012878
4,1.4275,4.8171,0,0.0004159,4156.2,0.00012118,-530.15,0.00011588,-569.99,-0.00043461,-4706.1,0.0093289
5,2.8006,1.9331,0,0.00075247,7519.5,0.00029884,-587.31,9.9394e-05,-2085.8,-0.00078666,-8743.3,0.060677
6,3.52,3.6739,0,0.00059987,5994.5,0.00023132,119.24,0.00015052,-487.88,-0.00060382,-6155.7,0.10344
7,3.5104,4.4282,0,0.00053473,5343.6,0.00018953,133.81,0.00016645,-39.59,-0.00053291,-5294.4,0.10056
8,4.4009,3.4367,0,0.00050668,5063.3,0.00019391,-18.456,0.00011835,-586.23,-0.00051458,-5341.8,0.16265
9,4.5192,4.2442,0,0.00048856,4882.2,0.0001747,-6.018,0.00013741,-286.14,-0.00049293,-5022.3,0.16959
10,4.1586,1.4066,0,0.00049726,4969.2,0.00017803,171.9,0.00015614,7.4376,-0.00049401,-4877.5,0.14247
11,4.6624,2.3782,0,0.00049537,4950.3,0.00018058,-97.468,0.00012452,-518.69,-0.00050451,-5244.9,0.1814
12,5.1289,1.7183,0,0.00046783,4675,0.00016591,-3.6817,0.0001342,-241.87,-0.00047155,-4793.2,0.2155
13,21.916,2.0217,0,4.8784e-05,487.5,2.25e-05,78.243,1.2028e-05,-0.44601,-4.6981e-05,-443.81,2.4399
14,5.5586,4.0611,0,0.00045834,4580.2,0.0001636,4.2569,0.00013036,-245.45,-0.00046193,-4695.7,0.25105
15,6.0423,1.9325,0,0.00044491,4446.1,0.00015458,-8.5557,0.00013275,-172.62,-0.00044777,-4534.4,0.29197
16,7.0957,2.0241,0,0.00041533,4150.5,0.00014482,11.682,0.00012486,-138.31,-0.00041728,-4211.7,0.3889
17,8.0954,2.0364,0,0.00038724,3869.7,0.00013155,-3.8772,0.00012103,-82.909,-0.00038866,-3912.5,0.48926
18,9.143,2.0363,0,0.00035908,3588.4,0.00012054,-0.28149,0.000115,-41.919,-0.00035978,-3609.3,0.60274
19,10.209,2.0313,0,0.00033051,3302.8,0.00011019,0.74542,0.00010724,-21.442,-0.00033086,-3313.1,0.72632
20,11.263,2.0355,0,0.00030201,3018,0.00010016,0.42817,9.8862e-05,-9.3373,-0.00030216,-3022.5,0.85584
21,12.324,2.0344,0,0.00027373,2735.5,9.0677e-05,2.1667,8.9949e-05,-3.3021,-0.00027375,-2736,0.99314
22,13.393,2.0312,0,0.00024584,2456.7,8.1749e-05,6.459,8.067e-05,-1.6519,-0.00024576,-2454.3,1.1376
23,14.454,2.0289,0,0.00021859,2184.4,7.3101e-05,10.571,7.1473e-05,-1.6633,-0.00021844,-2180,1.2865
24,15.512,2.0318,0,0.00019209,1919.6,6.4613e-05,13.94,6.2595e-05,-1.2244,-0.00019187,-1913.2,1.4399
25,16.568,2.0358,0,0.00016625,1661.4,5.6386e-05,17.443,5.3882e-05,-1.3725,-0.00016597,-1653.3,1.5973
26,17.627,2.0366,0,0.0001411,1410,4.843e-05,21.616,4.5375e-05,-1.3339,-0.00014074,-1399.7,1.7589
27,18.69,2.0369,0,0.00011664,1165.6,4.0929e-05,28.282,3.6936e-05,-1.7199,-0.00011616,-1152,1.9242
28,19.763,2.0322,0,9.2828e-05,927.64,3.3874e-05,37.943,2.8579e-05,-1.8404,-9.215e-05,-908.95,2.0938
29,20.835,2.033,0,7.0179e-05,701.31,2.7749e-05,53.479,2.0151e-05,-3.6136,-6.9156e-05,-674.63,2.2654
30,21.87,3.0261,0,5.0406e-05,503.71,2.3748e-05,87.13,1.2089e-05,-0.46653,-4.8357e-05,-454.64,2.4327
31,20.738,4.0431,0,7.2081e-05,720.31,2.8021e-05,49.322,2.1026e-05,-3.2384,-7.1153e-05,-695.83,2.2498
32,19.652,4.0341,0,9.5249e-05,951.84,3.4391e-05,34.504,2.9549e-05,-1.8808,-9.4642e-05,-935,2.0763
33,18.561,4.0369,0,0.00011952,1194.4,4.1586e-05,24.499,3.8049e-05,-2.0718,-0.00011912,-1183,1.9042
34,17.471,4.0378,0,0.00014471,1446.1,4.9326e-05,17.765,4.6719e-05,-1.8222,-0.00014443,-1438,1.735
35,16.383,4.038,0,0.00017065,1705.4,5.749e-05,12.874,5.5507e-05,-2.0317,-0.00017046,-1699.9,1.5696
36,15.303,4.039,0,0.00019723,1970.9,6.586e-05,8.3916,6.4542e-05,-1.5073,-0.00019711,-1967.4,1.4093
37,14.216,4.0353,0,0.00022454,2243.9,7.4559e-05,4.2539,7.3711e-05,-2.1228,-0.0002245,-2242.8,1.2528
38,13.138,4.0301,0,0.00025238,2522.1,8.3396e-05,-0.18326,8.3086e-05,-2.5142,-0.00025243,-2523.5,1.1026
39,12.055,4.0318,0,0.00028083,2806.4,9.2952e-05,-1.0283,9.2114e-05,-7.3234,-0.00028098,-2810.6,0.9578
40,10.965,4.0336,0,0.00030988,3096.7,0.00010296,-1.3283,0.00010096,-16.362,-0.00031018,-3105.5,0.81863
41,9.8852,4.0354,0,0.00033918,3389.5,0.00011353,0.089711,0.00010922,-32.273,-0.00033972,-3405.4,0.68797
42,8.7956,4.035,0,0.00036886,3686.1,0.0001248,3.564,0.00011683,-56.348,-0.00036972,-3712.1,0.56421
43,7.7095,4.0255,0,0.00039846,3981.8,0.00013608,0.6707,0.00012374,-92.038,-0.00039993,-4026.7,0.44961
44,6.6158,4.0054,0,0.00042795,4276.6,0.00014884,1.9461,0.00012837,-151.84,-0.0004303,-4349.5,0.34376
45,2.5867,2.4368,0,0.00091283,9122,0.00034668,507.64,0.00026975,-70.368,-0.00090402,-8889.6,0.052141
46,0.92747,3.1516,0,0.00072864,7281.4,0.00038995,1206.4,7.1907e-05,-1183.2,-0.00069819,-6969.4,0.0058302
47,22.917,5.0096,0,2.7452e-05,274.33,1.5012e-05,69.292,4.5974e-06,-8.9584,-2.5575e-05,-235.66,2.6021
48,21.824,5.0151,0,4.8612e-05,485.78,2.0204e-05,51.999,1.3607e-05,2.4324,-4.7496e-05,-456.67,2.4244
