Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	2.2606	3.5039	0.	12118
2	2.8319	3.874	0.	7380.9
3	1.3652	2.7	0.	8086.8
4	1.4275	4.8171	0.	4156.2
5	2.8006	1.9331	0.	7519.5
6	3.52	3.6739	0.	5994.5
7	3.5104	4.4282	0.	5343.6
8	4.4009	3.4367	0.	5063.3
9	4.5192	4.2442	0.	4882.2
10	4.1586	1.4066	0.	4969.2
11	4.6624	2.3782	0.	4950.3
12	5.1289	1.7183	0.	4675.
13	21.916	2.0217	0.	487.5
14	5.5586	4.0611	0.	4580.2
15	6.0423	1.9325	0.	4446.1
16	7.0957	2.0241	0.	4150.5
17	8.0954	2.0364	0.	3869.7
18	9.143	2.0363	0.	3588.4
19	10.209	2.0313	0.	3302.8
20	11.263	2.0355	0.	3018.
21	12.324	2.0344	0.	2735.5
22	13.393	2.0312	0.	2456.7
23	14.454	2.0289	0.	2184.4
24	15.512	2.0318	0.	1919.6
25	16.568	2.0358	0.	1661.4
26	17.627	2.0366	0.	1410.
27	18.69	2.0369	0.	1165.6
28	19.763	2.0322	0.	927.64
29	20.835	2.033	0.	701.31
30	21.87	3.0261	0.	503.71
31	20.738	4.0431	0.	720.31
32	19.652	4.0341	0.	951.84
33	18.561	4.0369	0.	1194.4
34	17.471	4.0378	0.	1446.1
35	16.383	4.038	0.	1705.4
36	15.303	4.039	0.	1970.9
37	14.216	4.0353	0.	2243.9
38	13.138	4.0301	0.	2522.1
39	12.055	4.0318	0.	2806.4
40	10.965	4.0336	0.	3096.7
41	9.8852	4.0354	0.	3389.5
42	8.7956	4.035	0.	3686.1
43	7.7095	4.0255	0.	3981.8
44	6.6158	4.0054	0.	4276.6
45	2.5867	2.4368	0.	9122.
46	0.92747	3.1516	0.	7281.4
47	22.917	5.0096	0.	274.33
48	21.824	5.0151	0.	485.78
49	20.725	5.0265	0.	715.23
50	19.633	5.0265	0.	954.13
51	18.542	5.0265	0.	1200.6
52	17.45	5.0265	0.	1454.6
53	16.358	5.0265	0.	1716.1
54	15.267	5.0265	0.	1984.9
55	14.186	5.0185	0.	2258.1
56	13.099	5.0172	0.	2539.1
57	12.014	5.0165	0.	2826.3
58	10.927	5.0176	0.	3119.2
59	9.8372	5.0182	0.	3420.3
60	8.7327	5.0182	0.	3727.1
61	7.6515	5.0115	0.	4036.6
62	6.583	5.0141	0.	4327.3
63	5.5308	5.0505	0.	4592.5
64	4.4592	5.1308	0.	4697.1
65	3.3546	5.2523	0.	3966.6
