Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	3.0254	3.3425	0.	412.3
2	4.0494	1.4497	0.	189.26
3	3.6145	4.1006	0.	-127.38
4	1.0538	0.90993	0.	297.55
5	1.0622	3.061	0.	338.86
6	3.6312	0.56875	0.	62.098
7	3.3864	5.4751	0.	94.307
8	1.7253	4.1023	0.	139.64
9	1.0839	4.6879	0.	286.48
10	5.1322	2.2363	0.	-11.701
11	4.7521	0.86153	0.	36.836
12	5.839	1.1344	0.	41.318
13	7.0048	1.2251	0.	31.869
14	8.272	1.2121	0.	-9.9761
15	9.4731	1.2031	0.	-0.79459
16	10.64	1.2011	0.	-1.5794
17	11.802	1.2021	0.	2.4616
18	12.96	1.2001	0.	2.2527
19	14.037	1.145	0.	6.1287
20	14.962	1.1202	0.	10.858
21	16.012	1.1963	0.	10.375
22	17.164	1.2048	0.	8.8338
23	18.315	1.1995	0.	9.1831
24	19.467	1.1905	0.	8.7842
25	20.599	1.1903	0.	8.6431
26	21.731	1.1911	0.	8.2787
27	22.864	1.1977	0.	7.6957
28	22.859	2.4015	0.	10.744
29	22.854	3.5996	0.	10.709
30	22.862	4.7978	0.	7.6833
31	21.721	4.8014	0.	8.2336
32	20.587	4.7881	0.	8.5538
33	19.454	4.7813	0.	8.5738
34	18.308	4.7849	0.	8.3806
35	17.155	4.7751	0.	8.0444
36	15.984	4.7716	0.	7.9875
37	14.813	4.7761	0.	7.5487
38	13.658	4.7809	0.	6.3951
39	12.503	4.7925	0.	4.0566
40	11.349	4.7952	0.	0.5727
41	10.168	4.7829	0.	-3.5326
42	8.9251	4.7478	0.	2.2977
43	7.6737	4.7058	0.	11.328
44	6.3775	4.6626	0.	29.64
45	4.9942	4.6091	0.	30.9
46	4.3446	5.2456	0.	40.795
47	4.3501	3.453	0.	69.483
48	7.0016	2.3642	0.	10.312
49	9.7098	2.3921	0.	3.9968
50	12.071	2.3955	0.	2.6481
51	14.563	2.3376	0.	7.1724
52	15.901	2.3861	0.	7.4754
53	17.115	2.3873	0.	9.915
54	18.292	2.3902	0.	10.332
55	19.444	2.3884	0.	10.417
56	20.589	2.3947	0.	10.639
57	21.723	2.3993	0.	10.791
58	21.715	3.5952	0.	10.734
59	20.582	3.5866	0.	10.68
60	19.449	3.5807	0.	10.46
61	18.285	3.5813	0.	9.8564
62	17.109	3.5762	0.	8.8742
63	15.898	3.5678	0.	8.1072
64	14.681	3.5461	0.	7.9334
65	13.482	3.5608	0.	6.8039
66	12.306	3.5855	0.	2.518
67	11.132	3.597	0.	-0.67423
68	9.915	3.5826	0.	-1.0571
69	8.6093	3.5481	0.	7.5854
70	7.2305	3.4893	0.	-26.305
71	5.6853	3.3627	0.	20.17
72	8.3907	2.3882	0.	-8.0213
73	10.894	2.3953	0.	-0.70469
74	13.267	2.3822	0.	7.4533
75	3.1511	5.0707	0.	163.18
76	3.5242	4.6925	0.	123.33
77	1.0561	1.861	0.	303.43
78	1.7407	2.8327	0.	83.744
79	2.0584	3.9139	0.	679.07
80	2.4327	3.7756	0.	349.28
81	3.3955	1.0078	0.	141.34
82	2.2761	3.9091	0.	1532.3
83	2.292	3.418	0.	173.91
84	2.292	3.418	0.1	2354.
85	2.2761	3.9091	0.1	3529.9
86	3.3955	1.0078	0.1	524.84
87	2.4327	3.7756	0.1	3079.5
88	2.0584	3.9139	0.1	2560.1
89	1.7407	2.8327	0.1	2127.3
90	1.0561	1.861	0.1	1336.6
91	3.5242	4.6925	0.1	923.35
92	3.1511	5.0707	0.1	538.96
93	13.267	2.3822	0.1	338.81
94	10.894	2.3953	0.1	504.12
95	8.3907	2.3882	0.1	709.92
96	5.6853	3.3627	0.1	997.79
97	7.2305	3.4893	0.1	839.89
98	8.6093	3.5481	0.1	695.6
99	9.915	3.5826	0.1	586.08
100	11.132	3.597	0.1	486.67
101	12.306	3.5855	0.1	402.03
102	13.482	3.5608	0.1	325.72
103	14.681	3.5461	0.1	257.2
104	15.898	3.5678	0.1	197.03
105	17.109	3.5762	0.1	143.84
106	18.285	3.5813	0.1	99.813
107	19.449	3.5807	0.1	64.655
108	20.582	3.5866	0.1	38.102
109	21.715	3.5952	0.1	19.017
110	21.723	2.3993	0.1	18.876
111	20.589	2.3947	0.1	37.98
112	19.444	2.3884	0.1	64.952
113	18.292	2.3902	0.1	99.455
114	17.115	2.3873	0.1	142.79
115	15.901	2.3861	0.1	197.21
116	14.563	2.3376	0.1	262.03
117	12.071	2.3955	0.1	417.66
118	9.7098	2.3921	0.1	598.12
119	7.0016	2.3642	0.1	838.14
120	4.3501	3.453	0.1	966.27
121	4.3446	5.2456	0.1	815.84
122	4.9942	4.6091	0.1	900.97
123	6.3775	4.6626	0.1	899.76
124	7.6737	4.7058	0.1	795.54
125	8.9251	4.7478	0.1	675.91
126	10.168	4.7829	0.1	566.18
127	11.349	4.7952	0.1	472.63
128	12.503	4.7925	0.1	390.57
129	13.658	4.7809	0.1	316.25
130	14.813	4.7761	0.1	250.32
131	15.984	4.7716	0.1	192.38
132	17.155	4.7751	0.1	141.84
133	18.308	4.7849	0.1	99.089
134	19.454	4.7813	0.1	64.596
135	20.587	4.7881	0.1	37.843
136	21.721	4.8014	0.1	18.611
137	22.862	4.7978	0.1	6.6072
138	22.854	3.5996	0.1	7.1682
139	22.859	2.4015	0.1	7.1075
140	22.864	1.1977	0.1	6.5572
141	21.731	1.1911	0.1	18.449
142	20.599	1.1903	0.1	37.638
143	19.467	1.1905	0.1	64.284
144	18.315	1.1995	0.1	98.675
145	17.164	1.2048	0.1	140.97
146	16.012	1.1963	0.1	189.17
147	14.962	1.1202	0.1	238.2
148	14.037	1.145	0.1	299.83
149	12.96	1.2001	0.1	362.06
150	11.802	1.2021	0.1	439.12
151	10.64	1.2011	0.1	525.76
152	9.4731	1.2031	0.1	617.65
153	8.272	1.2121	0.1	718.74
154	7.0048	1.2251	0.1	846.14
155	5.839	1.1344	0.1	930.7
156	4.7521	0.86153	0.1	877.86
157	5.1322	2.2363	0.1	1006.5
158	1.0839	4.6879	0.1	1038.3
159	1.7253	4.1023	0.1	1570.7
160	3.3864	5.4751	0.1	603.11
161	3.6312	0.56875	0.1	656.66
162	1.0622	3.061	0.1	1443.8
163	1.0538	0.90993	0.1	1147.8
164	3.6145	4.1006	0.1	1331.5
165	4.0494	1.4497	0.1	908.03
166	3.0254	3.3425	0.1	1472.5
167	2.5067	5.5	0.1	444.56
168	2.5067	5.	0.1	902.14
169	2.5067	4.5	0.1	1045.1
170	2.5067	4.	0.1	2581.3
171	2.34	4.	0.1	6534.7
172	2.34	4.5	0.1	604.75
173	2.34	5.	0.1	685.8
174	2.34	5.5	0.1	1028.1
175	2.5067	0.5	0.1	512.83
176	2.5067	1.	0.1	946.79
177	2.5067	1.5	0.1	1097.
178	2.5067	2.	0.1	2426.4
179	2.34	2.	0.1	4746.
180	2.34	1.5	0.1	3748.6
181	2.34	1.	0.1	2338.6
182	2.34	0.5	0.1	1528.5
183	2.5067	6.	0.1	438.31
184	3.6379	6.	0.1	612.27
185	4.7691	6.	0.1	805.96
186	5.9004	6.	0.1	881.64
187	7.0316	6.	0.1	842.36
188	8.1628	6.	0.1	760.49
189	9.294	6.	0.1	646.73
190	10.425	6.	0.1	547.04
191	11.556	6.	0.1	457.72
192	12.688	6.	0.1	376.95
193	13.819	6.	0.1	304.82
194	14.95	6.	0.1	241.51
195	16.081	6.	0.1	186.1
196	17.213	6.	0.1	137.5
197	18.344	6.	0.1	96.299
198	19.475	6.	0.1	62.256
199	20.606	6.	0.1	35.693
200	21.738	6.	0.1	16.385
201	22.869	6.	0.1	4.1522
202	24.	6.	0.1	-0.2843
203	24.	4.8	0.1	2.2282
204	24.	3.6	0.1	3.1289
205	24.	2.4	0.1	3.1131
206	24.	1.2	0.1	2.2042
207	1.049e-014	1.2	0.1	1722.3
208	2.0981e-014	2.4	0.1	2099.4
209	3.1471e-014	3.6	0.1	2269.9
210	4.1961e-014	4.8	0.1	1932.6
211	24.	0.	0.1	-0.29572
212	22.869	0.	0.1	4.1755
213	21.738	0.	0.1	16.365
214	20.606	0.	0.1	35.716
215	19.475	0.	0.1	62.403
216	18.344	0.	0.1	96.253
217	17.213	0.	0.1	137.8
218	16.081	0.	0.1	185.02
219	14.95	0.	0.1	246.
220	13.819	0.	0.1	309.6
221	12.688	0.	0.1	383.58
222	11.556	0.	0.1	462.39
223	10.425	0.	0.1	549.22
224	9.294	0.	0.1	641.35
225	8.1628	0.	0.1	752.
226	7.0316	0.	0.1	843.51
227	5.9004	0.	0.1	912.65
228	4.7691	0.	0.1	897.33
229	3.6379	0.	0.1	572.52
230	2.5067	0.	0.1	396.86
231	2.34	0.	0.1	1116.9
232	1.17	8.5112e-031	0.1	1059.6
233	0.	0.	0.1	1248.3
234	3.937e-014	6.	0.1	1045.6
235	1.17	6.	0.1	923.08
236	2.34	6.	0.1	817.17
237	1.17	6.	0.	176.01
238	2.34	6.	0.	-279.83
239	3.937e-014	6.	0.	-450.58
240	1.17	8.5112e-031	0.	191.42
241	2.34	0.	0.	-124.28
242	0.	0.	0.	-537.77
243	3.6379	0.	0.	63.912
244	4.7691	0.	0.	64.437
245	5.9004	0.	0.	2.6056
246	7.0316	0.	0.	-14.896
247	8.1628	0.	0.	0.62776
248	9.294	0.	0.	-3.2968
249	10.425	0.	0.	-1.2599
250	11.556	0.	0.	-2.4918
251	12.688	0.	0.	-0.67691
252	13.819	0.	0.	0.7027
253	14.95	0.	0.	9.4747
254	16.081	0.	0.	11.409
255	17.213	0.	0.	12.739
256	18.344	0.	0.	11.165
257	19.475	0.	0.	10.648
258	20.606	0.	0.	10.217
259	21.738	0.	0.	9.3536
260	22.869	0.	0.	7.6339
261	2.5067	0.	0.	-91.718
262	24.	0.	0.	5.1362
263	4.1961e-014	4.8	0.	-951.08
264	3.1471e-014	3.6	0.	-1102.9
265	2.0981e-014	2.4	0.	-1001.9
266	1.049e-014	1.2	0.	-831.91
267	24.	1.2	0.	6.8017
268	24.	2.4	0.	10.132
269	24.	3.6	0.	10.117
270	24.	4.8	0.	6.788
271	24.	6.	0.	5.1403
272	22.869	6.	0.	7.6129
273	21.738	6.	0.	9.4159
274	20.606	6.	0.	10.395
275	19.475	6.	0.	10.79
276	18.344	6.	0.	11.341
277	17.213	6.	0.	11.595
278	16.081	6.	0.	12.529
279	14.95	6.	0.	13.631
280	13.819	6.	0.	13.612
281	12.688	6.	0.	13.232
282	11.556	6.	0.	12.277
283	10.425	6.	0.	10.702
284	9.294	6.	0.	7.2587
285	8.1628	6.	0.	-4.7991
286	7.0316	6.	0.	11.878
287	5.9004	6.	0.	41.53
288	4.7691	6.	0.	59.262
289	3.6379	6.	0.	-10.402
290	2.5067	6.	0.	-54.218
291	2.34	1.5	0.	-155.36
292	2.34	1.	0.	-447.87
293	2.34	0.5	0.	-193.17
294	2.34	2.	0.	-722.29
295	2.5067	0.5	0.	-118.71
296	2.5067	1.	0.	393.56
297	2.5067	1.5	0.	256.74
298	2.5067	2.	0.	-412.8
299	2.34	4.5	0.	1705.5
300	2.34	5.	0.	714.88
301	2.34	5.5	0.	-218.13
302	2.34	4.	0.	599.57
303	2.5067	5.5	0.	-81.925
304	2.5067	5.	0.	363.08
305	2.5067	4.5	0.	557.8
306	2.5067	4.	0.	594.7
307	3.3199	3.7216	0.	-60.294
308	3.6878	3.3978	0.	238.5
309	2.6587	3.3803	0.	166.96
310	3.0254	3.3425	5.e-002	177.72
311	2.6827	2.6713	0.	-512.87
312	4.5908	1.843	0.	17.929
313	4.4008	1.1556	0.	91.351
314	3.7224	1.2287	0.	156.77
315	4.0494	1.4497	5.e-002	63.385
316	3.278	1.4749	0.	151.49
317	4.3043	4.3548	0.	-80.618
318	3.5693	4.3966	0.	-35.474
319	3.0236	3.9381	0.	-43.058
320	3.6145	4.1006	5.e-002	71.585
321	3.0606	4.0503	0.	-2.2171
322	1.0549	1.3855	0.	300.46
323	1.0538	0.90993	5.e-002	17.255
324	1.1119	0.45496	0.	244.17
325	0.52689	1.055	0.	-273.75
326	1.6969	0.70496	0.	47.104
327	1.073	3.8745	0.	307.36
328	1.0591	2.461	0.	320.91
329	1.4014	2.9469	0.	129.62
330	1.0622	3.061	5.e-002	48.019
331	0.53109	3.3305	0.	-390.24
332	1.7011	2.2805	0.	88.288
333	4.1916	0.71514	0.	37.022
334	3.5133	0.78825	0.	96.161
335	3.6312	0.56875	5.e-002	45.679
336	3.6345	0.28437	0.	61.012
337	3.0689	0.53437	0.	-41.432
338	3.8655	5.3603	0.	56.893
339	3.2687	5.2729	0.	127.98
340	3.3864	5.4751	5.e-002	29.557
341	3.5122	5.7375	0.	24.92
342	2.9465	5.4875	0.	-38.299
343	1.4046	4.3951	0.	155.22
344	1.733	3.4675	0.	62.648
345	1.8919	4.0081	0.	407.96
346	1.7253	4.1023	5.e-002	50.132
347	2.0326	4.5512	0.	216.13
348	1.0839	4.6879	5.e-002	57.238
349	1.1269	5.3439	0.	228.74
350	0.54195	4.7439	0.	-335.31
351	1.7119	5.0939	0.	30.011
352	5.4856	1.6853	0.	0.2309
353	6.0669	2.3002	0.	-0.91594
354	5.4088	2.7995	0.	3.6366
355	5.1322	2.2363	5.e-002	38.094
356	3.8194	2.1181	0.	-213.14
357	5.2956	0.99798	0.	36.126
358	4.7521	0.86153	5.e-002	22.267
359	4.7606	0.43076	0.	39.84
360	6.4219	1.1798	0.	25.339
361	5.839	1.1344	5.e-002	25.316
362	5.8697	0.56722	0.	18.498
363	7.6384	1.2186	0.	10.041
364	7.0032	1.7946	0.	20.99
365	7.0048	1.2251	5.e-002	11.578
366	7.0182	0.61255	0.	1.4316
367	8.8726	1.2076	0.	-5.7
368	8.3313	1.8002	0.	-9.3498
369	8.272	1.2121	5.e-002	4.4006
370	8.2174	0.60607	0.	-5.2499
371	10.057	1.2021	0.	-1.6283
372	9.5915	1.7976	0.	1.5701
373	9.4731	1.2031	5.e-002	3.3855
374	9.3836	0.60155	0.	-2.0631
375	11.221	1.2016	0.	0.33705
376	10.767	1.7982	0.	-1.3761
377	10.64	1.2011	5.e-002	3.4351
378	10.533	0.60053	0.	-1.6791
379	12.381	1.2011	0.	2.3207
380	11.937	1.7988	0.	2.3815
381	11.802	1.2021	5.e-002	3.788
382	11.679	0.60106	0.	-0.96328
383	13.499	1.1726	0.	4.1842
384	13.113	1.7912	0.	4.6406
385	12.96	1.2001	5.e-002	4.0167
386	12.824	0.60007	0.	0.614
387	14.5	1.1326	0.	8.3808
388	14.3	1.7413	0.	6.5222
389	14.037	1.145	5.e-002	3.371
390	13.928	0.57251	0.	3.1072
391	15.487	1.1583	0.	10.601
392	14.762	1.7289	0.	8.6196
393	14.962	1.1202	5.e-002	2.8749
394	14.956	0.56012	0.	9.7788
395	16.588	1.2005	0.	9.579
396	15.956	1.7912	0.	8.7386
397	16.012	1.1963	5.e-002	2.3603
398	16.047	0.59814	0.	10.566
399	17.739	1.2021	0.	8.9933
400	17.139	1.796	0.	9.128
401	17.164	1.2048	5.e-002	1.4661
402	17.188	0.60238	0.	10.535
403	18.891	1.195	0.	8.9677
404	18.304	1.7949	0.	9.4996
405	18.315	1.1995	5.e-002	1.6822
406	18.33	0.59976	0.	9.9222
407	20.033	1.1904	0.	8.6995
408	19.455	1.7895	0.	9.3557
409	19.467	1.1905	5.e-002	1.3319
410	19.471	0.59526	0.	9.4749
411	21.165	1.1907	0.	8.4512
412	20.594	1.7925	0.	9.4188
413	20.599	1.1903	5.e-002	1.0196
414	20.603	0.59517	0.	9.183
415	22.297	1.1944	0.	7.9872
416	21.727	1.7952	0.	9.3448
417	21.731	1.1911	5.e-002	0.68776
418	21.734	0.59555	0.	8.5681
419	22.861	1.7996	0.	9.1004
420	22.864	1.1977	5.e-002	0.45246
421	22.866	0.59886	0.	7.4385
422	23.432	1.1989	0.	7.2117
423	22.857	3.0005	0.	10.658
424	22.291	2.4004	0.	10.767
425	22.859	2.4015	5.e-002	0.43132
426	23.43	2.4007	0.	10.434
427	22.858	4.1987	0.	9.0767
428	22.285	3.5974	0.	10.721
429	22.854	3.5996	5.e-002	0.43388
430	23.427	3.5998	0.	10.41
431	22.291	4.7996	0.	7.9583
432	22.862	4.7978	5.e-002	0.4575
433	23.431	4.7989	0.	7.1983
434	22.865	5.3989	0.	7.4248
435	21.154	4.7947	0.	8.3833
436	21.718	4.1983	0.	9.2974
437	21.721	4.8014	5.e-002	0.69658
438	21.729	5.4007	0.	8.5717
