Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	5.0009	2.4503	0.	1605.7
2	4.9438	3.4486	0.	1337.7
3	5.5874	1.8018	0.	996.8
4	4.1819	2.6748	0.	2495.
5	3.6886	3.8795	0.	1957.8
6	6.1608	3.5288	0.	1022.7
7	3.0532	0.67237	0.	972.41
8	2.4919	1.8881	0.	1179.4
9	5.14	0.60198	0.	763.79
10	3.128	5.2175	0.	1046.8
11	3.4069	4.5853	0.	1246.8
12	3.7301	4.3224	0.	1664.1
13	5.4465	4.717	0.	1036.7
14	5.0158	5.0583	0.	702.75
15	2.2337	4.581	0.	1237.
16	5.899	2.6299	0.	1067.6
17	3.3432	3.2106	0.	1638.2
18	5.2153	5.4588	0.	707.95
19	7.378	3.5619	0.	771.91
20	1.2348	3.3778	0.	1513.
21	1.1622	4.641	0.	1432.6
22	2.044	0.95073	0.	1326.5
23	6.1462	0.77534	0.	780.85
24	7.1221	1.249	0.	792.7
25	8.6311	1.2123	0.	692.67
26	9.928	1.2065	0.	577.7
27	11.151	1.1989	0.	486.51
28	12.352	1.1888	0.	402.3
29	13.537	1.1913	0.	327.17
30	14.71	1.1837	0.	259.9
31	15.878	1.1856	0.	200.95
32	17.033	1.1898	0.	150.08
33	18.195	1.1921	0.	107.02
34	19.348	1.1912	0.	71.654
35	20.52	1.1929	0.	43.987
36	21.68	1.1938	0.	24.284
37	22.839	1.1962	0.	12.565
38	1.0606	1.1287	0.	1430.9
39	22.835	2.395	0.	15.89
40	22.824	3.5945	0.	15.955
41	22.835	4.805	0.	12.591
42	21.671	4.8053	0.	24.392
43	20.51	4.8063	0.	44.128
44	19.351	4.7954	0.	71.717
45	18.191	4.7965	0.	107.04
46	17.032	4.7634	0.	150.29
47	15.875	4.7339	0.	201.05
48	14.713	4.7448	0.	259.74
49	13.544	4.7715	0.	326.4
50	12.365	4.7721	0.	401.4
51	11.171	4.7766	0.	484.56
52	9.9539	4.7769	0.	574.89
53	8.6819	4.769	0.	680.27
