Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	1.2632	4.8	0.	1020.2
2	2.5263	4.8	0.	-201.62
3	3.7895	4.8	0.	34.756
4	5.0526	4.8	0.	-12.708
5	6.3158	4.8	0.	-1.8249
6	7.5789	4.8	0.	-2.6768
7	8.8421	4.8	0.	-1.4351
8	10.105	4.8	0.	-1.1556
9	11.368	4.8	0.	-0.88517
10	12.632	4.8	0.	4.2457
11	13.895	4.8	0.	8.8042
12	15.158	4.8	0.	12.295
13	16.421	4.8	0.	15.696
14	17.684	4.8	0.	19.87
15	18.947	4.8	0.	25.886
16	20.211	4.8	0.	34.439
17	21.474	4.8	0.	51.146
18	22.737	4.8	0.	71.474
19	1.2632	3.6	0.	1169.6
20	2.5263	3.6	0.	-242.32
21	3.7895	3.6	0.	89.113
22	5.0526	3.6	0.	10.747
23	6.3158	3.6	0.	12.878
24	7.5789	3.6	0.	5.121
25	8.8421	3.6	0.	2.7547
26	10.105	3.6	0.	0.85682
27	11.368	3.6	0.	-0.12293
28	12.632	3.6	0.	8.4862e-002
29	13.895	3.6	0.	6.1229
30	15.158	3.6	0.	10.603
31	16.421	3.6	0.	14.92
32	17.684	3.6	0.	20.448
33	18.947	3.6	0.	29.11
34	20.211	3.6	0.	43.235
35	21.474	3.6	0.	70.106
36	22.737	3.6	0.	104.77
37	1.2632	2.4	0.	1169.6
38	2.5263	2.4	0.	-242.32
39	3.7895	2.4	0.	89.113
40	5.0526	2.4	0.	10.747
41	6.3158	2.4	0.	12.878
42	7.5789	2.4	0.	5.121
43	8.8421	2.4	0.	2.7547
44	10.105	2.4	0.	0.85682
45	11.368	2.4	0.	-0.12293
46	12.632	2.4	0.	8.4863e-002
47	13.895	2.4	0.	6.123
48	15.158	2.4	0.	10.603
49	16.421	2.4	0.	14.92
50	17.684	2.4	0.	20.448
51	18.947	2.4	0.	29.11
52	20.211	2.4	0.	43.235
53	21.474	2.4	0.	70.106
54	22.737	2.4	0.	104.77
55	1.2632	1.2	0.	1020.2
56	2.5263	1.2	0.	-201.62
57	3.7895	1.2	0.	34.756
58	5.0526	1.2	0.	-12.708
59	6.3158	1.2	0.	-1.8249
60	7.5789	1.2	0.	-2.6768
61	8.8421	1.2	0.	-1.4351
62	10.105	1.2	0.	-1.1556
63	11.368	1.2	0.	-0.88517
64	12.632	1.2	0.	4.2457
65	13.895	1.2	0.	8.8042
66	15.158	1.2	0.	12.295
67	16.421	1.2	0.	15.696
68	17.684	1.2	0.	19.87
69	18.947	1.2	0.	25.886
70	20.211	1.2	0.	34.439
71	21.474	1.2	0.	51.146
72	22.737	1.2	0.	71.475
73	22.737	1.2	0.1	277.29
74	21.474	1.2	0.1	533.68
75	20.211	1.2	0.1	811.04
76	18.947	1.2	0.1	1095.4
77	17.684	1.2	0.1	1389.5
78	16.421	1.2	0.1	1692.9
79	15.158	1.2	0.1	2005.6
80	13.895	1.2	0.1	2327.6
81	12.632	1.2	0.1	2658.9
82	11.368	1.2	0.1	2999.4
83	10.105	1.2	0.1	3349.
84	8.8421	1.2	0.1	3707.6
85	7.5789	1.2	0.1	4075.9
86	6.3158	1.2	0.1	4452.1
87	5.0526	1.2	0.1	4842.8
88	3.7895	1.2	0.1	5190.4
89	2.5263	1.2	0.1	5740.1
90	1.2632	1.2	0.1	5331.5
91	22.737	2.4	0.1	283.8
92	21.474	2.4	0.1	539.
93	20.211	2.4	0.1	813.21
94	18.947	2.4	0.1	1094.8
95	17.684	2.4	0.1	1387.4
96	16.421	2.4	0.1	1689.9
97	15.158	2.4	0.1	2002.
98	13.895	2.4	0.1	2323.5
99	12.632	2.4	0.1	2653.8
100	11.368	2.4	0.1	2992.6
101	10.105	2.4	0.1	3339.
102	8.8421	2.4	0.1	3691.3
103	7.5789	2.4	0.1	4047.7
104	6.3158	2.4	0.1	4403.1
105	5.0526	2.4	0.1	4766.8
106	3.7895	2.4	0.1	5080.7
107	2.5263	2.4	0.1	5736.3
108	1.2632	2.4	0.1	5625.7
109	22.737	3.6	0.1	283.8
110	21.474	3.6	0.1	539.
111	20.211	3.6	0.1	813.21
112	18.947	3.6	0.1	1094.8
113	17.684	3.6	0.1	1387.4
114	16.421	3.6	0.1	1689.9
115	15.158	3.6	0.1	2002.
116	13.895	3.6	0.1	2323.5
117	12.632	3.6	0.1	2653.8
118	11.368	3.6	0.1	2992.6
119	10.105	3.6	0.1	3339.
120	8.8421	3.6	0.1	3691.3
121	7.5789	3.6	0.1	4047.7
122	6.3158	3.6	0.1	4403.1
123	5.0526	3.6	0.1	4766.8
124	3.7895	3.6	0.1	5080.7
125	2.5263	3.6	0.1	5736.3
126	1.2632	3.6	0.1	5625.7
127	22.737	4.8	0.1	277.29
128	21.474	4.8	0.1	533.68
129	20.211	4.8	0.1	811.04
130	18.947	4.8	0.1	1095.4
131	17.684	4.8	0.1	1389.5
132	16.421	4.8	0.1	1692.9
133	15.158	4.8	0.1	2005.6
134	13.895	4.8	0.1	2327.6
135	12.632	4.8	0.1	2658.9
136	11.368	4.8	0.1	2999.4
137	10.105	4.8	0.1	3349.
138	8.8421	4.8	0.1	3707.6
139	7.5789	4.8	0.1	4075.9
140	6.3158	4.8	0.1	4452.1
141	5.0526	4.8	0.1	4842.8
142	3.7895	4.8	0.1	5190.4
143	2.5263	4.8	0.1	5740.1
