Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	5.627	2.9994	0.	1384.
2	4.5429	2.5977	0.	1582.4
3	7.5085	3.0197	0.	523.
4	3.84	1.9093	0.	1173.
5	6.2588	1.981	0.	878.6
6	6.4054	2.6436	0.	964.37
7	4.8811	2.8335	0.	1824.6
8	5.6287	2.3679	0.	1610.6
9	20.878	3.	0.	44.18
10	17.756	3.	0.	128.73
11	14.514	3.0005	0.	265.09
12	11.127	2.9351	0.	339.89
13	8.1902	4.1572	0.	583.89
14	2.2134	3.2977	0.	1098.
15	5.2708	3.163	0.	1985.5
16	5.073	2.7314	0.	2401.5
17	8.3925	1.5882	0.	399.31
18	8.3925	1.5882	0.1	399.31
19	5.073	2.7314	0.1	2401.5
20	5.2708	3.163	0.1	1985.5
21	2.2134	3.2977	0.1	1098.
22	8.1902	4.1572	0.1	583.89
23	11.127	2.9351	0.1	339.89
24	14.514	3.0005	0.1	265.09
25	17.756	3.	0.1	128.73
26	20.878	3.	0.1	44.18
27	5.6287	2.3679	0.1	1610.6
28	4.8811	2.8335	0.1	1824.6
29	6.4054	2.6436	0.1	964.37
30	6.2588	1.981	0.1	878.6
31	3.84	1.9093	0.1	1173.
32	7.5085	3.0197	0.1	523.
33	4.5429	2.5977	0.1	1582.4
34	5.627	2.9994	0.1	1384.
35	5.2667	5.	0.1	671.9
36	5.2667	4.5	0.1	875.78
37	5.2667	4.	0.1	2392.7
38	5.1	4.	0.1	3960.4
39	5.1	4.5	0.1	2305.6
40	5.1	5.	0.1	1545.
41	5.2667	1.	0.1	1029.3
42	5.2667	1.5	0.1	1185.6
43	5.2667	2.	0.1	4593.2
44	5.1	2.	0.1	3651.6
45	5.1	1.5	0.1	1515.9
46	5.1	1.	0.1	884.58
47	5.2667	6.	0.1	572.86
48	8.3889	6.	0.1	455.53
49	11.511	6.	0.1	343.13
50	14.633	6.	0.1	267.24
51	17.756	6.	0.1	130.96
52	20.878	6.	0.1	47.703
53	24.	6.	0.1	21.236
54	24.	3.	0.1	12.469
55	2.6226e-014	3.	0.1	952.93
56	24.	0.	0.1	21.069
57	20.878	0.	0.1	47.943
58	17.756	0.	0.1	131.61
59	14.633	0.	0.1	273.92
60	11.511	0.	0.1	387.92
61	8.3889	0.	0.1	334.94
